s_merge_id,classroom_id,student_id,friend_1,friend_2,friend_3,support_1,support_2,support_3,el
112671_216,1126711,1126711216,1126711388,1126711424,1126711294,1126711388,1126711172,1126711459,yes
112671_259,1126711,1126711259,1126711365,1126711454,1126711354,1126711454,1126711354,1126711365,yes
112671_271,1126711,1126711271,1126711341,1126711140,1126711348,1126711285,1126711281,1126711140,yes
112671_156,1126711,1126711156,1126711348,1126711130,1126711124,1126711372,1126711348,1126711130,yes
112671_182,1126711,1126711182,1126711191,1126711392,1126711172,1126711340,1126711191,1126711392,yes
112671_408,1126711,1126711408,1126711359,1126711419,1126711264,1126711251,1126711395,1126711309,yes
112671_419,1126711,1126711419,1126711340,1126711384,1126711168,1126711340,1126711377,1126711384,yes
112671_335,1126711,1126711335,1126711467,1126711372,1126711415,1126711467,1126711124,,yes
112671_359,1126711,1126711359,1126711341,1126711264,1126711400,1126711432,1126711377,1126711408,yes
112671_392,1126711,1126711392,1126711377,1126711271,1126711182,1126711312,1126711182,,yes
112671_384,1126711,1126711384,1126711223,1126711279,1126711233,1126711172,1126711419,1126711279,yes
112671_353,1126711,1126711353,1126711431,1126711250,1126711122,1126711431,1126711122,,yes
112671_454,1126711,1126711454,,,,,,,yes
112671_150,1126711,1126711150,1126711315,1126711279,1126711251,1126711461,1126711329,1126711335,yes
112671_168,1126711,1126711168,1126711451,1126711233,1126711467,1126711451,1126711419,1126711467,yes
112671_273,1126711,1126711273,1126711384,1126711312,1126711348,1126711384,1126711312,1126711395,yes
112671_388,1126711,1126711388,1126711294,1126711377,,1126711315,1126711279,1126711237,yes
112671_432,1126711,1126711432,1126711400,1126711317,1126711264,1126711400,1126711285,1126711359,yes
112671_312,1126711,1126711312,1126711294,1126711273,1126711309,1126711465,1126711294,1126711370,yes
112671_331,1126711,1126711331,1126711305,1126711243,1126711103,1126711317,1126711243,1126711103,yes
112671_188,1126711,1126711188,1126711477,1126711391,1126711146,1126711146,1126711391,1126711477,yes
112671_377,1126711,1126711377,1126711419,1126711340,1126711429,1126711340,1126711429,1126711359,yes
112671_309,1126711,1126711309,1126711517,1126711104,1126711415,1126711415,1126711517,1126711465,yes
112671_144,1126711,1126711144,1126711377,1126711495,1126711174,1126711377,1126711196,1126711179,yes
112671_296,1126711,1126711296,1126711435,1126711391,1126711372,1126711435,1126711391,1126711372,yes
112671_251,1126711,1126711251,1126711207,1126711363,1126711419,1126711223,1126711207,1126711363,yes
112671_478,1126711,1126711478,1126711188,1126711146,1126711391,1126711384,1126711146,1126711391,yes
112671_225,1126711,1126711225,1126711354,1126711259,1126711454,1126711234,1126711146,1126711415,yes
112671_196,1126711,1126711196,1126711144,1126711518,,1126711518,1126711144,,yes
112671_372,1126711,1126711372,1126711156,1126711415,1126711344,1126711234,1126711391,1126711146,yes
112671_463,1126711,1126711463,1126711427,1126711193,1126711173,1126711275,1126711453,1126711235,yes
112671_146,1126714,1126714146,1126714188,1126714391,,1126714188,1126714391,1126714315,yes
112671_378,1126712,1126712378,1126712393,1126712236,,1126712393,,,yes
112671_236,1126712,1126712236,1126712164,1126712378,1126712393,1126712393,1126712378,1126712164,yes
112671_147,1126712,1126712147,1126712508,1126712262,1126712119,1126712119,1126712117,1126712508,yes
112671_385,1126712,1126712385,1126712151,1126712374,1126712158,1126712151,1126712262,1126712374,yes
112671_393,1126712,1126712393,1126712107,1126712378,1126712236,1126712107,1126712378,1126712236,yes
112671_496,1126713,1126713496,1126713492,1126713501,1126713457,1126713501,1126713492,1126713457,yes
112671_338,1126712,1126712338,1126712485,1126712326,1126712336,1126712485,1126712282,1126712326,yes
112671_489,1126712,1126712489,1126712525,1126712524,1126712322,1126712322,1126712525,1126712524,yes
112671_490,1126712,1126712490,1126712447,1126712489,1126712521,1126712447,1126712521,1126712455,yes
112671_151,1126712,1126712151,1126712385,1126712314,1126712297,1126712385,1126712314,1126712297,yes
112671_374,1126712,1126712374,1126712194,1126712385,,1126712194,1126712385,,yes
112671_433,1126712,1126712433,1126712479,1126712194,1126712501,1126712194,1126712479,1126712501,yes
112671_194,1126712,1126712194,1126712177,1126712374,1126712338,1126712374,1126712433,,yes
112671_267,1126712,1126712267,1126712484,1126712266,1126712495,1126712484,1126712266,1126712222,yes
112671_262,1126712,1126712262,1126712385,1126712349,1126712137,1126712137,1126712131,1126712107,yes
112671_158,1126712,1126712158,1126712385,1126712293,,1126712293,1126712385,,yes
112671_181,1126712,1126712181,1126712479,1126712485,,1126712484,1126712358,,yes
112671_458,1126712,1126712458,1126712517,1126712518,1126712465,1126712454,,,yes
112671_406,1126712,1126712406,1126712162,1126712336,1126712472,1126712336,1126712162,1126712472,yes
112671_226,1126712,1126712226,1126712133,1126712404,1126712333,1126712404,1126712133,1126712413,yes
112671_269,1126712,1126712269,1126712484,1126712257,1126712274,1126712160,1126712484,1126712370,yes
112671_254,1126712,1126712254,1126712453,1126712210,1126712503,1126712453,1126712210,1126712503,yes
112671_162,1126712,1126712162,1126712406,1126712336,1126712472,1126712472,1126712406,1126712336,yes
112671_106,1126712,1126712106,1126712214,1126712346,1126712162,1126712214,1126712346,1126712162,yes
112671_447,1126712,1126712447,1126712490,1126712455,1126712521,1126712490,1126712314,1126712282,yes
112671_322,1126712,1126712322,1126712249,1126712355,1126712326,1126712242,,,yes
112671_327,1126712,1126712327,1126712490,,,1126712490,,,yes
112671_485,1126712,1126712485,1126712479,1126712338,1126712326,1126712338,1126712326,1126712282,yes
112671_446,1126711,1126711446,1126711267,1126711355,1126711222,1126711266,1126711222,1126711267,yes
112671_442,1126711,1126711442,1126711485,1126711502,1126711504,1126711181,1126711504,1126711485,yes
112671_107,1126712,1126712107,1126712393,,,1126712393,1126712262,,yes
112671_349,1126712,1126712349,1126712257,1126712117,1126712484,1126712257,1126712117,1126712484,yes
112671_166,1126712,1126712166,1126712313,1126712274,1126712269,1126712313,,,yes
112671_364,1126712,1126712364,1126712349,1126712257,1126712119,1126712349,1126712257,1126712393,yes
112671_214,1126712,1126712214,1126712106,1126712346,1126712162,1126712106,1126712346,1126712162,yes
112671_131,1126712,1126712131,1126712355,1126712418,1126712349,,,,yes
112671_117,1126712,1126712117,1126712349,1126712433,1126712484,1126712460,1126712349,1126712119,yes
112671_417,1126712,1126712417,1126712164,1126712433,1126712194,1126712433,1126712125,1126712164,yes
112671_495,1126712,1126712495,1126712266,,1126712267,1126712267,1126712266,1126712446,yes
112671_326,1126712,1126712326,1126712338,1126712485,1126712232,1126712485,1126712338,1126712232,yes
112671_177,1126712,1126712177,1126712164,1126712330,,1126712164,1126712330,,yes
112671_455,1126712,1126712455,1126712521,1126712522,1126712523,1126712521,1126712522,1126712523,yes
112671_266,1126712,1126712266,1126712484,1126712267,1126712495,1126712267,1126712484,1126712222,yes
112671_346,1126712,1126712346,1126712214,1126712100,1126712400,1126712214,1126712106,1126712162,yes
112671_274,1126712,1126712274,1126712432,1126712119,1126712117,1126712269,1126712252,1126712432,yes
112671_119,1126712,1126712119,1126712355,1126712278,1126712282,1126712355,1126712278,1126712282,yes
112671_504,1126712,1126712504,1126712242,1126712442,1126712502,1126712242,1126712502,,yes
112671_290,1126713,1126713290,1126713375,1126713300,1126713276,1126713375,1126713300,1126713276,yes
112671_275,1126713,1126713275,1126713381,1126713453,1126713239,1126713381,1126713453,1126713239,yes
112671_258,1126713,1126713258,1126713420,1126713439,1126713128,1126713128,1126713439,1126713268,yes
112671_239,1126713,1126713239,1126713276,1126713201,1126713386,1126713276,1126713201,1126713386,yes
112671_132,1126713,1126713132,1126713299,1126713284,1126713128,1126713299,1126713247,1126713453,yes
112671_240,1126713,1126713240,1126713328,1126713206,1126713217,1126713328,1126713217,1126713206,yes
112671_278,1126713,1126713278,1126713119,1126713200,1126713282,1126713119,1126713200,1126713282,yes
112671_420,1126713,1126713420,1126713328,1126713258,1126713128,1126713328,1126713258,1126713128,yes
112671_217,1126713,1126713217,1126713328,1126713240,1126713401,1126713328,1126713240,1126713187,yes
112671_279,1126712,1126712279,1126712315,1126712174,1126712388,1126712384,1126712315,1126712146,yes
112671_255,1126713,1126713255,1126713308,1126713184,1126713439,1126713157,1126713184,1126713217,yes
112671_500,1126713,1126713500,1126713352,1126713109,1126713152,1126713352,1126713109,1126713152,yes
112671_501,1126713,1126713501,1126713496,,,1126713496,1126713425,,yes
112671_375,1126713,1126713375,1126713401,1126713138,1126713152,1126713300,1126713399,1126713381,yes
112671_205,1126713,1126713205,1126713386,1126713276,1126713159,1126713386,1126713276,1126713159,yes
112671_276,1126713,1126713276,1126713239,1126713201,,1126713239,1126713201,,yes
112671_186,1126712,1126712186,1126712488,,,1126712488,,,yes
112671_227,1126713,1126713227,1126713389,1126713316,1126713260,1126713389,1126713316,1126713260,yes
112671_268,1126713,1126713268,1126713316,1126713142,1126713272,1126713316,1126713142,1126713272,yes
112671_401,1126713,1126713401,1126713375,1126713152,1126713138,1126713375,1126713152,1126713138,yes
112671_381,1126713,1126713381,1126713299,1126713275,1126713169,1126713157,1126713195,1126713347,yes
112671_138,1126713,1126713138,1126713389,1126713375,1126713401,1126713401,1126713389,1126713231,yes
112671_231,1126713,1126713231,1126713399,1126713276,1126713217,1126713161,1126713389,1126713138,yes
112671_502,1126713,1126713502,1126713504,1126713358,1126713242,1126713504,1126713242,1126713454,yes
112671_169,1126713,1126713169,1126713175,1126713420,1126713173,1126713175,1126713420,1126713173,yes
112671_481,1126713,1126713481,1126713427,1126713503,1126713321,1126713247,1126713503,1126713427,yes
112671_444,1126711,1126711444,1126711343,1126711320,,1126711343,1126711320,,yes
112671_452,1126711,1126711452,1126711148,1126711307,,1126711148,1126711307,,yes
112671_413,1126714,1126714413,1126714333,,,1126714333,,,yes
112671_423,1126711,1126711423,1126711342,1126711319,,1126711342,,,yes
112671_367,1126714,1126714367,1126714192,1126714310,,1126714310,1126714192,,yes
112671_241,1126714,1126714241,1126714292,,,1126714292,,,yes
112671_488,1126714,1126714488,1126714186,,,1126714186,,,yes
112671_277,1126714,1126714277,1126714404,1126714421,1126714293,1126714421,1126714404,1126714483,yes
112671_421,1126712,1126712421,1126712483,1126712404,1126712277,1126712404,1126712383,1126712203,yes
112671_477,1126713,1126713477,1126713137,1126713147,1126713157,1126713137,1126713147,1126713157,yes
112671_404,1126714,1126714404,1126714277,1126714421,1126714489,1126714277,1126714421,1126714483,yes
112671_310,1126714,1126714310,1126714367,1126714318,1126714192,1126714318,,,yes
112671_224,1126714,1126714224,1126714337,1126714228,1126714404,1126714337,1126714367,,yes
112671_270,1126712,1126712270,1126712113,1126712456,1126712277,1126712113,1126712456,1126712277,yes
112671_302,1126712,1126712302,1126712361,,,1126712357,1126712361,,yes
112671_323,1126714,1126714323,1126714365,1126714259,1126714225,1126714365,1126714225,1126714259,yes
112671_382,1126714,1126714382,1126714465,1126714309,,1126714377,1126714465,,yes
112671_307,1126712,1126712307,1126712277,1126712404,1126712452,1126712452,,,yes
112672_151,1126722,1126722151,1126722148,1126722115,,1126722103,1126722105,,yes
112672_154,1126722,1126722154,1126722164,1126722140,1126722163,1126722164,1126722140,1126722163,yes
112672_153,1126722,1126722153,1126722155,1126722154,1126722131,1126722163,1126722164,1126722116,yes
112672_168,1126722,1126722168,1126722160,1126722130,,1126722160,,,yes
112672_138,1126722,1126722138,1126722119,1126722108,1126722122,,,,yes
112672_130,1126722,1126722130,1126722168,1126722160,,1126722168,,,yes
112672_141,1126722,1126722141,1126722164,1126722140,1126722163,1126722164,1126722140,1126722163,yes
112672_105,1126722,1126722105,1126722167,1126722116,,1126722167,1126722116,,yes
112672_158,1126722,1126722158,1126722143,,,1126722143,,,yes
112672_164,1126722,1126722164,1126722154,1126722141,1126722140,1126722154,1126722146,1126722163,yes
112672_135,1126722,1126722135,1126722123,1126722139,1126722144,1126722123,1126722144,1126722139,yes
112672_162,1126722,1126722162,1126722132,1126722168,1126722152,1126722132,1126722169,,yes
112675_248,1126751,1126751248,1126751202,1126751299,,1126751299,1126751219,1126751202,yes
112675_122,1126751,1126751122,1126751301,1126751118,1126751105,1126751302,1126751105,1126751118,yes
112675_238,1126751,1126751238,1126751174,1126751305,1126751312,1126751174,1126751305,1126751312,yes
112675_264,1126751,1126751264,1126751208,1126751197,1126751112,1126751208,1126751261,1126751116,yes
112675_225,1126751,1126751225,1126751308,1126751237,1126751177,1126751308,1126751237,1126751177,yes
112675_258,1126752,1126752258,1126752220,1126752109,1126752221,1126752220,1126752123,1126752225,yes
112675_244,1126753,1126753244,1126753118,1126753246,1126753302,1126753246,1126753118,1126753302,yes
112675_245,1126751,1126751245,1126751204,1126751261,1126751287,1126751204,1126751205,1126751271,yes
112675_202,1126751,1126751202,1126751245,1126751261,1126751284,1126751308,1126751245,1126751248,yes
112675_121,1126751,1126751121,1126751122,1126751300,1126751118,1126751122,1126751300,1126751118,yes
112675_274,1126752,1126752274,1126752254,1126752257,1126752130,1126752254,1126752257,1126752246,yes
112675_208,1126751,1126751208,1126751261,1126751197,1126751264,1126751264,1126751261,1126751197,yes
112675_197,1126751,1126751197,1126751261,1126751208,1126751184,1126751264,1126751208,1126751304,yes
112675_261,1126751,1126751261,1126751245,1126751204,1126751116,1126751264,1126751312,1126751120,yes
112675_254,1126751,1126751254,1126751197,1126751293,1126751211,1126751211,1126751219,1126751180,yes
112675_129,1126751,1126751129,1126751147,1126751255,1126751306,1126751147,1126751306,1126751255,yes
112675_214,1126751,1126751214,1126751252,1126751295,1126751126,1126751252,1126751295,1126751126,yes
112675_229,1126751,1126751229,1126751297,1126751138,1126751158,1126751297,1126751138,1126751158,yes
112675_158,1126752,1126752158,1126752109,1126752286,1126752261,1126752114,1126752308,,yes
112675_101,1126753,1126753101,1126753225,1126753282,1126753290,1126753282,1126753290,1126753225,yes
112675_130,1126751,1126751130,1126751309,1126751303,1126751219,1126751309,1126751311,1126751261,yes
112675_257,1126751,1126751257,1126751261,1126751240,1126751311,1126751174,1126751261,1126751305,yes
112675_185,1126751,1126751185,1126751123,1126751146,1126751170,1126751123,1126751146,1126751164,yes
112675_144,1126751,1126751144,1126751304,1126751211,1126751108,1126751304,1126751211,1126751203,yes
112675_108,1126751,1126751108,1126751211,1126751204,,1126751211,1126751204,,yes
112675_240,1126751,1126751240,1126751130,1126751303,1126751219,1126751130,1126751303,1126751219,yes
112675_103,1126751,1126751103,1126751119,1126751105,1126751297,1126751105,1126751119,1126751297,yes
112675_266,1126752,1126752266,1126752282,1126752101,,1126752257,1126752101,1126752282,yes
112675_138,1126751,1126751138,1126751229,1126751170,1126751163,1126751229,1126751163,,yes
112675_147,1126751,1126751147,1126751129,1126751306,1126751255,1126751129,1126751306,1126751255,yes
112675_272,1126752,1126752272,1126752239,1126752222,,1126752239,1126752222,,yes
112675_112,1126751,1126751112,1126751146,,,1126751116,1126751261,1126751163,yes
112675_206,1126752,1126752206,1126752260,1126752137,1126752193,1126752137,1126752260,1126752187,yes
