fs_classroom,s_merge_id,treatment,subdistrict,bs_specialchild,es_phase2_cohort,el_cohort2_cmsize,el_religion,split_status,merge_status,fs_school_id,fl,classroom_id,fs_student_id,girls_school,girls_section,boys_section,bs_male,bs_male_share,bs_age,bs_working_mom,bs_working_dad,bs_siblings,bs_with_mom,bs_with_dad,high_eyes,bs_score_eye_sd,high_raven,bs_score_raven_sd,high_math,high_bangla,bs_parenting_dad_sd,bs_parenting_mom_sd,bt_raven_avg_sd,bt_compclass_avg_m_sd,bt_compclass_avg_b_sd,emot_1,emot_2,emot_3,academic_1,academic_2,academic_3
1126091,112609_121,control,Monohardi Upazila,No,no,88,Muslim,No,No,112609,1,1126091,1126091213,no,0,0,no,.625,11,no,yes,1,yes,yes,no,-.6596747588586495,no,-.9767865898904095,no,no,-1.375171597437619,-.779919332677893,1.58802362168686,.8965743720135092,-.6735453216870951,1126091247,1126091201,1126091230,1126091247,1126091201,1126091225
1126091,112609_124,control,Monohardi Upazila,No,no,88,Muslim,No,No,112609,1,1126091,1126091235,no,0,0,yes,.625,12,no,yes,4,yes,yes,no,-1.151485851400589,yes,.476661272677293,no,no,-.9824096369170248,-.779919332677893,1.58802362168686,.8965743720135092,-.6735453216870951,1126091254,1126091206,1126091241,1126091254,1126091206,1126091241
1126091,112609_170,control,Monohardi Upazila,No,yes,88,Muslim,No,No,112609,1,1126091,1126091232,no,0,0,yes,.625,12,no,,2,yes,yes,no,-.1678636663167099,no,-.104717872349788,no,no,.1958762446447604,.0349528836827207,2.423740455478482,.5212517420109287,-.6735453216870951,1126091210,1126091258,1126091218,1126091254,1126091248,1126091218
1126091,112609_114,control,Monohardi Upazila,No,no,88,Muslim,No,No,112609,1,1126091,1126091256,no,0,0,no,.625,12,no,yes,1,yes,yes,yes,.8157585187671692,no,-1.26747616240395,no,no,-1.276981107307471,-.779919332677893,1.58802362168686,.8965743720135092,-.6735453216870951,1126091201,1126091225,1126091243,1126091201,1126091241,1126091261
1126091,112609_161,control,Monohardi Upazila,No,no,88,Muslim,No,No,112609,1,1126091,1126091226,no,0,0,no,.625,12,no,no,1,yes,yes,no,-.1678636663167099,yes,1.348729990217914,no,no,-.5896476763964293,-1.1873554408582,1.58802362168686,.8965743720135092,-.6735453216870951,1126091229,1126091230,1126091246,1126091245,1126091229,1126091230
1126091,112609_111,control,Monohardi Upazila,No,yes,88,Muslim,No,No,112609,1,1126091,1126091206,no,0,0,yes,.625,12,no,,2,yes,yes,no,-.1678636663167099,no,-.104717872349788,no,no,.1958762446447604,.0349528836827207,2.423740455478482,.5212517420109287,-.6735453216870951,1126091250,,,1126091249,1126091201,
1126091,112609_141,control,Monohardi Upazila,No,no,88,Muslim,No,No,112609,1,1126091,1126091229,no,0,0,no,.625,12,no,yes,3,yes,yes,no,-.6596747588586495,no,-.3954074448633285,no,no,-1.767933557958214,-1.594791549038507,1.58802362168686,.8965743720135092,-.6735453216870951,1126091246,1126091245,1126091243,1126091247,1126091226,1126091213
1126091,112609_101,control,Monohardi Upazila,No,no,88,Muslim,No,No,112609,1,1126091,1126091201,no,0,0,no,.625,14,no,yes,2,yes,yes,no,-1.643296943942528,no,-.3954074448633285,no,no,.8504795121790858,-2.002227657218814,1.58802362168686,.8965743720135092,-.6735453216870951,1126091243,1126091256,1126091225,1126091243,1126091225,1126091256
1126091,112609_126,control,Monohardi Upazila,No,no,88,Muslim,No,No,112609,1,1126091,1126091253,no,0,0,yes,.625,12,no,yes,3,yes,yes,yes,.3239474262252297,no,-.6860970173768689,no,no,.5886382051653558,.0349528836827207,1.58802362168686,.8965743720135092,-.6735453216870951,1126091249,1126091223,1126091257,1126091254,1126091221,1126091206
1126091,112609_115,control,Monohardi Upazila,No,no,88,Muslim,No,No,112609,1,1126091,1126091230,no,0,0,no,.625,11,no,no,10,yes,yes,no,-1.151485851400589,no,-1.26747616240395,no,no,-.5896476763964293,-1.1873554408582,1.58802362168686,.8965743720135092,-.6735453216870951,1126091201,1126091247,1126091213,1126091201,1126091225,1126091247
1126091,112609_127,control,Monohardi Upazila,No,no,88,Muslim,No,No,112609,1,1126091,1126091261,no,0,0,no,.625,12,no,yes,1,yes,no,no,-1.151485851400589,no,-1.26747616240395,no,no,-.5896476763964293,.0349528836827207,1.58802362168686,.8965743720135092,-.6735453216870951,1126091230,1126091201,1126091226,1126091225,1126091247,1126091213
1126091,112609_103,control,Monohardi Upazila,No,no,88,Muslim,No,No,112609,1,1126091,1126091225,no,0,0,no,.625,13,no,yes,2,yes,yes,no,-.6596747588586495,yes,.1859717001637525,no,yes,.1958762446447604,.0349528836827207,1.58802362168686,.8965743720135092,-.6735453216870951,1126091201,1126091243,1126091256,1126091201,1126091243,1126091256
1126091,112609_171,control,Monohardi Upazila,No,yes,88,Muslim,No,No,112609,1,1126091,1126091254,no,0,0,yes,.625,12,no,,2,yes,yes,no,-.1678636663167099,no,-.104717872349788,no,no,.1958762446447604,.0349528836827207,2.423740455478482,.5212517420109287,-.6735453216870951,1126091241,1126091237,1126091215,1126091241,1126091237,1126091206
1126091,112609_136,control,Monohardi Upazila,No,no,88,Muslim,No,No,112609,1,1126091,1126091210,no,0,0,yes,.625,14,no,,2,yes,yes,no,-.6596747588586495,yes,.7673508451908334,no,no,-1.767933557958214,.0349528836827207,1.58802362168686,.8965743720135092,-.6735453216870951,1126091206,1126091221,1126091254,1126091204,1126091205,1126091207
1126091,112609_106,control,Monohardi Upazila,No,no,88,Muslim,No,No,112609,1,1126091,1126091247,no,0,0,no,.625,12,no,yes,1,yes,yes,yes,.3239474262252297,no,-.104717872349788,no,no,.1958762446447604,-.3724832244975866,1.58802362168686,.8965743720135092,-.6735453216870951,1126091213,1126091255,1126091230,1126091213,1126091243,1126091201
1126101,112610_158,control,Monohardi Upazila,No,no,67,Muslim,No,No,112610,1,1126101,1126101202,yes,1,0,no,0,13,no,,2,yes,yes,yes,.3239474262252297,no,-1.55816573491749,no,no,-2.553457478999404,-2.002227657218814,1.476486301685652,-.8800285869791445,-.5782676607265537,1126101213,1126101240,,1126101213,1126101239,1126101204
1126101,112610_103,control,Monohardi Upazila,No,no,67,Muslim,No,No,112610,1,1126101,1126101204,yes,1,0,no,0,12,no,,0,yes,no,yes,1.307569611309109,yes,1.639419562731455,no,no,.1958762446447604,.8498251000433344,1.476486301685652,-.8800285869791445,-.5782676607265537,1126101235,1126101240,,1126101213,1126101235,1126101241
1126101,112610_131,control,Monohardi Upazila,No,no,67,Muslim,No,No,112610,1,1126101,1126101247,yes,1,0,no,0,11,no,no,2,yes,yes,no,-.6596747588586495,yes,.476661272677293,no,no,-.5896476763964293,.0349528836827207,1.476486301685652,-.8800285869791445,-.5782676607265537,1126101245,1126101227,1126101217,1126101242,1126101245,1126101217
1126101,112610_115,control,Monohardi Upazila,No,no,67,Muslim,No,No,112610,1,1126101,1126101229,yes,1,0,no,0,12,no,,2,yes,yes,no,-.1678636663167099,no,-.104717872349788,no,no,.1958762446447604,.0349528836827207,1.476486301685652,-.8800285869791445,-.5782676607265537,1126101242,1126101232,1126101209,1126101216,1126101244,1126101246
1126101,112610_153,control,Monohardi Upazila,No,no,67,Muslim,No,No,112610,1,1126101,1126101206,yes,1,0,no,0,11,no,,1,yes,no,yes,1.799380703851048,yes,.476661272677293,no,no,.1958762446447604,1.257261208223642,1.476486301685652,-.8800285869791445,-.5782676607265537,1126101201,1126101243,1126101228,1126101241,1126101201,1126101213
1126101,112610_104,control,Monohardi Upazila,No,no,67,Muslim,No,No,112610,1,1126101,1126101241,yes,1,0,no,0,12,no,no,3,yes,yes,no,-1.151485851400589,no,-1.848855307431031,no,yes,1.374162126206546,1.257261208223642,1.476486301685652,-.8800285869791445,-.5782676607265537,1126101204,1126101222,1126101235,1126101213,1126101239,1126101233
1126101,112610_143,control,Monohardi Upazila,No,no,67,Muslim,No,No,112610,1,1126101,1126101217,yes,1,0,no,0,14,no,yes,1,yes,yes,no,-.6596747588586495,no,-.6860970173768689,no,yes,.9814001656859502,.8498251000433344,1.476486301685652,-.8800285869791445,-.5782676607265537,1126101245,1126101247,,1126101247,1126101245,1126101204
1126101,112610_121,control,Monohardi Upazila,No,no,67,Muslim,No,No,112610,1,1126101,1126101222,yes,1,0,no,0,12,no,yes,1,yes,yes,no,-1.151485851400589,no,-1.55816573491749,yes,no,-1.375171597437619,-1.594791549038507,1.476486301685652,-.8800285869791445,-.5782676607265537,1126101241,1126101235,1126101224,1126101241,1126101235,1126101204
1126101,112610_141,control,Monohardi Upazila,No,yes,67,Muslim,No,No,112610,1,1126101,1126101231,yes,1,0,no,0,12,no,,2,yes,yes,no,-.1678636663167099,no,-.104717872349788,no,no,.1958762446447604,.0349528836827207,2.200665815476067,.0771010022627653,.119055531298131,1126101201,1126101206,1126101228,1126101201,1126101243,1126101206
1126101,112610_140,control,Monohardi Upazila,No,no,67,Muslim,No,No,112610,1,1126101,1126101243,yes,1,0,no,0,14,no,yes,2,yes,no,no,-.1678636663167099,no,-1.26747616240395,yes,no,.5886382051653558,1.664697316403948,1.476486301685652,-.8800285869791445,-.5782676607265537,1126101218,1126101245,1126101247,1126101245,1126101204,1126101218
1126101,112610_155,control,Monohardi Upazila,No,yes,67,Muslim,No,No,112610,1,1126101,1126101234,yes,1,0,no,0,12,no,,2,yes,yes,no,-.1678636663167099,no,-.104717872349788,no,no,.1958762446447604,.0349528836827207,2.200665815476067,.0771010022627653,.119055531298131,1126101233,,,1126101233,1126101204,1126101213
1126101,112610_139,control,Monohardi Upazila,No,no,67,Muslim,No,No,112610,1,1126101,1126101205,yes,1,0,no,0,12,no,yes,1,yes,yes,no,-.6596747588586495,no,-.6860970173768689,no,no,-1.375171597437619,-1.594791549038507,1.476486301685652,-.8800285869791445,-.5782676607265537,1126101236,1126101230,1126101211,1126101236,1126101230,1126101211
1126101,112610_127,control,Monohardi Upazila,No,no,67,Muslim,No,No,112610,1,1126101,1126101203,yes,1,0,no,0,12,no,,2,yes,yes,no,-.1678636663167099,no,-.104717872349788,no,no,.1958762446447604,.0349528836827207,1.476486301685652,-.8800285869791445,-.5782676607265537,1126101232,1126101242,1126101219,1126101219,1126101232,1126101242
1126101,112610_129,control,Monohardi Upazila,No,no,67,Muslim,No,No,112610,1,1126101,1126101230,yes,1,0,no,0,14,no,no,4,yes,yes,no,-.6596747588586495,no,-1.848855307431031,no,no,-1.767933557958214,-2.002227657218814,1.476486301685652,-.8800285869791445,-.5782676607265537,1126101211,1126101205,1126101236,1126101211,1126101241,1126101205
1126101,112610_146,control,Monohardi Upazila,No,no,67,Muslim,No,No,112610,1,1126101,1126101237,yes,1,0,no,0,12,no,yes,2,yes,yes,yes,.3239474262252297,no,-1.26747616240395,no,no,-1.375171597437619,-1.594791549038507,1.476486301685652,-.8800285869791445,-.5782676607265537,1126101214,1126101221,1126101243,1126101228,1126101245,1126101214
1126101,112610_150,control,Monohardi Upazila,No,no,67,Muslim,No,No,112610,1,1126101,1126101211,yes,1,0,no,0,13,yes,yes,2,yes,yes,yes,1.307569611309109,yes,1.348729990217914,no,no,1.374162126206546,.442388991863028,1.476486301685652,-.8800285869791445,-.5782676607265537,1126101230,1126101205,1126101236,1126101205,1126101230,1126101236
1126101,112610_102,control,Monohardi Upazila,No,no,67,Muslim,No,No,112610,1,1126101,1126101213,yes,1,0,no,0,12,no,no,3,yes,yes,no,-.6596747588586495,no,-1.55816573491749,no,no,1.374162126206546,2.072133424584256,1.476486301685652,-.8800285869791445,-.5782676607265537,1126101202,,,1126101235,1126101239,1126101204
1126101,112610_111,control,Monohardi Upazila,No,yes,67,Muslim,No,No,112610,1,1126101,1126101233,yes,1,0,no,0,12,no,,2,yes,yes,no,-.1678636663167099,no,-.104717872349788,no,no,.1958762446447604,.0349528836827207,2.200665815476067,.0771010022627653,.119055531298131,1126101204,1126101241,1126101234,1126101215,,
1126101,112610_125,control,Monohardi Upazila,No,no,67,Muslim,No,No,112610,1,1126101,1126101239,yes,1,0,no,0,12,no,yes,3,yes,yes,yes,1.307569611309109,yes,1.639419562731455,yes,yes,.9814001656859502,.8498251000433344,1.476486301685652,-.8800285869791445,-.5782676607265537,1126101213,1126101204,1126101241,1126101241,1126101204,1126101235
1126101,112610_148,control,Monohardi Upazila,No,no,67,Muslim,No,No,112610,1,1126101,1126101242,yes,1,0,no,0,11,no,,1,yes,no,yes,.3239474262252297,yes,.476661272677293,no,no,.1958762446447604,.0349528836827207,1.476486301685652,-.8800285869791445,-.5782676607265537,1126101229,1126101209,1126101225,1126101232,1126101219,1126101229
1126101,112610_110,control,Monohardi Upazila,No,yes,67,Muslim,No,No,112610,1,1126101,1126101219,yes,1,0,no,0,12,no,,2,yes,yes,no,-.1678636663167099,no,-.104717872349788,no,no,.1958762446447604,.0349528836827207,2.200665815476067,.0771010022627653,.119055531298131,1126101232,1126101242,1126101202,1126101204,1126101228,1126101203
1126111,112611_103,control,Monohardi Upazila,No,no,63,Muslim,No,Yes,112611,1,1126111,1126111201,no,0,0,no,.5079365079365079,11,no,yes,2,yes,yes,no,-.1678636663167099,no,-.9767865898904095,yes,no,-.1968857158758349,.8498251000433344,1.253411661683236,.8965743720135092,.119055531298131,1126111248,1126111213,1126111238,1126111248,1126111213,1126111238
1126111,112611_135,control,Monohardi Upazila,No,no,63,Muslim,No,Yes,112611,1,1126111,1126111259,no,0,0,no,.5079365079365079,11,no,yes,4,yes,yes,yes,.3239474262252297,no,-.6860970173768689,no,no,-.1968857158758349,-.3724832244975866,1.253411661683236,.8965743720135092,.119055531298131,1126111232,1126111235,1126111242,1126111249,1126111258,1126111233
1126111,112611_104,control,Monohardi Upazila,No,yes,63,Muslim,No,Yes,112611,1,1126111,1126111220,no,0,0,yes,.5079365079365079,13,no,yes,1,yes,yes,no,-.6596747588586495,yes,.476661272677293,no,yes,2.159686047247735,1.257261208223642,2.758352415482105,.5212517420109287,.119055531298131,1126111216,1126111243,1126111236,1126111217,1126111243,1126111227
1126111,112611_105,control,Monohardi Upazila,No,no,63,Muslim,No,Yes,112611,1,1126111,1126111203,no,0,0,yes,.5079365079365079,12,no,yes,2,yes,yes,yes,.8157585187671692,no,-2.139544879944571,yes,yes,-.1968857158758349,1.257261208223642,1.253411661683236,.8965743720135092,.119055531298131,1126111201,1126111244,1126111221,1126111249,1126111258,1126111247
1126111,112611_144,control,Monohardi Upazila,No,yes,63,Muslim,No,Yes,112611,1,1126111,1126111222,no,0,0,yes,.5079365079365079,12,no,yes,6,no,no,no,-.6596747588586495,yes,1.058040417704374,yes,yes,.1958762446447604,.0349528836827207,2.758352415482105,.5212517420109287,.119055531298131,1126111241,1126111201,1126111253,1126111241,1126111253,1126111201
1126111,112611_123,control,Monohardi Upazila,No,no,63,Muslim,No,Yes,112611,1,1126111,1126111256,no,0,0,no,.5079365079365079,12,yes,yes,1,yes,no,yes,.3239474262252297,no,-1.55816573491749,no,no,.5886382051653558,-1.1873554408582,1.253411661683236,.8965743720135092,.119055531298131,1126111228,1126111253,1126111238,1126111228,1126111253,1126111255
1126111,112611_157,control,Monohardi Upazila,No,yes,63,Muslim,No,Yes,112611,1,1126111,1126111217,no,0,0,yes,.5079365079365079,13,no,yes,2,yes,no,no,-.6596747588586495,yes,.1859717001637525,no,no,.1958762446447604,.0349528836827207,2.758352415482105,.5212517420109287,.119055531298131,1126111220,1126111247,1126111252,1126111220,1126111247,1126111252
1126111,112611_158,control,Monohardi Upazila,No,no,63,Muslim,No,Yes,112611,1,1126111,1126111255,no,0,0,no,.5079365079365079,12,no,no,7,yes,no,yes,2.291191796392988,no,-1.26747616240395,yes,yes,.1958762446447604,.0349528836827207,1.253411661683236,.8965743720135092,.119055531298131,1126111250,1126111219,1126111229,1126111253,1126111250,1126111233
1126111,112611_131,control,Monohardi Upazila,No,yes,63,Non-muslim,No,Yes,112611,1,1126111,1126111228,no,0,0,no,.5079365079365079,12,no,,2,yes,yes,no,-.1678636663167099,no,-.104717872349788,no,no,.1958762446447604,.0349528836827207,2.758352415482105,.5212517420109287,.119055531298131,1126111255,1126111253,,1126111249,1126111233,1126111255
1126111,112611_149,control,Monohardi Upazila,No,yes,63,Muslim,No,Yes,112611,1,1126111,1126111227,no,0,0,yes,.5079365079365079,12,no,yes,0,yes,yes,no,-.1678636663167099,no,-.6860970173768689,no,no,-1.375171597437619,.8498251000433344,2.758352415482105,.5212517420109287,.119055531298131,1126111217,1126111220,1126111247,1126111236,1126111220,1126111252
1126111,112611_106,control,Monohardi Upazila,No,no,63,Muslim,No,Yes,112611,1,1126111,1126111238,no,0,0,no,.5079365079365079,12,no,yes,1,yes,yes,yes,.3239474262252297,yes,1.058040417704374,yes,yes,-.1968857158758349,-.3724832244975866,1.253411661683236,.8965743720135092,.119055531298131,1126111201,1126111213,1126111248,1126111201,1126111213,1126111248
1126111,112611_141,control,Monohardi Upazila,No,no,63,Muslim,No,Yes,112611,1,1126111,1126111249,no,0,0,no,.5079365079365079,12,no,no,1,yes,yes,no,-.1678636663167099,no,-1.55816573491749,yes,yes,-.1968857158758349,.442388991863028,1.253411661683236,.8965743720135092,.119055531298131,1126111233,1126111258,1126111231,1126111233,1126111258,1126111231
1126111,112611_164,control,Monohardi Upazila,No,yes,63,Muslim,No,Yes,112611,1,1126111,1126111252,no,0,0,yes,.5079365079365079,12,no,,2,yes,yes,no,-.1678636663167099,no,-.104717872349788,no,no,.1958762446447604,.0349528836827207,2.758352415482105,.5212517420109287,.119055531298131,1126111243,1126111225,1126111203,1126111225,1126111243,1126111247
1126111,112611_154,control,Monohardi Upazila,No,yes,63,Muslim,No,Yes,112611,1,1126111,1126111212,no,0,0,yes,.5079365079365079,12,no,,2,yes,yes,no,-.1678636663167099,no,-.104717872349788,no,no,.1958762446447604,.0349528836827207,2.758352415482105,.5212517420109287,.119055531298131,1126111205,1126111220,1126111217,1126111205,1126111220,
1126111,112611_151,control,Monohardi Upazila,No,no,63,Muslim,No,Yes,112611,1,1126111,1126111218,no,0,0,no,.5079365079365079,10,no,no,1,yes,no,no,-1.151485851400589,no,-2.139544879944571,no,no,.5886382051653558,.442388991863028,1.253411661683236,.8965743720135092,.119055531298131,1126111233,1126111231,1126111253,1126111233,1126111249,1126111258
1126111,112611_115,control,Monohardi Upazila,No,yes,63,Muslim,No,Yes,112611,1,1126111,1126111210,no,0,0,no,.5079365079365079,12,no,,2,yes,yes,no,-.1678636663167099,no,-.104717872349788,no,no,.1958762446447604,.0349528836827207,2.758352415482105,.5212517420109287,.119055531298131,1126111258,1126111259,1126111256,1126111231,1126111233,1126111235
1126111,112611_102,control,Monohardi Upazila,No,no,63,Muslim,No,Yes,112611,1,1126111,1126111258,no,0,0,no,.5079365079365079,12,no,yes,3,yes,yes,yes,.3239474262252297,no,-.3954074448633285,yes,no,.1958762446447604,1.257261208223642,1.253411661683236,.8965743720135092,.119055531298131,1126111231,1126111249,1126111233,1126111249,1126111233,1126111231
1126111,112611_148,control,Monohardi Upazila,No,yes,63,Muslim,No,Yes,112611,1,1126111,1126111211,no,0,0,yes,.5079365079365079,13,no,yes,2,yes,yes,no,-.1678636663167099,yes,1.639419562731455,no,no,.1958762446447604,.442388991863028,2.758352415482105,.5212517420109287,.119055531298131,1126111251,1126111201,1126111253,1126111251,1126111253,1126111201
1126111,112611_130,control,Monohardi Upazila,No,no,63,Muslim,No,Yes,112611,1,1126111,1126111231,no,0,0,no,.5079365079365079,12,no,yes,1,yes,no,no,-.1678636663167099,yes,.7673508451908334,no,no,.1958762446447604,-.3724832244975866,1.253411661683236,.8965743720135092,.119055531298131,1126111233,1126111249,1126111258,1126111249,1126111258,1126111233
