fs_classroom,fs_school_id,fl,fs_student_id,emot_1,emot_2,emot_3,academic_1,academic_2,academic_3
1128351,112835,1,1128351229,1128351230,1128351231,1128351228,1128351230,1128351231,1128351228
1128351,112835,1,1128351214,1128351205,1128351207,1128351222,1128351224,1128351225,1128351227
1128351,112835,1,1128351231,1128351207,1128351230,1128351229,1128351207,1128351230,1128351229
1128351,112835,1,1128351216,1128351230,1128351229,1128351207,1128351228,1128351222,1128351207
1128351,112835,1,1128351204,1128351222,1128351228,1128351229,1128351222,1128351202,1128351224
1128352,112835,1,1128352218,1128352260,1128352234,1128352265,1128352234,,
1128352,112835,1,1128352236,1128352215,1128352234,1128352262,1128352230,1128352253,1128352255
1128352,112835,1,1128352230,1128352201,1128352235,1128352214,1128352201,1128352224,1128352233
1128352,112835,1,1128352219,1128352203,1128352268,1128352275,1128352203,1128352218,1128352275
1128352,112835,1,1128352203,1128352275,1128352219,1128352249,1128352219,1128352275,1128352201
1128352,112835,1,1128352209,1128352262,1128352208,1128352272,1128352208,1128352262,1128352272
1128352,112835,1,1128352275,1128352203,1128352219,1128352242,1128352219,1128352203,1128352240
1128352,112835,1,1128352245,1128352208,1128352209,1128352271,1128352271,1128352218,1128352208
1128352,112835,1,1128352214,1128352204,1128352228,1128352215,1128352227,1128352221,1128352205
1128352,112835,1,1128352223,1128352233,1128352243,1128352201,1128352201,1128352233,1128352214
1128352,112835,1,1128352276,1128352249,1128352250,1128352265,1128352252,1128352259,1128352277
1128352,112835,1,1128352226,1128352262,1128352240,1128352219,1128352252,1128352273,1128352279
1128371,112837,1,1128371216,1128371223,1128371239,1128371240,1128371240,,
1128371,112837,1,1128371239,1128371205,1128371237,,1128371205,,
1128371,112837,1,1128371215,1128371214,1128371230,1128371237,1128371214,1128371230,1128371237
1128371,112837,1,1128371203,1128371231,1128371229,,1128371231,1128371229,1128371217
1128371,112837,1,1128371206,1128371243,1128371205,1128371223,1128371243,1128371223,
1128371,112837,1,1128371204,1128371242,1128371233,1128371223,1128371242,1128371223,
1128371,112837,1,1128371209,1128371233,1128371242,,1128371240,1128371242,1128371205
1128371,112837,1,1128371237,1128371223,1128371239,1128371206,1128371223,1128371205,1128371221
1128371,112837,1,1128371214,1128371221,1128371239,1128371205,1128371205,1128371221,1128371239
1128371,112837,1,1128371202,1128371220,1128371215,1128371218,1128371220,1128371230,1128371225
1128371,112837,1,1128371225,1128371220,1128371215,1128371202,1128371230,1128371221,1128371202
1128371,112837,1,1128371211,1128371240,1128371214,1128371219,1128371240,1128371214,1128371205
1128371,112837,1,1128371242,,,,1128371240,1128371221,
1128391,112839,1,1128391215,1128391227,1128391229,1128391244,1128391220,1128391222,1128391231
1128391,112839,1,1128391227,1128391211,1128391207,1128391222,1128391222,1128391229,1128391203
1128391,112839,1,1128391237,1128391203,1128391234,1128391223,1128391203,1128391234,1128391206
1128391,112839,1,1128391225,1128391204,1128391221,1128391232,1128391204,1128391211,1128391219
1128391,112839,1,1128391243,1128391238,1128391227,1128391235,1128391221,1128391235,1128391229
1128391,112839,1,1128391207,1128391230,1128391227,1128391226,1128391222,1128391230,1128391234
1128391,112839,1,1128391226,1128391222,1128391229,1128391211,1128391227,1128391231,1128391238
1128391,112839,1,1128391206,1128391222,1128391237,1128391238,1128391203,1128391219,1128391222
1128391,112839,1,1128391242,1128391213,1128391211,1128391203,1128391211,1128391235,1128391203
1128391,112839,1,1128391223,1128391206,1128391237,1128391211,1128391211,1128391206,1128391234
1128391,112839,1,1128391213,1128391242,1128391211,1128391203,1128391211,1128391237,1128391242
1128391,112839,1,1128391235,1128391217,1128391204,1128391242,1128391217,1128391238,1128391229
1128391,112839,1,1128391203,1128391237,1128391242,1128391223,1128391237,1128391223,1128391211
1128392,112839,1,1128392216,1128392239,1128392210,1128392236,1128392239,1128392205,1128392236
1128392,112839,1,1128392221,1128392241,1128392201,1128392207,1128392201,1128392207,1128392229
1128392,112839,1,1128392220,1128392214,1128392211,1128392233,1128392214,1128392233,1128392242
1128392,112839,1,1128392241,1128392205,1128392221,1128392229,1128392205,1128392221,1128392229
1128392,112839,1,1128392238,1128392226,1128392228,1128392202,1128392221,1128392203,1128392228
1128392,112839,1,1128392226,1128392238,1128392204,1128392217,1128392217,1128392238,1128392204
1128392,112839,1,1128392228,1128392238,1128392202,1128392230,1128392202,1128392215,1128392238
1128392,112839,1,1128392207,1128392204,1128392221,1128392217,1128392239,1128392204,1128392205
1128392,112839,1,1128392204,1128392207,1128392235,1128392217,1128392207,1128392217,1128392235
1128392,112839,1,1128392230,1128392224,1128392202,1128392228,1128392224,1128392221,1128392202
1128392,112839,1,1128392214,1128392220,1128392234,1128392210,1128392234,1128392207,1128392204
1128392,112839,1,1128392235,1128392203,1128392242,1128392204,1128392203,1128392242,
1128392,112839,1,1128392229,1128392207,1128392221,1128392201,1128392205,1128392204,1128392207
1128392,112839,1,1128392224,1128392230,1128392218,1128392205,1128392218,1128392219,1128392223
1128392,112839,1,1128392236,1128392213,1128392209,1128392210,1128392239,1128392209,1128392213
1128392,112839,1,1128392212,1128392225,1128392215,1128392222,1128392225,1128392215,1128392240
1128392,112839,1,1128392209,1128392210,1128392216,1128392239,1128392213,1128392216,1128392239
1128392,112839,1,1128392219,1128392205,1128392241,1128392224,1128392223,1128392242,1128392229
1128392,112839,1,1128392232,1128392212,1128392215,1128392222,1128392212,1128392205,1128392215
1128392,112839,1,1128392203,1128392235,1128392242,,1128392242,1128392221,1128392235
1128392,112839,1,1128392239,1128392210,1128392216,1128392209,1128392216,1128392205,1128392236
1128392,112839,1,1128392205,1128392241,1128392219,1128392223,1128392218,1128392229,1128392224
1128392,112839,1,1128392215,1128392202,1128392228,1128392212,1128392203,1128392228,1128392212
1128392,112839,1,1128392213,1128392210,1128392236,1128392239,1128392205,1128392207,1128392210
1128411,112841,1,1128411212,1128411231,1128411219,1128411203,1128411220,1128411222,1128411231
1128411,112841,1,1128411218,1128411209,1128411213,1128411203,1128411209,,
1128411,112841,1,1128411213,1128411231,1128411226,1128411201,1128411220,1128411212,1128411209
1128411,112841,1,1128411203,1128411231,1128411209,1128411228,1128411231,1128411228,1128411209
1128411,112841,1,1128411220,1128411227,1128411203,1128411212,1128411227,1128411228,
1128411,112841,1,1128411201,1128411202,1128411207,1128411225,1128411202,1128411207,1128411225
1128411,112841,1,1128411202,1128411201,1128411225,1128411231,1128411201,1128411225,1128411231
1128411,112841,1,1128411231,1128411203,1128411204,1128411226,1128411203,1128411220,
1128411,112841,1,1128411216,1128411202,1128411220,1128411222,1128411202,1128411223,1128411230
1128411,112841,1,1128411225,1128411211,1128411201,1128411227,1128411211,,
1128411,112841,1,1128411229,1128411225,1128411201,1128411202,1128411225,1128411201,1128411202
1128411,112841,1,1128411217,1128411222,1128411209,1128411218,1128411222,1128411209,1128411218
1128411,112841,1,1128411207,1128411201,1128411227,1128411220,1128411201,1128411202,1128411220
1128411,112841,1,1128411227,1128411219,1128411220,1128411207,1128411220,1128411207,
1128411,112841,1,1128411211,1128411221,1128411225,1128411209,1128411217,1128411201,1128411220
1128412,112841,1,1128412207,1128412208,1128412206,1128412201,1128412206,1128412218,1128412208
1128412,112841,1,1128412228,1128412209,1128412229,1128412208,1128412208,1128412209,1128412217
1128412,112841,1,1128412202,1128412233,,,1128412228,1128412207,
1128412,112841,1,1128412217,1128412209,1128412213,1128412231,1128412227,1128412234,1128412203
1128412,112841,1,1128412232,1128412218,1128412203,1128412227,1128412203,1128412217,1128412227
1128412,112841,1,1128412213,1128412209,1128412215,1128412234,1128412231,1128412215,1128412203
1128412,112841,1,1128412229,1128412232,1128412228,1128412212,1128412203,1128412227,1128412228
1128412,112841,1,1128412211,1128412215,1128412204,1128412225,1128412214,1128412222,1128412216
1128412,112841,1,1128412208,1128412207,1128412206,1128412203,1128412207,1128412228,1128412206
1128412,112841,1,1128412209,1128412217,1128412215,1128412231,1128412220,1128412231,1128412217
1128412,112841,1,1128412222,1128412218,1128412206,,1128412207,1128412206,1128412218
1128412,112841,1,1128412233,1128412202,1128412228,,1128412228,1128412202,
1128412,112841,1,1128412203,1128412234,1128412227,1128412220,1128412234,1128412213,1128412227
1128412,112841,1,1128412226,1128412218,1128412206,,1128412218,1128412207,1128412215
1128412,112841,1,1128412201,1128412206,1128412207,1128412208,1128412207,1128412206,1128412208
1128421,112842,1,1128421265,1128421267,1128421222,,1128421244,1128421243,
1128421,112842,1,1128421256,,,,,,
1128421,112842,1,1128421246,1128421261,,,1128421250,1128421237,
1128421,112842,1,1128421267,1128421222,1128421244,1128421265,1128421222,1128421265,1128421244
1128421,112842,1,1128421221,1128421264,1128421247,1128421210,1128421264,1128421247,
1128421,112842,1,1128421254,1128421246,1128421225,1128421219,1128421216,1128421246,
1128421,112842,1,1128421239,1128421257,1128421236,1128421248,1128421248,,
1128421,112842,1,1128421235,1128421232,1128421263,,1128421232,1128421263,1128421264
1128421,112842,1,1128421219,1128421216,1128421225,1128421242,1128421262,1128421241,1128421246
1128421,112842,1,1128421215,1128421236,1128421259,1128421257,1128421248,1128421236,1128421239
1128421,112842,1,1128421233,1128421227,1128421259,1128421249,1128421257,1128421254,1128421227
1128421,112842,1,1128421243,1128421240,1128421244,1128421212,1128421248,1128421240,1128421244
1128421,112842,1,1128421236,1128421257,1128421239,1128421255,1128421257,1128421239,1128421255
1128421,112842,1,1128421213,1128421218,1128421237,1128421245,1128421218,1128421237,1128421245
1128421,112842,1,1128421266,1128421214,,,,,
1128421,112842,1,1128421212,1128421244,1128421222,1128421267,1128421244,1128421247,1128421240
1128421,112842,1,1128421255,1128421210,1128421257,1128421260,1128421210,1128421257,
1128421,112842,1,1128421244,1128421212,1128421267,1128421240,1128421240,1128421243,1128421267
1128421,112842,1,1128421245,1128421237,1128421238,1128421218,1128421213,1128421218,1128421237
1128421,112842,1,1128421226,1128421224,1128421250,,1128421224,1128421250,
1128421,112842,1,1128421225,1128421216,1128421254,1128421242,,,
1128421,112842,1,1128421210,,,,1128421248,1128421255,1128421257
1128421,112842,1,1128421230,1128421247,1128421232,1128421221,1128421264,1128421221,1128421232
1128421,112842,1,1128421237,1128421238,1128421245,1128421213,1128421238,1128421218,1128421245
1128421,112842,1,1128421211,1128421221,1128421264,1128421230,1128421264,1128421247,1128421221
1128421,112842,1,1128421220,1128421242,,,1128421242,,
1128421,112842,1,1128421232,1128421235,1128421263,,1128421235,1128421263,1128421264
1128421,112842,1,1128421262,1128421225,1128421216,1128421220,1128421219,1128421220,1128421242
1128421,112842,1,1128421240,1128421243,1128421244,,1128421244,1128421243,
1128421,112842,1,1128421224,,,,1128421226,1128421250,
1128421,112842,1,1128421227,1128421259,1128421233,1128421264,1128421257,1128421264,1128421248
1128421,112842,1,1128421257,,,,,,
1128421,112842,1,1128421263,1128421235,1128421232,,1128421235,1128421232,1128421264
1128431,112843,1,1128431266,1128431257,1128431223,1128431246,1128431249,1128431257,1128431223
1128431,112843,1,1128431246,1128431266,1128431269,,1128431211,1128431240,
1128431,112843,1,1128431224,1128431259,1128431215,1128431269,1128431252,1128431225,1128431259
1128431,112843,1,1128431270,1128431271,1128431225,1128431237,1128431271,1128431259,1128431214
1128431,112843,1,1128431211,1128431244,1128431217,1128431221,1128431220,1128431249,
1128431,112843,1,1128431214,1128431243,1128431225,,1128431226,1128431225,1128431243
1128431,112843,1,1128431215,1128431212,,,1128431224,,
1128431,112843,1,1128431260,1128431258,1128431261,1128431249,1128431240,1128431222,1128431250
1128431,112843,1,1128431245,,,,1128431243,1128431259,1128431262
1128431,112843,1,1128431253,1128431269,1128431261,1128431258,1128431249,1128431241,
1128431,112843,1,1128431213,1128431225,1128431243,1128431242,1128431225,1128431243,
1128431,112843,1,1128431229,1128431264,1128431237,1128431270,,,
1128431,112843,1,1128431269,1128431220,1128431249,1128431253,1128431261,1128431258,1128431221
1128431,112843,1,1128431234,1128431229,1128431264,1128431233,1128431225,1128431262,1128431243
1128431,112843,1,1128431232,,,,1128431237,1128431256,1128431262
1128431,112843,1,1128431252,1128431228,1128431267,,1128431225,1128431259,1128431224
1128431,112843,1,1128431212,1128431215,1128431243,,1128431243,1128431237,1128431252
1128431,112843,1,1128431230,1128431241,1128431250,,1128431241,1128431250,
1128431,112843,1,1128431249,1128431239,1128431222,1128431240,1128431239,1128431241,
1128431,112843,1,1128431219,1128431239,1128431222,1128431269,1128431222,,
1128431,112843,1,1128431258,1128431261,1128431253,1128431269,1128431249,1128431261,1128431240
1128431,112843,1,1128431240,1128431241,1128431222,1128431249,1128431239,1128431249,
1128431,112843,1,1128431244,1128431250,1128431230,1128431241,1128431230,1128431250,
1128431,112843,1,1128431235,1128431251,1128431214,1128431254,1128431214,1128431225,1128431254
1128431,112843,1,1128431243,1128431242,1128431225,1128431262,1128431242,1128431225,1128431262
1128431,112843,1,1128431216,1128431224,,,1128431237,1128431225,
1128431,112843,1,1128431267,1128431264,1128431243,,1128431243,,
1128441,112844,1,1128441202,1128441203,1128441210,1128441218,1128441218,1128441210,1128441212
1128441,112844,1,1128441226,1128441203,1128441210,1128441215,1128441203,1128441210,1128441206
1128441,112844,1,1128441234,1128441236,1128441237,1128441238,1128441210,1128441236,1128441226
1128441,112844,1,1128441222,1128441208,1128441238,1128441231,1128441231,1128441236,1128441219
1128441,112844,1,1128441220,1128441214,1128441204,,1128441202,1128441219,1128441236
1128441,112844,1,1128441235,1128441217,1128441236,1128441208,1128441236,1128441237,1128441218
1128441,112844,1,1128441204,1128441219,1128441242,1128441236,1128441219,1128441210,1128441220
1128441,112844,1,1128441217,1128441235,1128441237,1128441236,1128441235,1128441237,1128441236
1128441,112844,1,1128441230,1128441219,1128441224,1128441232,1128441224,1128441219,1128441232
1128441,112844,1,1128441240,1128441234,,,1128441234,1128441239,
1128441,112844,1,1128441242,1128441213,1128441204,,1128441236,1128441204,1128441219
1128441,112844,1,1128441227,1128441211,1128441231,,1128441231,1128441211,
1128441,112844,1,1128441203,1128441226,1128441202,1128441206,1128441210,1128441226,1128441202
1128441,112844,1,1128441212,1128441202,1128441229,1128441210,1128441218,1128441202,1128441210
1128441,112844,1,1128441229,1128441210,1128441212,,1128441227,1128441212,
1128441,112844,1,1128441206,1128441236,1128441203,1128441226,1128441236,1128441210,
1128442,112844,1,1128442217,1128442210,1128442209,1128442202,1128442209,1128442208,1128442210
1128442,112844,1,1128442203,1128442208,1128442210,,1128442223,,
1128442,112844,1,1128442241,1128442224,1128442221,1128442226,1128442201,1128442224,1128442222
1128442,112844,1,1128442233,1128442201,1128442205,1128442226,1128442239,1128442244,1128442226
1128442,112844,1,1128442209,1128442210,1128442208,1128442225,1128442238,1128442208,1128442203
1128442,112844,1,1128442201,1128442226,1128442233,1128442205,1128442203,1128442224,1128442239
1128442,112844,1,1128442210,1128442238,1128442242,1128442209,1128442209,1128442208,1128442202
1128442,112844,1,1128442221,1128442216,1128442230,1128442241,1128442224,1128442239,1128442230
1128442,112844,1,1128442222,1128442223,1128442239,1128442203,1128442224,1128442241,1128442223
1128442,112844,1,1128442207,1128442244,1128442203,1128442205,1128442226,1128442224,1128442230
1128442,112844,1,1128442226,1128442201,1128442205,1128442212,1128442239,1128442201,1128442233
1128442,112844,1,1128442216,1128442221,1128442227,1128442230,1128442239,1128442244,1128442221
1128442,112844,1,1128442202,1128442209,1128442210,1128442203,1128442224,1128442209,1128442210
1128442,112844,1,1128442230,1128442222,1128442241,1128442226,1128442224,1128442241,1128442222
1128442,112844,1,1128442242,1128442208,1128442209,1128442210,1128442210,1128442209,1128442208
1128442,112844,1,1128442208,1128442209,1128442210,1128442201,1128442227,1128442229,1128442223
1128442,112844,1,1128442239,1128442226,1128442222,1128442201,1128442226,1128442222,1128442224
1128442,112844,1,1128442238,1128442210,1128442217,1128442202,1128442223,1128442210,1128442241
1128442,112844,1,1128442223,,,,1128442227,,
1128442,112844,1,1128442235,1128442201,1128442226,1128442203,1128442226,1128442201,1128442210
1128461,112846,1,1128461204,1128461206,1128461214,1128461205,1128461206,1128461214,1128461205
1128461,112846,1,1128461208,1128461231,1128461234,1128461222,1128461234,1128461231,1128461213
1128461,112846,1,1128461210,1128461217,1128461219,1128461221,1128461229,1128461231,1128461212
1128461,112846,1,1128461215,1128461231,1128461222,1128461217,1128461205,1128461210,1128461233
1128461,112846,1,1128461231,1128461222,1128461234,1128461233,,1128461233,1128461234
1128461,112846,1,1128461222,1128461230,1128461234,1128461205,1128461233,1128461232,1128461231
1128461,112846,1,1128461227,1128461228,1128461231,1128461234,1128461228,1128461231,1128461234
1128461,112846,1,1128461233,1128461208,1128461224,1128461234,1128461203,1128461207,1128461222
1128461,112846,1,1128461205,1128461231,1128461222,1128461204,1128461231,1128461222,1128461204
1128461,112846,1,1128461220,1128461215,1128461216,1128461218,1128461224,1128461229,1128461233
1128462,112846,1,1128462225,1128462211,1128462227,1128462215,1128462231,1128462210,1128462217
1128462,112846,1,1128462217,1128462230,1128462231,1128462216,1128462230,1128462231,1128462216
1128462,112846,1,1128462221,1128462204,1128462201,1128462202,1128462204,1128462201,1128462202
1128462,112846,1,1128462218,1128462228,1128462224,1128462216,1128462228,1128462216,1128462224
1128462,112846,1,1128462214,1128462216,1128462226,1128462209,1128462205,1128462212,1128462216
1128462,112846,1,1128462226,,1128462216,1128462217,1128462216,1128462217,1128462206
1128462,112846,1,1128462219,1128462205,1128462212,1128462216,1128462220,1128462205,1128462212
1128462,112846,1,1128462201,1128462202,1128462204,1128462221,1128462221,1128462204,1128462202
1128462,112846,1,1128462224,1128462218,1128462216,1128462209,1128462226,1128462228,1128462231
1128462,112846,1,1128462216,1128462218,1128462226,1128462217,1128462218,1128462226,1128462209
1128462,112846,1,1128462230,1128462217,1128462231,1128462201,1128462201,1128462204,1128462217
1128462,112846,1,1128462204,1128462221,1128462201,1128462202,1128462221,1128462202,1128462201
1128462,112846,1,1128462228,1128462218,1128462224,1128462209,1128462209,1128462218,1128462224
1128462,112846,1,1128462202,1128462201,1128462204,1128462221,1128462201,1128462221,1128462204
1128462,112846,1,1128462231,1128462224,1128462230,1128462217,,1128462217,1128462204
1128462,112846,1,1128462227,1128462211,1128462226,1128462228,1128462211,1128462226,1128462228
1128462,112846,1,1128462211,1128462215,1128462227,1128462225,1128462231,1128462210,1128462215
1128462,112846,1,1128462205,1128462219,1128462212,1128462214,1128462219,1128462226,1128462209
1128462,112846,1,1128462209,1128462228,1128462224,1128462231,1128462231,1128462216,1128462224
1128462,112846,1,1128462212,1128462205,1128462219,1128462216,1128462205,1128462216,1128462219
1128481,112848,1,1128481203,1128481207,1128481241,1128481233,1128481207,1128481241,1128481233
1128481,112848,1,1128481223,1128481210,1128481229,1128481246,1128481229,1128481210,1128481248
1128481,112848,1,1128481238,1128481204,1128481254,1128481227,1128481227,1128481254,
1128481,112848,1,1128481213,1128481252,1128481220,1128481240,1128481201,1128481220,1128481225
1128481,112848,1,1128481232,1128481243,1128481212,1128481208,1128481201,1128481225,1128481224
1128481,112848,1,1128481227,1128481209,1128481229,1128481248,1128481229,1128481201,1128481248
1128481,112848,1,1128481253,1128481226,1128481245,1128481212,1128481218,1128481227,1128481250
1128481,112848,1,1128481210,1128481235,1128481215,1128481216,1128481227,1128481206,1128481223
1128481,112848,1,1128481209,1128481227,1128481229,1128481201,1128481227,1128481229,1128481248
1128481,112848,1,1128481246,1128481253,1128481252,1128481212,1128481201,1128481233,1128481250
1128481,112848,1,1128481219,1128481229,1128481248,1128481224,1128481224,1128481233,1128481229
1128481,112848,1,1128481221,1128481227,1128481229,1128481249,1128481227,1128481229,1128481249
1128481,112848,1,1128481212,1128481232,1128481243,1128481218,1128481245,1128481250,1128481232
1128481,112848,1,1128481215,1128481240,1128481210,1128481229,1128481210,1128481246,1128481229
1128481,112848,1,1128481208,1128481232,1128481250,1128481218,1128481250,1128481248,1128481232
1128481,112848,1,1128481243,1128481232,1128481254,1128481208,1128481232,1128481208,1128481254
1128481,112848,1,1128481224,1128481229,1128481201,1128481250,1128481201,1128481227,1128481229
1128481,112848,1,1128481235,1128481219,1128481233,1128481211,1128481224,1128481219,1128481207
1128481,112848,1,1128481211,1128481233,1128481225,1128481206,1128481233,1128481248,1128481225
1128481,112848,1,1128481234,1128481213,,,1128481227,1128481201,
1128481,112848,1,1128481244,1128481237,1128481239,1128481206,1128481224,1128481235,1128481241
1128481,112848,1,1128481245,1128481201,1128481229,1128481213,1128481201,1128481227,1128481250
1128491,112849,1,1128491216,1128491219,1128491203,,1128491202,1128491208,1128491219
1128491,112849,1,1128491223,1128491224,1128491229,1128491234,1128491228,1128491235,1128491236
1128491,112849,1,1128491215,1128491225,1128491217,1128491205,1128491209,1128491218,1128491222
1128491,112849,1,1128491210,1128491216,1128491230,1128491231,1128491236,1128491216,1128491203
1128491,112849,1,1128491214,1128491220,1128491221,1128491216,1128491220,1128491221,1128491216
1128491,112849,1,1128491203,1128491221,1128491214,,1128491221,1128491214,1128491222
1128491,112849,1,1128491213,1128491231,1128491227,,1128491231,1128491236,
1128491,112849,1,1128491228,1128491236,1128491202,1128491232,1128491236,1128491202,
1128491,112849,1,1128491218,1128491215,1128491205,1128491212,1128491215,1128491205,1128491212
1128491,112849,1,1128491219,1128491215,1128491231,1128491209,1128491236,1128491216,1128491203
1128491,112849,1,1128491226,1128491229,1128491232,,1128491204,1128491229,1128491232
1128491,112849,1,1128491227,1128491203,1128491230,1128491236,1128491203,1128491236,1128491210
1128491,112849,1,1128491205,1128491215,1128491218,1128491212,1128491211,1128491218,1128491215
1128491,112849,1,1128491232,1128491230,1128491204,1128491226,1128491226,1128491204,1128491230
1128491,112849,1,1128491207,1128491230,1128491210,,1128491230,1128491203,1128491210
1128501,112850,1,1128501217,1128501221,1128501231,1128501209,1128501221,1128501223,1128501201
1128501,112850,1,1128501245,1128501201,1128501219,1128501242,1128501232,1128501201,1128501242
1128501,112850,1,1128501224,1128501203,1128501201,1128501234,1128501203,1128501201,1128501234
1128501,112850,1,1128501209,1128501201,1128501210,1128501203,1128501221,1128501214,1128501208
1128501,112850,1,1128501212,1128501208,1128501214,1128501243,1128501214,1128501208,1128501203
1128501,112850,1,1128501204,1128501235,1128501220,1128501222,1128501207,1128501241,1128501218
1128501,112850,1,1128501230,1128501243,1128501216,1128501239,1128501218,1128501212,1128501203
1128501,112850,1,1128501239,1128501201,1128501203,1128501219,1128501201,1128501221,1128501223
1128501,112850,1,1128501228,1128501244,1128501240,1128501226,1128501223,1128501217,1128501244
1128501,112850,1,1128501229,1128501203,,,1128501203,,
1128501,112850,1,1128501234,1128501219,1128501232,1128501242,1128501219,1128501242,1128501232
1128501,112850,1,1128501211,1128501236,1128501223,1128501233,1128501236,1128501233,1128501223
1128501,112850,1,1128501226,1128501242,1128501219,,1128501242,1128501219,
1128501,112850,1,1128501240,1128501226,1128501228,1128501244,1128501231,1128501217,1128501209
1128501,112850,1,1128501243,1128501230,1128501206,1128501211,1128501213,1128501223,1128501221
1128501,112850,1,1128501207,1128501222,1128501220,1128501235,1128501220,1128501222,1128501235
1128501,112850,1,1128501220,1128501235,1128501241,1128501204,1128501222,1128501207,1128501235
1128501,112850,1,1128501218,1128501206,1128501211,1128501223,1128501208,1128501217,1128501224
1128501,112850,1,1128501236,1128501211,1128501223,1128501233,1128501201,1128501205,1128501211
1128501,112850,1,1128501221,1128501217,1128501231,,1128501217,,
1128501,112850,1,1128501208,1128501203,1128501212,1128501214,1128501212,1128501214,1128501203
1128501,112850,1,1128501216,1128501243,1128501230,1128501206,1128501243,1128501230,1128501201
1128531,112853,1,1128531212,1128531211,1128531215,1128531217,1128531201,1128531203,1128531211
1128531,112853,1,1128531205,1128531207,1128531211,1128531213,1128531215,1128531211,1128531206
1128531,112853,1,1128531217,1128531211,1128531212,1128531201,1128531212,1128531206,1128531204
1128531,112853,1,1128531218,1128531216,1128531206,1128531207,1128531215,1128531211,1128531216
1128531,112853,1,1128531216,1128531204,1128531202,1128531218,1128531218,,
1128531,112853,1,1128531202,1128531208,1128531216,1128531217,1128531216,1128531218,1128531214
1128531,112853,1,1128531211,1128531215,1128531210,1128531212,1128531215,1128531210,1128531207
1128531,112853,1,1128531201,1128531210,1128531211,1128531216,1128531207,1128531215,1128531212
1128532,112853,1,1128532220,1128532241,1128532244,1128532243,1128532241,1128532243,1128532244
1128532,112853,1,1128532250,1128532244,1128532233,1128532240,1128532233,1128532248,1128532240
1128532,112853,1,1128532243,1128532220,1128532244,1128532241,1128532220,1128532241,1128532244
1128532,112853,1,1128532244,1128532220,1128532243,1128532242,1128532220,1128532243,1128532242
1128532,112853,1,1128532248,1128532233,1128532242,1128532249,1128532233,1128532242,1128532238
1128532,112853,1,1128532227,1128532243,1128532240,1128532241,1128532233,1128532240,1128532250
1128532,112853,1,1128532222,1128532224,1128532242,1128532233,1128532233,1128532242,1128532234
1128532,112853,1,1128532234,1128532233,1128532226,1128532242,1128532248,1128532249,1128532250
1128532,112853,1,1128532223,1128532247,1128532232,1128532224,1128532224,1128532247,1128532243
1128532,112853,1,1128532236,1128532233,1128532249,1128532238,1128532233,1128532249,1128532238
1128532,112853,1,1128532247,1128532223,1128532240,1128532227,1128532233,1128532242,1128532223
1128532,112853,1,1128532221,1128532240,1128532241,1128532243,1128532247,1128532250,1128532244
1128532,112853,1,1128532233,1128532234,1128532248,1128532249,1128532248,1128532238,1128532242
1128532,112853,1,1128532238,1128532247,1128532233,1128532248,1128532233,1128532242,1128532249
1128532,112853,1,1128532226,1128532249,1128532233,1128532236,1128532233,1128532249,1128532234
1128532,112853,1,1128532242,1128532233,1128532234,1128532226,1128532233,1128532238,1128532248
1128532,112853,1,1128532241,1128532243,1128532244,,1128532243,1128532244,
1128541,112854,1,1128541264,1128541239,1128541267,1128541216,1128541218,1128541271,1128541216
1128541,112854,1,1128541227,1128541228,1128541233,1128541230,1128541230,1128541223,1128541256
1128541,112854,1,1128541268,1128541261,1128541254,1128541271,1128541261,1128541219,1128541249
1128541,112854,1,1128541273,1128541253,1128541223,1128541272,1128541228,1128541209,1128541255
1128541,112854,1,1128541233,1128541222,1128541223,1128541230,1128541230,1128541227,1128541223
1128541,112854,1,1128541257,1128541212,1128541230,1128541273,1128541273,1128541217,1128541230
1128541,112854,1,1128541263,1128541219,1128541261,1128541249,1128541249,1128541261,1128541228
1128541,112854,1,1128541244,1128541224,1128541274,1128541203,1128541226,1128541224,1128541274
1128541,112854,1,1128541222,1128541223,,,1128541261,1128541223,1128541249
1128541,112854,1,1128541262,1128541234,1128541230,1128541238,1128541259,1128541253,1128541234
1128541,112854,1,1128541255,1128541209,1128541217,1128541228,1128541272,1128541228,1128541209
1128541,112854,1,1128541216,1128541218,,,1128541218,1128541228,
1128541,112854,1,1128541272,1128541228,1128541255,1128541209,1128541228,1128541255,1128541209
1128541,112854,1,1128541225,1128541203,1128541251,1128541215,1128541203,1128541215,1128541251
1128541,112854,1,1128541214,1128541259,1128541272,1128541230,1128541259,1128541230,1128541261
1128541,112854,1,1128541267,1128541239,1128541218,1128541230,1128541216,1128541218,1128541234
1128541,112854,1,1128541252,1128541211,1128541213,1128541246,1128541213,1128541250,1128541243
1128541,112854,1,1128541269,1128541256,1128541273,1128541272,1128541255,1128541273,1128541272
1128541,112854,1,1128541246,1128541213,1128541250,1128541252,1128541213,1128541211,1128541250
1128541,112854,1,1128541243,1128541250,1128541236,1128541252,1128541231,1128541250,1128541208
1128541,112854,1,1128541237,1128541236,1128541251,1128541260,1128541249,1128541260,
1128541,112854,1,1128541261,1128541223,1128541268,1128541244,1128541228,1128541221,1128541263
1128541,112854,1,1128541239,1128541264,1128541266,1128541271,1128541264,1128541266,1128541271
1128551,112855,1,1128551253,1128551205,1128551238,1128551254,1128551245,1128551226,1128551230
