classroom_id,s_merge_id,bs_m_score,school_id,student_id,high_eyes,high_raven,bs_b_score,high_bangla,high_math,friend_1,friend_2,friend_3,support_1,support_2,support_3
,112772_163,7.0,,,yes,yes,13.0,no,yes,,,,,,
,112843_114,,,,no,no,,no,no,,,,,,
,112695_131,1.0,,,no,yes,6.0,no,no,,,,,,
,112723_277,5.0,,,no,yes,11.0,no,no,,,,,,
,112588_110,4.0,,,yes,no,5.0,no,no,,,,,,
,112785_1018,,,,no,no,,no,no,,,,,,
,112820_1008,,,,no,no,,no,no,,,,,,
,112792_190,,,,no,no,,no,no,,,,,,
,112858_120,6.0,,,no,yes,19.0,yes,yes,,,,,,
,112789_1001,,,,no,no,,no,no,,,,,,
,112608_125,,,,no,no,,no,no,,,,,,
,112662_156,5.0,,,yes,no,12.0,no,no,,,,,,
,112791_608,,,,no,no,,no,no,,,,,,
,112729_176,1.0,,,yes,yes,20.0,yes,no,,,,,,
,112794_605,,,,no,no,,no,no,,,,,,
,112794_136,4.0,,,no,yes,12.0,no,no,,,,,,
,112844_109,4.0,,,no,no,8.0,no,no,,,,,,
,134630_169,3.0,,,no,no,21.0,yes,no,,,,,,
,112685_157,,,,no,no,,no,no,,,,,,
,112794_604,,,,no,no,,no,no,,,,,,
,134630_126,,,,no,no,,no,no,,,,,,
,112800_177,0.0,,,no,no,11.0,no,no,,,,,,
,112743_158,,,,no,no,,no,no,,,,,,
,112558_132,,,,no,no,,no,no,,,,,,
,112609_112,0.0,,,no,no,2.0,no,no,,,,,,
,112726_214,6.0,,,no,yes,10.0,no,yes,,,,,,
,112795_131,5.0,,,no,yes,14.0,no,no,,,,,,
,112791_801,,,,no,no,,no,no,,,,,,
,112672_125,,,,no,no,,no,no,,,,,,
,112826_174,3.0,,,yes,no,11.0,no,no,,,,,,
,112820_605,,,,no,no,,no,no,,,,,,
,112667_256,,,,no,no,,no,no,,,,,,
,112790_104,3.0,,,yes,no,17.0,yes,no,,,,,,
,112790_231,4.0,,,yes,yes,8.0,no,no,,,,,,
,112785_223,,,,no,no,,no,no,,,,,,
,112610_144,3.0,,,no,no,8.0,no,no,,,,,,
,112791_141,4.0,,,no,no,10.0,no,no,,,,,,
,112676_162,3.0,,,no,no,12.0,no,no,,,,,,
,112582_103,3.0,,,no,no,11.0,no,no,,,,,,
,112846_603,,,,no,no,,no,no,,,,,,
,112797_130,,,,no,no,,no,no,,,,,,
,112743_180,,,,no,no,,no,no,,,,,,
,112676_604,,,,no,no,,no,no,,,,,,
,112624_135,,,,no,no,,no,no,,,,,,
,112785_219,,,,no,no,,no,no,,,,,,
,134630_1001,,,,no,no,,no,no,,,,,,
,112776_105,4.0,,,no,yes,5.0,no,no,,,,,,
,112676_107,,,,no,no,,no,no,,,,,,
,112555_1011,,,,no,no,,no,no,,,,,,
,112620_604,,,,no,no,,no,no,,,,,,
,112545_229,,,,no,no,,no,no,,,,,,
,112606_183,,,,no,no,,no,no,,,,,,
,112839_180,5.0,,,yes,no,18.0,yes,no,,,,,,
,112676_165,1.0,,,no,no,6.0,no,no,,,,,,
,112772_192,,,,no,no,,no,no,,,,,,
,112793_101,5.0,,,no,yes,18.0,yes,no,,,,,,
,112779_711,3.0,,,no,no,6.0,no,no,,,,,,
,112727_159,6.0,,,yes,yes,8.0,no,yes,,,,,,
,112820_1002,,,,no,no,,no,no,,,,,,
,112557_131,,,,no,no,,no,no,,,,,,
,134630_139,,,,no,no,,no,no,,,,,,
,112671_475,5.0,,,no,yes,16.0,no,no,,,,,,
,112858_157,13.0,,,yes,yes,24.0,yes,yes,,,,,,
,112787_705,4.0,,,yes,no,16.0,no,no,,,,,,
,112773_196,,,,no,no,,no,no,,,,,,
,112588_624,,,,no,no,,no,no,,,,,,
,112842_154,1.0,,,no,no,11.0,no,no,,,,,,
,112591_119,,,,no,no,,no,no,,,,,,
,112545_135,,,,no,no,,no,no,,,,,,
,134119_118,2.0,,,yes,yes,8.0,no,no,,,,,,
,112772_121,3.0,,,yes,no,10.0,no,no,,,,,,
,112722_228,7.0,,,no,yes,19.0,yes,yes,,,,,,
,112557_134,,,,no,no,,no,no,,,,,,
,112595_713,2.0,,,yes,no,19.0,yes,no,,,,,,
,112800_139,1.0,,,no,no,7.0,no,no,,,,,,
,112820_612,,,,no,no,,no,no,,,,,,
,112794_183,4.0,,,no,no,11.0,no,no,,,,,,
,112667_210,,,,no,no,,no,no,,,,,,
,112677_125,4.0,,,no,no,12.0,no,no,,,,,,
,112790_286,6.0,,,yes,yes,12.0,no,yes,,,,,,
,112695_187,6.0,,,no,yes,18.0,yes,yes,,,,,,
,112722_132,,,,no,no,,no,no,,,,,,
,112800_629,,,,no,no,,no,no,,,,,,
,112695_176,7.0,,,yes,yes,18.0,yes,yes,,,,,,
,112594_182,,,,no,no,,no,no,,,,,,
,112726_208,4.0,,,no,no,19.0,yes,no,,,,,,
,112794_603,,,,no,no,,no,no,,,,,,
,135318_603,,,,no,no,,no,no,,,,,,
,112666_285,7.0,,,yes,yes,24.0,yes,yes,,,,,,
,131459_600,,,,no,no,,no,no,,,,,,
,112794_193,,,,no,no,,no,no,,,,,,
,112609_154,,,,no,no,,no,no,,,,,,
,112677_145,,,,no,no,,no,no,,,,,,
,112677_133,5.0,,,no,no,11.0,no,no,,,,,,
,112608_114,,,,no,no,,no,no,,,,,,
,112677_105,4.0,,,yes,no,12.0,no,no,,,,,,
,112540_230,5.0,,,no,no,8.0,no,no,,,,,,
,112726_227,7.0,,,yes,no,24.0,yes,yes,,,,,,
,112594_179,6.0,,,yes,no,15.0,no,yes,,,,,,
,133870_153,2.0,,,no,no,18.0,yes,no,,,,,,
,112777_174,,,,no,no,,no,no,,,,,,
,112609_164,,,,no,no,,no,no,,,,,,
,112797_123,,,,no,no,,no,no,,,,,,
,112832_136,,,,no,no,,no,no,,,,,,
,112616_160,4.0,,,no,no,16.0,no,no,,,,,,
,112843_131,3.0,,,no,no,13.0,no,no,,,,,,
,112794_166,3.0,,,no,no,12.0,no,no,,,,,,
,112585_168,,,,no,no,,no,no,,,,,,
,112726_129,5.0,,,yes,no,16.0,no,no,,,,,,
,112790_125,6.0,,,no,yes,8.0,no,yes,,,,,,
,112671_487,6.0,,,no,no,24.0,yes,yes,,,,,,
,112790_237,3.0,,,yes,no,3.0,no,no,,,,,,
,112623_606,,,,no,no,,no,no,,,,,,
,112663_186,,,,no,no,,no,no,,,,,,
,112677_117,4.0,,,yes,yes,20.0,yes,no,,,,,,
,112835_130,7.0,,,no,no,5.0,no,yes,,,,,,
,112677_134,4.0,,,yes,yes,21.0,yes,no,,,,,,
,112663_140,,,,no,no,,no,no,,,,,,
,112663_185,5.0,,,yes,no,18.0,yes,no,,,,,,
,112723_448,,,,no,no,,no,no,,,,,,
,112585_164,7.0,,,no,no,14.0,no,yes,,,,,,
,112545_204,,,,no,no,,no,no,,,,,,
,112584_613,,,,no,no,,no,no,,,,,,
,112540_351,5.0,,,no,no,15.0,no,no,,,,,,
,112839_104,4.0,,,no,no,8.0,no,no,,,,,,
,112624_162,,,,no,no,,no,no,,,,,,
,112735_109,6.0,,,no,yes,16.0,no,yes,,,,,,
,112723_430,10.0,,,no,yes,22.0,yes,yes,,,,,,
,112789_1020,,,,no,no,,no,no,,,,,,
,112785_119,7.0,,,no,no,16.0,no,yes,,,,,,
,112620_601,,,,no,no,,no,no,,,,,,
,112730_151,,,,no,no,,no,no,,,,,,
,112677_151,,,,no,no,,no,no,,,,,,
,112557_109,5.0,,,yes,no,9.0,no,no,,,,,,
,112790_301,3.0,,,no,no,10.0,no,no,,,,,,
,112620_1032,,,,no,no,,no,no,,,,,,
,112729_148,5.0,,,no,no,10.0,no,no,,,,,,
,112611_136,,,,no,no,,no,no,,,,,,
,112790_292,5.0,,,yes,no,8.0,no,no,,,,,,
,112800_605,,,,no,no,,no,no,,,,,,
,112722_212,,,,no,no,,no,no,,,,,,
,112743_190,1.0,,,no,no,11.0,no,no,,,,,,
,112800_624,,,,no,no,,no,no,,,,,,
,112820_609,,,,no,no,,no,no,,,,,,
,112765_603,,,,no,no,,no,no,,,,,,
,112624_183,3.0,,,no,no,8.0,no,no,,,,,,
,112764_123,0.0,,,yes,no,13.0,no,no,,,,,,
,112624_197,,,,no,no,,no,no,,,,,,
,134119_185,3.0,,,yes,yes,20.0,yes,no,,,,,,
,112671_315,6.0,,,yes,yes,21.0,yes,yes,,,,,,
,112671_505,5.0,,,yes,no,18.0,yes,no,,,,,,
,112765_238,,,,no,no,,no,no,,,,,,
,112794_181,4.0,,,no,no,17.0,yes,no,,,,,,
,112667_128,,,,no,no,,no,no,,,,,,
,112765_210,,,,no,no,,no,no,,,,,,
,112666_268,3.0,,,no,no,11.0,no,no,,,,,,
,112800_111,,,,no,no,,no,no,,,,,,
,112671_445,2.0,,,no,yes,16.0,no,no,,,,,,
,112604_143,,,,no,no,,no,no,,,,,,
,112826_169,2.0,,,no,no,14.0,no,no,,,,,,
,134971_130,3.0,,,no,no,14.0,no,no,,,,,,
,112606_157,9.0,,,yes,yes,12.0,no,yes,,,,,,
,112558_602,,,,no,no,,no,no,,,,,,
,112677_104,3.0,,,yes,no,12.0,no,no,,,,,,
,112726_232,2.0,,,yes,yes,9.0,no,no,,,,,,
,112671_482,5.0,,,yes,yes,18.0,yes,no,,,,,,
,112584_186,0.0,,,no,no,17.0,yes,no,,,,,,
,112540_252,13.0,,,yes,yes,24.0,yes,yes,,,,,,
,112624_169,,,,no,no,,no,no,,,,,,
,112685_108,4.0,,,no,no,13.0,no,no,,,,,,
,112545_106,,,,no,no,,no,no,,,,,,
,112540_602,,,,no,no,,no,no,,,,,,
,112680_168,,,,no,no,,no,no,,,,,,
,112620_144,,,,no,no,,no,no,,,,,,
,112764_213,,,,no,no,,no,no,,,,,,
,112685_187,5.0,,,no,yes,6.0,no,no,,,,,,
,112790_205,,,,no,no,,no,no,,,,,,
,112794_178,,,,no,no,,no,no,,,,,,
,112543_605,,,,no,no,,no,no,,,,,,
,112672_147,,,,no,no,,no,no,,,,,,
,112599_116,,,,no,no,,no,no,,,,,,
,112620_1034,,,,no,no,,no,no,,,,,,
,112591_107,,,,no,no,,no,no,,,,,,
,112790_128,0.0,,,no,no,6.0,no,no,,,,,,
,112723_542,,,,no,no,,no,no,,,,,,
,112844_188,,,,no,no,,no,no,,,,,,
,112610_145,2.0,,,no,yes,14.0,no,no,,,,,,
,112735_104,,,,no,no,,no,no,,,,,,
,112671_221,5.0,,,yes,no,10.0,no,no,,,,,,
,112723_202,3.0,,,no,no,13.0,no,no,,,,,,
,112545_311,,,,no,no,,no,no,,,,,,
,112776_1031,,,,no,no,,no,no,,,,,,
,112611_111,6.0,,,no,no,17.0,yes,yes,,,,,,
,112685_161,,,,no,no,,no,no,,,,,,
,112843_113,,,,no,no,,no,no,,,,,,
,112773_165,,,,no,no,,no,no,,,,,,
,112663_160,,,,no,no,,no,no,,,,,,
,112776_187,6.0,,,yes,yes,7.0,no,yes,,,,,,
,112802_154,6.0,,,no,yes,3.0,no,yes,,,,,,
,112545_325,,,,no,no,,no,no,,,,,,
,112820_1011,,,,no,no,,no,no,,,,,,
,112787_134,6.0,,,yes,no,13.0,no,yes,,,,,,
,112734_603,,,,no,no,,no,no,,,,,,
,112620_109,,,,no,no,,no,no,,,,,,
,112722_147,6.0,,,yes,no,17.0,yes,yes,,,,,,
,112826_611,,,,no,no,,no,no,,,,,,
,112787_704,6.0,,,no,no,15.0,no,yes,,,,,,
,112735_113,1.0,,,no,yes,16.0,no,no,,,,,,
,112850_144,,,,no,no,,no,no,,,,,,
,112677_160,,,,no,no,,no,no,,,,,,
,112608_165,5.0,,,yes,yes,22.0,yes,no,,,,,,
,112594_187,4.0,,,no,no,11.0,no,no,,,,,,
,112608_168,1.0,,,no,no,12.0,no,no,,,,,,
,112839_604,,,,no,no,,no,no,,,,,,
,112835_803,10.0,,,no,no,9.0,no,yes,,,,,,
,112795_171,6.0,,,yes,yes,18.0,yes,yes,,,,,,
,112560_127,,,,no,no,,no,no,,,,,,
,112588_612,,,,no,no,,no,no,,,,,,
,112802_625,,,,no,no,,no,no,,,,,,
,112795_166,10.0,,,yes,no,16.0,no,yes,,,,,,
,112729_173,3.0,,,no,no,9.0,no,no,,,,,,
,112777_118,,,,no,no,,no,no,,,,,,
,112743_171,5.0,,,yes,no,5.0,no,no,,,,,,
,112830_149,,,,no,no,,no,no,,,,,,
,134971_115,,,,no,no,,no,no,,,,,,
,112785_218,4.0,,,no,no,7.0,no,no,,,,,,
,112777_602,,,,no,no,,no,no,,,,,,
,112789_1022,,,,no,no,,no,no,,,,,,
,112790_319,9.0,,,no,yes,10.0,no,yes,,,,,,
,112785_1016,,,,no,no,,no,no,,,,,,
,112545_328,,,,no,no,,no,no,,,,,,
,112610_119,1.0,,,no,no,11.0,no,no,,,,,,
,112544_139,6.0,,,yes,no,20.0,yes,yes,,,,,,
,112736_107,,,,no,no,,no,no,,,,,,
,112760_607,,,,no,no,,no,no,,,,,,
,112835_805,2.0,,,yes,yes,21.0,yes,no,,,,,,
,112795_168,,,,no,no,,no,no,,,,,,
,112666_606,,,,no,no,,no,no,,,,,,
,112671_298,6.0,,,yes,yes,15.0,no,yes,,,,,,
,112849_143,7.0,,,no,no,12.0,no,yes,,,,,,
,112594_159,,,,no,no,,no,no,,,,,,
,112820_147,,,,no,no,,no,no,,,,,,
,112743_139,3.0,,,no,yes,16.0,no,no,,,,,,
,112584_103,4.0,,,no,no,11.0,no,no,,,,,,
,112790_294,8.0,,,no,no,16.0,no,yes,,,,,,
,112765_229,6.0,,,yes,no,4.0,no,yes,,,,,,
,112795_117,,,,no,no,,no,no,,,,,,
,112599_137,4.0,,,yes,no,17.0,yes,no,,,,,,
,112620_129,,,,no,no,,no,no,,,,,,
,112671_411,6.0,,,yes,yes,13.0,no,yes,,,,,,
,112729_152,6.0,,,yes,no,16.0,no,yes,,,,,,
,137021_108,5.0,,,yes,yes,19.0,yes,no,,,,,,
,112794_704,2.0,,,no,yes,8.0,no,no,,,,,,
,112677_121,3.0,,,yes,no,8.0,no,no,,,,,,
,112551_601,,,,no,no,,no,no,,,,,,
,112609_167,,,,no,no,,no,no,,,,,,
,112671_200,3.0,,,yes,yes,19.0,yes,no,,,,,,
,112623_130,,,,no,no,,no,no,,,,,,
,112765_221,3.0,,,no,no,13.0,no,no,,,,,,
,112794_132,,,,no,no,,no,no,,,,,,
,112786_723,9.0,,,no,no,17.0,yes,yes,,,,,,
,112790_201,2.0,,,no,no,15.0,no,no,,,,,,
,112665_706,3.0,,,no,no,13.0,no,no,,,,,,
,112789_149,,,,no,no,,no,no,,,,,,
,112555_132,6.0,,,yes,no,15.0,no,yes,,,,,,
,112732_132,5.0,,,yes,no,16.0,no,no,,,,,,
,112560_102,5.0,,,yes,yes,19.0,yes,no,,,,,,
,112616_114,,,,no,no,,no,no,,,,,,
,112623_618,,,,no,no,,no,no,,,,,,
,112723_373,3.0,,,yes,no,11.0,no,no,,,,,,
,112855_131,,,,no,no,,no,no,,,,,,
,112585_126,6.0,,,yes,no,10.0,no,yes,,,,,,
,112843_600,,,,no,no,,no,no,,,,,,
,112747_151,3.0,,,no,no,10.0,no,no,,,,,,
,112797_122,,,,no,no,,no,no,,,,,,
,112797_113,,,,no,no,,no,no,,,,,,
,112800_196,4.0,,,no,no,7.0,no,no,,,,,,
,112786_701,7.0,,,no,no,9.0,no,yes,,,,,,
,112797_606,,,,no,no,,no,no,,,,,,
,112797_124,,,,no,no,,no,no,,,,,,
,112667_253,5.0,,,no,no,11.0,no,no,,,,,,
,112726_206,1.0,,,no,no,11.0,no,no,,,,,,
,112588_605,,,,no,no,,no,no,,,,,,
,112681_177,,,,no,no,,no,no,,,,,,
,112777_607,,,,no,no,,no,no,,,,,,
,112797_127,,,,no,no,,no,no,,,,,,
,137021_606,,,,no,no,,no,no,,,,,,
,112739_183,7.0,,,yes,yes,24.0,yes,yes,,,,,,
,112624_141,4.0,,,no,yes,24.0,yes,no,,,,,,
,112684_153,,,,no,no,,no,no,,,,,,
,112671_605,,,,no,no,,no,no,,,,,,
,112784_111,2.0,,,yes,yes,20.0,yes,no,,,,,,
,112611_163,8.0,,,yes,yes,19.0,yes,yes,,,,,,
,134630_153,,,,no,no,,no,no,,,,,,
,112557_143,,,,no,no,,no,no,,,,,,
,112681_179,4.0,,,no,no,11.0,no,no,,,,,,
,112624_177,4.0,,,yes,no,8.0,no,no,,,,,,
,112676_167,4.0,,,no,no,13.0,no,no,,,,,,
,112826_608,,,,no,no,,no,no,,,,,,
,112797_109,3.0,,,no,yes,10.0,no,no,,,,,,
,112743_121,,,,no,no,,no,no,,,,,,
,112734_610,,,,no,no,,no,no,,,,,,
,112671_443,8.0,,,no,no,10.0,no,yes,,,,,,
,135318_703,3.0,,,yes,yes,16.0,no,no,,,,,,
,135318_710,10.0,,,no,no,19.0,yes,yes,,,,,,
,112844_159,3.0,,,yes,yes,21.0,yes,no,,,,,,
,112747_150,3.0,,,yes,yes,14.0,no,no,,,,,,
,112785_211,,,,no,no,,no,no,,,,,,
,112784_1016,,,,no,no,,no,no,,,,,,
,112826_610,,,,no,no,,no,no,,,,,,
,112684_134,4.0,,,no,no,19.0,yes,no,,,,,,
,112540_294,11.0,,,no,yes,19.0,yes,yes,,,,,,
,112802_604,,,,no,no,,no,no,,,,,,
,112785_1003,,,,no,no,,no,no,,,,,,
,112841_129,2.0,,,no,no,14.0,no,no,,,,,,
,112723_368,4.0,,,yes,yes,19.0,yes,no,,,,,,
,112800_631,,,,no,no,,no,no,,,,,,
,112666_376,3.0,,,yes,yes,8.0,no,no,,,,,,
,112800_118,,,,no,no,,no,no,,,,,,
,112594_163,5.0,,,yes,yes,17.0,yes,no,,,,,,
,112739_134,8.0,,,yes,no,19.0,yes,yes,,,,,,
,112790_313,,,,no,no,,no,no,,,,,,
,112802_614,,,,no,no,,no,no,,,,,,
,112667_248,,,,no,no,,no,no,,,,,,
,112545_194,,,,no,no,,no,no,,,,,,
,112682_131,6.0,,,no,yes,8.0,no,yes,,,,,,
,112790_150,7.0,,,no,yes,24.0,yes,yes,,,,,,
,112624_203,,,,no,no,,no,no,,,,,,
,134630_600,,,,no,no,,no,no,,,,,,
,112800_606,,,,no,no,,no,no,,,,,,
,112623_178,,,,no,no,,no,no,,,,,,
,112832_143,4.0,,,no,no,14.0,no,no,,,,,,
,112667_227,,,,no,no,,no,no,,,,,,
,112595_604,,,,no,no,,no,no,,,,,,
,112723_358,4.0,,,no,no,17.0,yes,no,,,,,,
,112784_1005,,,,no,no,,no,no,,,,,,
,112558_105,2.0,,,yes,no,1.0,no,no,,,,,,
,112794_114,,,,no,no,,no,no,,,,,,
,112800_168,4.0,,,no,no,17.0,yes,no,,,,,,
,112584_110,4.0,,,no,yes,12.0,no,no,,,,,,
,112595_176,9.0,,,yes,yes,24.0,yes,yes,,,,,,
,112794_705,2.0,,,yes,no,9.0,no,no,,,,,,
,112798_157,,,,no,no,,no,no,,,,,,
,112837_126,,,,no,no,,no,no,,,,,,
,112734_611,,,,no,no,,no,no,,,,,,
,112726_228,2.0,,,no,no,17.0,yes,no,,,,,,
,112843_118,3.0,,,no,no,14.0,no,no,,,,,,
,112624_104,4.0,,,yes,no,18.0,yes,no,,,,,,
,112685_173,4.0,,,no,yes,21.0,yes,no,,,,,,
,112792_184,,,,no,no,,no,no,,,,,,
,134399_110,8.0,,,no,yes,22.0,yes,yes,,,,,,
,134119_174,,,,no,no,,no,no,,,,,,
,112609_175,,,,no,no,,no,no,,,,,,
,112830_134,6.0,,,no,no,10.0,no,yes,,,,,,
,112789_234,,,,no,no,,no,no,,,,,,
,112681_185,,,,no,no,,no,no,,,,,,
,112589_172,5.0,,,yes,yes,15.0,no,no,,,,,,
,112667_233,,,,no,no,,no,no,,,,,,
,112671_436,6.0,,,yes,yes,20.0,yes,yes,,,,,,
,112667_143,,,,no,no,,no,no,,,,,,
,112790_165,1.0,,,yes,no,5.0,no,no,,,,,,
,112667_216,,,,no,no,,no,no,,,,,,
,112781_132,,,,no,no,,no,no,,,,,,
,112726_220,5.0,,,no,no,11.0,no,no,,,,,,
,112723_239,5.0,,,no,no,11.0,no,no,,,,,,
,112779_183,,,,no,no,,no,no,,,,,,
,112825_131,2.0,,,yes,yes,15.0,no,no,,,,,,
,112670_153,5.0,,,yes,yes,23.0,yes,no,,,,,,
,112722_226,4.0,,,no,no,6.0,no,no,,,,,,
,112820_1001,,,,no,no,,no,no,,,,,,
,112820_1013,,,,no,no,,no,no,,,,,,
,112798_601,,,,no,no,,no,no,,,,,,
,112595_114,6.0,,,yes,no,25.0,yes,yes,,,,,,
,112671_806,,,,no,no,,no,no,,,,,,
,112588_119,0.0,,,no,no,7.0,no,no,,,,,,
,134630_121,,,,no,no,,no,no,,,,,,
,112800_607,,,,no,no,,no,no,,,,,,
,134399_108,2.0,,,yes,no,8.0,no,no,,,,,,
,112685_167,10.0,,,no,yes,19.0,yes,yes,,,,,,
,112800_615,,,,no,no,,no,no,,,,,,
,112830_117,6.0,,,no,no,11.0,no,yes,,,,,,
,112777_614,,,,no,no,,no,no,,,,,,
,112797_604,,,,no,no,,no,no,,,,,,
,112802_105,,,,no,no,,no,no,,,,,,
,112795_135,6.0,,,no,no,16.0,no,yes,,,,,,
,112772_601,,,,no,no,,no,no,,,,,,
,112677_119,3.0,,,no,no,12.0,no,no,,,,,,
,112727_162,1.0,,,yes,no,7.0,no,no,,,,,,
,112785_702,6.0,,,no,yes,11.0,no,yes,,,,,,
,112675_215,5.0,,,yes,yes,22.0,yes,no,,,,,,
,112785_228,6.0,,,yes,yes,10.0,no,yes,,,,,,
,112671_244,4.0,,,no,yes,17.0,yes,no,,,,,,
,112790_305,,,,no,no,,no,no,,,,,,
,112792_115,,,,no,no,,no,no,,,,,,
,112661_148,8.0,,,yes,yes,25.0,yes,yes,,,,,,
,112734_604,,,,no,no,,no,no,,,,,,
,112676_164,4.0,,,yes,yes,18.0,yes,no,,,,,,
,112790_248,,,,no,no,,no,no,,,,,,
,112802_143,3.0,,,no,no,21.0,yes,no,,,,,,
,112789_1014,,,,no,no,,no,no,,,,,,
,135318_153,,,,no,no,,no,no,,,,,,
,112667_108,5.0,,,yes,no,17.0,yes,no,,,,,,
,112735_170,8.0,,,yes,no,24.0,yes,yes,,,,,,
,112785_212,,,,no,no,,no,no,,,,,,
,112800_110,,,,no,no,,no,no,,,,,,
,112539_145,,,,no,no,,no,no,,,,,,
,112743_199,,,,no,no,,no,no,,,,,,
,112781_166,,,,no,no,,no,no,,,,,,
,112545_286,5.0,,,yes,yes,19.0,yes,no,,,,,,
,112777_198,2.0,,,no,yes,13.0,no,no,,,,,,
,112792_175,2.0,,,no,no,17.0,yes,no,,,,,,
,112667_177,9.0,,,yes,yes,21.0,yes,yes,,,,,,
,112849_112,4.0,,,yes,no,5.0,no,no,,,,,,
,112778_206,,,,no,no,,no,no,,,,,,
,112790_312,,,,no,no,,no,no,,,,,,
,112842_130,,,,no,no,,no,no,,,,,,
,112820_604,,,,no,no,,no,no,,,,,,
,112778_116,,,,no,no,,no,no,,,,,,
,112682_115,,,,no,no,,no,no,,,,,,
,112790_298,,,,no,no,,no,no,,,,,,
,112790_308,1.0,,,no,yes,15.0,no,no,,,,,,
,112794_153,,,,no,no,,no,no,,,,,,
,112773_200,,,,no,no,,no,no,,,,,,
,112662_149,5.0,,,yes,no,7.0,no,no,,,,,,
,112777_609,,,,no,no,,no,no,,,,,,
,112667_228,,,,no,no,,no,no,,,,,,
,112666_248,6.0,,,no,yes,17.0,yes,yes,,,,,,
,112743_127,,,,no,no,,no,no,,,,,,
,112800_622,,,,no,no,,no,no,,,,,,
,112584_601,,,,no,no,,no,no,,,,,,
,112667_152,,,,no,no,,no,no,,,,,,
,112681_129,3.0,,,yes,no,12.0,no,no,,,,,,
,112675_293,,,,no,no,,no,no,,,,,,
,112667_121,,,,no,no,,no,no,,,,,,
,134630_167,,,,no,no,,no,no,,,,,,
,112624_184,3.0,,,yes,no,7.0,no,no,,,,,,
,112773_219,5.0,,,no,yes,15.0,no,no,,,,,,
,112734_602,,,,no,no,,no,no,,,,,,
,112672_131,,,,no,no,,no,no,,,,,,
,112667_223,7.0,,,yes,yes,13.0,no,yes,,,,,,
,112682_119,,,,no,no,,no,no,,,,,,
,112549_125,,,,no,no,,no,no,,,,,,
,112594_103,,,,no,no,,no,no,,,,,,
,112849_125,,,,no,no,,no,no,,,,,,
,112677_148,,,,no,no,,no,no,,,,,,
,112790_321,,,,no,no,,no,no,,,,,,
,112800_645,,,,no,no,,no,no,,,,,,
,112839_170,6.0,,,no,yes,17.0,yes,yes,,,,,,
,112682_103,5.0,,,yes,no,18.0,yes,no,,,,,,
,112772_101,,,,no,no,,no,no,,,,,,
,112820_606,,,,no,no,,no,no,,,,,,
,133870_120,,,,no,no,,no,no,,,,,,
,134971_155,6.0,,,yes,yes,19.0,yes,yes,,,,,,
,112800_618,,,,no,no,,no,no,,,,,,
,112672_104,,,,no,no,,no,no,,,,,,
,112736_109,,,,no,no,,no,no,,,,,,
,134119_159,,,,no,no,,no,no,,,,,,
,112667_154,,,,no,no,,no,no,,,,,,
,112789_168,,,,no,no,,no,no,,,,,,
,112722_225,6.0,,,yes,yes,24.0,yes,yes,,,,,,
,112760_603,,,,no,no,,no,no,,,,,,
,112858_252,6.0,,,yes,yes,13.0,no,yes,,,,,,
,112723_451,,,,no,no,,no,no,,,,,,
,112614_112,4.0,,,no,yes,18.0,yes,no,,,,,,
,112595_709,3.0,,,no,no,9.0,no,no,,,,,,
,112667_222,,,,no,no,,no,no,,,,,,
,112800_620,,,,no,no,,no,no,,,,,,
,112584_163,2.0,,,no,no,9.0,no,no,,,,,,
,134630_116,,,,no,no,,no,no,,,,,,
,112589_162,5.0,,,yes,yes,18.0,yes,no,,,,,,
,112800_105,5.0,,,no,no,3.0,no,no,,,,,,
,112588_615,,,,no,no,,no,no,,,,,,
,112792_119,,,,no,no,,no,no,,,,,,
,112588_608,,,,no,no,,no,no,,,,,,
,112790_166,5.0,,,no,yes,17.0,yes,no,,,,,,
,112677_146,6.0,,,yes,yes,14.0,no,yes,,,,,,
,112677_143,3.0,,,no,yes,20.0,yes,no,,,,,,
,112624_165,,,,no,no,,no,no,,,,,,
,112676_163,4.0,,,no,yes,17.0,yes,no,,,,,,
,112855_150,2.0,,,no,yes,7.0,no,no,,,,,,
,112776_1033,,,,no,no,,no,no,,,,,,
,112661_101,3.0,,,yes,no,12.0,no,no,,,,,,
,112858_180,5.0,,,no,no,11.0,no,no,,,,,,
,112849_153,,,,no,no,,no,no,,,,,,
,112790_239,,,,no,no,,no,no,,,,,,
,112682_184,7.0,,,yes,no,18.0,yes,yes,,,,,,
,112666_228,5.0,,,yes,yes,18.0,yes,no,,,,,,
,112545_133,,,,no,no,,no,no,,,,,,
,112764_713,3.0,,,no,no,10.0,no,no,,,,,,
,112785_213,,,,no,no,,no,no,,,,,,
,112790_183,8.0,,,yes,no,19.0,yes,yes,,,,,,
,112738_121,8.0,,,no,no,16.0,no,yes,,,,,,
,112790_160,3.0,,,yes,no,10.0,no,no,,,,,,
,112798_117,5.0,,,yes,no,13.0,no,no,,,,,,
,112666_390,1.0,,,yes,no,17.0,yes,no,,,,,,
,112685_191,,,,no,no,,no,no,,,,,,
,112800_172,2.0,,,no,no,6.0,no,no,,,,,,
,112551_117,,,,no,no,,no,no,,,,,,
,112800_119,,,,no,no,,no,no,,,,,,
,112773_604,,,,no,no,,no,no,,,,,,
,112789_128,,,,no,no,,no,no,,,,,,
,112682_197,5.0,,,yes,no,14.0,no,no,,,,,,
,112787_125,,,,no,no,,no,no,,,,,,
