s_merge_id,classroom_id,student_id,friend_1,friend_2,friend_3,support_1,support_2,support_3,el_sitting_cm1,el_sitting_cm2,el_sitting_cm3,el_sitting_cm4,el_sitting_cm5,el_sitting_cm6,el_sitting_cm7,el_sitting_cm8,el_group_pn1,el_group_pn2,el_group_pn3,el_group_pn4,el_group_pn5,el_group_pn6,el_group_pn7,el_group_pn8,el_religion,treatment,subdistrict,girls_school,bl_batch,el_best_tl,el_leader_yn,el,isolated_out_s,isolated_out_f,el_cohort2_cmsize,el_student_id,group_id_g6,bs_male,fs_student_id,academic_1,academic_2,academic_3,emot_1,emot_2,emot_3,isolated_friend_in,isolated_support_in,isolated_friend_out,isolated_support_out
112800_148,1128001,1128001148,1128001128.0,,,1128001145.0,,,1128001117.0,1128001159.0,1128001120.0,1128001128.0,1128001132.0,1128001143.0,1128001152.0,1128001155.0,,,,,,,,,Muslim,control,Raipura Upazila,no,Grade 6,no,No,yes,0.0,0.0,146,148,,no,1128001220.0,1128001214.0,1128001240.0,1128001249.0,1128001226.0,1128001255.0,1128001215.0,0,1,0,0
112800_174,1128001,1128001174,1128001163.0,1128001134.0,1128001136.0,1128001163.0,1128001134.0,1128001136.0,1128001163.0,1128001134.0,,1128001153.0,1128001192.0,1128001110.0,1128001130.0,1128001170.0,,,,,,,,,Muslim,control,Raipura Upazila,no,Grade 6,no,No,yes,0.0,0.0,146,174,,yes,1128001.0,,,,,,,0,0,0,0
112800_141,1128001,1128001141,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Raipura Upazila,no,,no,No,no,,,146,141,,no,1128001.0,,,,,,,1,1,1,1
112800_151,1128001,1128001151,1128001181.0,1128001171.0,1128001191.0,1128001191.0,1128001181.0,1128001171.0,1128001124.0,1128001129.0,1128001171.0,1128001181.0,1128001191.0,1128001186.0,1128001182.0,1128001187.0,,,,,,,,,Muslim,control,Raipura Upazila,no,,no,No,yes,0.0,0.0,146,151,,no,1128001255.0,1128001205.0,1128001256.0,1128001261.0,1128001256.0,1128001205.0,1128001249.0,0,0,0,0
112800_146,1128001,1128001146,1128001149.0,1128001154.0,1128001155.0,1128001115.0,1128001184.0,1128001190.0,1128001149.0,1128001155.0,1128001181.0,,,,,,,,,,,,,,Muslim,control,Raipura Upazila,no,Grade 6,no,No,yes,0.0,0.0,146,146,,no,1128001219.0,1128001239.0,1128001240.0,1128001258.0,1128001239.0,1128001240.0,1128001258.0,0,0,0,0
112800_601,1128001,1128001601,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Raipura Upazila,no,,no,No,no,,,146,601,,no,1128001.0,,,,,,,1,1,1,1
112800_128,1128001,1128001128,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Raipura Upazila,no,,no,No,no,,,146,128,,no,1128001202.0,1128001224.0,1128001205.0,1128001255.0,1128001224.0,1128001241.0,1128001223.0,0,0,1,1
112800_632,1128001,1128001632,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Raipura Upazila,no,,no,No,no,,,146,632,,yes,1128001.0,,,,,,,1,1,1,1
112800_154,1128001,1128001154,1128001118.0,1128001137.0,1128001167.0,1128001118.0,1128001137.0,1128001167.0,1128001118.0,1128001137.0,1128001167.0,1128001150.0,1128001134.0,1128001136.0,1128001114.0,1128001116.0,,,,,,,,,Muslim,control,Raipura Upazila,no,Grade 6,no,No,yes,0.0,0.0,146,154,,yes,1128001232.0,1128001210.0,1128001234.0,1128001224.0,1128001234.0,1128001225.0,1128001250.0,0,0,0,0
112800_634,1128001,1128001634,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Raipura Upazila,no,,no,No,no,,,146,634,,no,1128001.0,,,,,,,1,1,1,1
112800_181,1128001,1128001181,1128001171.0,1128001124.0,1128001186.0,1128001171.0,1128001124.0,1128001176.0,1128001171.0,1128001172.0,1128001124.0,1128001186.0,1128001151.0,1128001176.0,1128001161.0,1128001189.0,,,,,,,,,Muslim,control,Raipura Upazila,no,,no,No,yes,0.0,0.0,146,181,,no,1128001205.0,1128001256.0,1128001204.0,1128001255.0,1128001256.0,1128001240.0,1128001249.0,0,0,0,0
112800_178,1128001,1128001178,1128001192.0,1128001111.0,1128001106.0,1128001192.0,1128001111.0,1128001106.0,1128001192.0,1128001111.0,1128001106.0,1128001180.0,1128001174.0,1128001165.0,1128001164.0,1128001162.0,,,,,,,,,Muslim,control,Raipura Upazila,no,Grade 6,no,No,yes,0.0,0.0,146,178,,yes,1128001225.0,1128001210.0,1128001236.0,1128001250.0,1128001210.0,1128001232.0,1128001236.0,0,0,0,0
112800_153,1128001,1128001153,1128001192.0,1128001174.0,1128001178.0,1128001165.0,1128001192.0,1128001174.0,1128001165.0,1128001192.0,1128001106.0,1128001175.0,1128001178.0,1128001167.0,,,,,,,,,,,Muslim,control,Raipura Upazila,no,,no,No,yes,0.0,0.0,146,153,,yes,1128001216.0,1128001210.0,1128001222.0,1128001250.0,1128001210.0,1128001222.0,1128001249.0,0,0,0,0
112800_129,1128001,1128001129,1128001151.0,1128001191.0,1128001190.0,1128001181.0,1128001190.0,1128001138.0,1128001191.0,1128001179.0,1128001182.0,1128001187.0,1128001138.0,1128001124.0,1128001115.0,1128001176.0,,,,,,,,,Muslim,control,Raipura Upazila,no,Grade 6,no,No,yes,0.0,0.0,146,129,,no,1128001.0,,,,,,,0,0,0,0
112800_169,1128001,1128001169,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Raipura Upazila,no,Grade 6,no,No,no,,,146,169,,no,1128001221.0,1128001205.0,1128001261.0,1128001259.0,1128001259.0,1128001257.0,1128001247.0,0,0,1,1
112800_157,1128001,1128001157,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Raipura Upazila,no,,no,No,no,,,146,157,,yes,1128001.0,,,,,,,0,1,1,1
112800_176,1128001,1128001176,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Raipura Upazila,no,Grade 6,no,No,no,,,146,176,,no,1128001249.0,1128001255.0,1128001205.0,1128001256.0,1128001256.0,1128001203.0,1128001255.0,0,0,1,1
112800_185,1128001,1128001185,1128001159.0,1128001173.0,1128001156.0,1128001173.0,1128001159.0,1128001156.0,1128001173.0,1128001159.0,1128001156.0,1128001179.0,1128001191.0,1128001183.0,1128001152.0,1128001181.0,,,,,,,,,Muslim,control,Raipura Upazila,no,Grade 6,no,No,yes,0.0,0.0,146,185,,no,1128001213.0,1128001244.0,1128001227.0,1128001234.0,1128001235.0,1128001244.0,1128001227.0,0,0,0,0
112800_170,1128001,1128001170,1128001123.0,1128001174.0,1128001134.0,1128001123.0,1128001174.0,1128001134.0,1128001159.0,1128001123.0,1128001174.0,1128001134.0,1128001136.0,1128001163.0,,,,,,,,,,,Muslim,control,Raipura Upazila,no,,no,No,yes,0.0,0.0,146,170,,yes,1128001201.0,1128001251.0,1128001237.0,1128001249.0,1128001251.0,1128001237.0,1128001249.0,0,1,0,0
112800_187,1128001,1128001187,1128001140.0,1128001191.0,1128001172.0,1128001140.0,1128001172.0,1128001191.0,1128001140.0,1128001172.0,1128001191.0,1128001161.0,1128001171.0,1128001129.0,1128001189.0,1128001109.0,,,,,,,,,Muslim,control,Raipura Upazila,no,Grade 6,no,No,yes,0.0,0.0,146,187,,no,1128001259.0,1128001256.0,1128001205.0,1128001218.0,1128001257.0,1128001256.0,1128001218.0,1,0,0,0
112800_140,1128001,1128001140,1128001129.0,1128001109.0,1128001160.0,1128001129.0,1128001109.0,1128001160.0,1128001129.0,1128001109.0,1128001191.0,1128001181.0,1128001156.0,1128001187.0,1128001186.0,1128001172.0,,,,,,,,,Muslim,control,Raipura Upazila,no,Grade 6,no,No,yes,0.0,0.0,146,140,,no,1128001218.0,1128001205.0,1128001204.0,1128001256.0,1128001204.0,1128001259.0,1128001226.0,0,0,0,0
112800_171,1128001,1128001171,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Raipura Upazila,no,,no,No,no,,,146,171,,no,1128001256.0,1128001205.0,1128001255.0,1128001261.0,1128001205.0,1128001249.0,1128001255.0,0,0,1,1
112800_189,1128001,1128001189,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Raipura Upazila,no,,no,No,no,,,146,189,,no,1128001.0,,,,,,,0,1,1,1
112800_150,1128001,1128001150,1128001148.0,1128001117.0,1128001127.0,,1128001187.0,1128001167.0,,1128001167.0,,1128001134.0,1128001136.0,1128001164.0,1128001114.0,1128001176.0,,,,,,,,,Muslim,control,Raipura Upazila,no,Grade 6,no,No,yes,0.0,0.0,146,150,,yes,1128001206.0,1128001210.0,1128001234.0,1128001224.0,1128001232.0,1128001234.0,1128001207.0,1,1,0,0
112800_107,1128001,1128001107,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Raipura Upazila,no,Grade 6,no,No,no,,,146,107,,yes,1128001.0,,,,,,,1,1,1,1
112800_155,1128001,1128001155,1128001115.0,1128001149.0,1128001146.0,1128001115.0,1128001149.0,1128001146.0,1128001115.0,1128001201.0,1128001149.0,1128001146.0,1128001138.0,1128001143.0,1128001182.0,1128001125.0,,,,,,,,,Muslim,control,Raipura Upazila,no,Grade 6,no,No,yes,0.0,0.0,146,155,,no,1128001215.0,1128001255.0,1128001205.0,1128001256.0,1128001219.0,1128001220.0,1128001218.0,0,1,0,0
112800_135,1128001,1128001135,1128001132.0,1128001133.0,1128001131.0,1128001161.0,1128001171.0,1128001181.0,1128001133.0,1128001132.0,1128001131.0,1128001128.0,1128001127.0,1128001126.0,1128001120.0,1128001186.0,,,,,,,,,Muslim,control,Raipura Upazila,no,,no,No,yes,0.0,0.0,146,135,,no,1128001224.0,1128001260.0,1128001261.0,1128001256.0,1128001202.0,1128001241.0,1128001240.0,0,0,0,0
112800_145,1128001,1128001145,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Raipura Upazila,no,,no,No,no,,,146,145,,no,1128001235.0,1128001244.0,1128001213.0,1128001218.0,1128001213.0,1128001227.0,1128001244.0,0,0,1,1
112800_143,1128001,1128001143,1128001201.0,1128001181.0,1128001171.0,1128001151.0,1128001138.0,1128001128.0,1128001138.0,1128001201.0,1128001176.0,1128001172.0,1128001158.0,1128001141.0,1128001149.0,1128001152.0,,,,,,,,,Muslim,control,Raipura Upazila,no,Grade 6,no,No,yes,0.0,0.0,146,143,,no,1128001.0,,,,,,,0,0,0,0
112800_173,1128001,1128001173,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Raipura Upazila,no,Grade 6,no,No,no,,,146,173,,no,1128001244.0,1128001227.0,1128001213.0,1128001235.0,1128001227.0,1128001213.0,1128001252.0,0,0,1,1
112800_130,1128001,1128001130,1128001192.0,1128001104.0,1128001106.0,1128001111.0,1128001136.0,1128001123.0,1128001111.0,1128001178.0,1128001192.0,1128001188.0,1128001123.0,1128001142.0,1128001174.0,1128001136.0,,,,,,,,,Muslim,control,Raipura Upazila,no,,no,No,yes,0.0,0.0,146,130,,yes,1128001250.0,1128001210.0,1128001232.0,1128001225.0,1128001225.0,1128001236.0,1128001237.0,1,0,0,0
112800_134,1128001,1128001134,1128001163.0,1128001174.0,1128001136.0,1128001163.0,1128001174.0,1128001136.0,1128001163.0,1128001170.0,1128001174.0,1128001136.0,1128001153.0,1128001142.0,,,,,,,,,,,Muslim,control,Raipura Upazila,no,Grade 6,no,No,yes,0.0,0.0,146,134,,yes,1128001.0,,,,,,,0,0,0,0
112800_115,1128001,1128001115,1128001201.0,1128001153.0,1128001149.0,1128001153.0,1128001149.0,1128001201.0,1128001155.0,1128001201.0,1128001149.0,1128001146.0,1128001138.0,1128001197.0,,1128001131.0,,,,,,,,,Muslim,control,Raipura Upazila,no,,no,No,yes,0.0,0.0,146,115,,no,1128001.0,,,,,,,0,0,0,0
112800_167,1128001,1128001167,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Raipura Upazila,no,Grade 6,no,No,no,,,146,167,,yes,1128001234.0,1128001210.0,1128001250.0,1128001225.0,1128001232.0,1128001250.0,1128001225.0,0,0,1,1
112800_144,1128001,1128001144,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Raipura Upazila,no,,no,No,no,,,146,144,,yes,1128001.0,,,,,,,1,1,1,1
112800_138,1128001,1128001138,1128001194.0,1128001183.0,1128001131.0,1128001200.0,1128001140.0,1128001181.0,1128001109.0,1128001187.0,1128001183.0,1128001182.0,1128001139.0,1128001124.0,,,,,,,,,,,Muslim,control,Raipura Upazila,no,Grade 6,no,No,yes,0.0,0.0,146,138,,no,1128001.0,,,,,,,1,0,0,0
112800_184,1128001,1128001184,1128001168.0,1128001192.0,1128001154.0,1128001180.0,1128001192.0,1128001154.0,1128001168.0,1128001174.0,1128001110.0,1128001188.0,1128001150.0,1128001180.0,1128001134.0,1128001164.0,,,,,,,,,Muslim,control,Raipura Upazila,no,Grade 6,no,No,yes,0.0,0.0,146,184,,yes,1128001210.0,1128001225.0,1128001246.0,1128001201.0,1128001232.0,1128001246.0,1128001225.0,0,0,0,0
112800_116,1128001,1128001116,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Raipura Upazila,no,,no,No,no,,,146,116,,yes,1128001.0,,,,,,,0,1,1,1
112800_182,1128001,1128001182,1128001181.0,1128001160.0,1128001176.0,1128001176.0,1128001168.0,1128001181.0,1128001171.0,1128001176.0,1128001151.0,1128001181.0,1128001124.0,1128001186.0,1128001190.0,1128001202.0,,,,,,,,,Muslim,control,Raipura Upazila,no,Grade 6,no,No,yes,0.0,0.0,146,182,,no,1128001226.0,1128001256.0,1128001204.0,1128001205.0,1128001205.0,1128001256.0,1128001218.0,0,0,0,0
112800_123,1128001,1128001123,1128001142.0,1128001192.0,1128001170.0,1128001142.0,1128001130.0,1128001136.0,1128001142.0,1128001130.0,1128001136.0,1128001170.0,1128001163.0,1128001134.0,1128001166.0,1128001137.0,,,,,,,,,Muslim,control,Raipura Upazila,no,,no,No,yes,0.0,0.0,146,123,,yes,1128001.0,,,,,,,0,0,0,0
112800_202,1128001,1128001202,1128001190.0,1128001176.0,1128001189.0,1128001161.0,1128001181.0,1128001129.0,1128001190.0,1128001109.0,1128001140.0,1128001159.0,1128001180.0,1128001199.0,1128001186.0,1128001185.0,,,,,,,,,Muslim,control,Raipura Upazila,no,,no,No,yes,0.0,0.0,146,202,,no,1128001.0,,,,,,,0,1,0,0
112800_188,1128001,1128001188,1128001101.0,1128001154.0,1128001174.0,1128001154.0,1128001180.0,1128001165.0,1128001175.0,1128001174.0,1128001167.0,1128001164.0,1128001154.0,1128001101.0,1128001112.0,1128001157.0,,,,,,,,,Muslim,control,Raipura Upazila,no,Grade 6,no,No,yes,0.0,0.0,146,188,,yes,1128001.0,,,,,,,0,0,0,0
112800_636,1128001,1128001636,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Raipura Upazila,no,,no,No,no,,,146,636,,yes,1128001.0,,,,,,,1,1,1,1
112800_161,1128001,1128001161,1128001181.0,1128001171.0,1128001124.0,1128001171.0,1128001181.0,1128001124.0,1128001181.0,1128001171.0,1128001186.0,1128001124.0,1128001151.0,1128001187.0,1128001135.0,1128001127.0,,,,,,,,,Muslim,control,Raipura Upazila,no,Grade 6,no,No,yes,0.0,0.0,146,161,,no,1128001204.0,1128001256.0,1128001218.0,1128001205.0,1128001205.0,1128001256.0,1128001240.0,0,0,0,0
112800_152,1128001,1128001152,1128001186.0,1128001161.0,1128001176.0,1128001186.0,1128001182.0,1128001169.0,1128001186.0,1128001140.0,1128001161.0,1128001182.0,1128001179.0,1128001176.0,1128001160.0,1128001181.0,,,,,,,,,Muslim,control,Raipura Upazila,no,Grade 6,no,No,yes,0.0,0.0,146,152,,no,1128001239.0,1128001240.0,1128001204.0,1128001218.0,1128001221.0,1128001240.0,1128001258.0,1,0,0,0
112800_156,1128001,1128001156,1128001159.0,1128001191.0,1128001140.0,1128001159.0,1128001153.0,1128001145.0,1128001159.0,1128001179.0,1128001140.0,1128001109.0,1128001191.0,1128001145.0,1128001181.0,1128001151.0,,,,,,,,,Muslim,control,Raipura Upazila,no,,no,No,yes,0.0,0.0,146,156,,no,1128001252.0,1128001213.0,1128001227.0,1128001244.0,1128001257.0,1128001227.0,1128001213.0,0,0,0,0
112800_164,1128001,1128001164,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Raipura Upazila,no,Grade 6,no,No,no,,,146,164,,yes,1128001237.0,1128001201.0,1128001211.0,1128001210.0,1128001232.0,1128001251.0,1128001201.0,1,1,1,1
112800_147,1128001,1128001147,,1128001109.0,1128001140.0,1128001152.0,1128001140.0,1128001190.0,1128001152.0,1128001140.0,1128001190.0,1128001186.0,1128001109.0,1128001183.0,1128001181.0,1128001174.0,,,,,,,,,Muslim,control,Raipura Upazila,no,,no,No,yes,0.0,0.0,146,147,,no,1128001258.0,1128001218.0,1128001240.0,1128001221.0,1128001221.0,1128001239.0,1128001240.0,1,1,0,0
112800_159,1128001,1128001159,1128001185.0,1128001173.0,1128001156.0,1128001185.0,1128001174.0,1128001156.0,1128001129.0,1128001179.0,1128001185.0,1128001173.0,1128001156.0,1128001152.0,1128001145.0,1128001120.0,,,,,,,,,Muslim,control,Raipura Upazila,no,,no,No,yes,0.0,0.0,146,159,,no,1128001227.0,1128001244.0,1128001213.0,1128001235.0,1128001244.0,1128001213.0,1128001252.0,0,0,0,0
112800_190,1128001,1128001190,1128001202.0,1128001116.0,1128001184.0,1128001181.0,1128001171.0,1128001191.0,1128001202.0,1128001189.0,1128001182.0,1128001183.0,1128001171.0,1128001181.0,1128001138.0,1128001140.0,,,,,,,,,Muslim,control,Raipura Upazila,no,Grade 6,no,No,yes,0.0,0.0,146,190,,no,1128001261.0,1128001205.0,1128001256.0,1128001255.0,1128001205.0,1128001256.0,1128001214.0,0,0,0,0
112800_183,1128001,1128001183,1128001179.0,1128001140.0,1128001191.0,1128001161.0,1128001160.0,1128001181.0,1128001176.0,1128001182.0,1128001185.0,1128001190.0,1128001189.0,1128001187.0,1128001169.0,1128001162.0,,,,,,,,,Muslim,control,Raipura Upazila,no,,no,No,yes,0.0,0.0,146,183,,no,1128001214.0,1128001205.0,1128001256.0,1128001255.0,1128001256.0,1128001257.0,1128001261.0,0,1,0,0
112800_644,1128001,1128001644,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Raipura Upazila,no,,no,No,no,,,146,644,,no,1128001.0,,,,,,,1,1,1,1
112802_112,1128021,1128021112,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Raipura Upazila,no,Grade 6,no,No,no,,,81,112,,yes,1128021234.0,1128021202.0,1128021205.0,1128021210.0,1128021222.0,1128021230.0,1128021235.0,0,1,1,1
112802_121,1128021,1128021121,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Raipura Upazila,no,,no,No,no,,,81,121,,yes,1128021201.0,1128021207.0,1128021205.0,1128021229.0,1128021207.0,1128021205.0,1128021229.0,1,1,1,1
112802_113,1128021,1128021113,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Raipura Upazila,no,Grade 6,no,No,no,,,81,113,,yes,1128021230.0,1128021218.0,1128021219.0,1128021226.0,1128021227.0,1128021219.0,1128021215.0,0,1,1,1
112802_149,1128021,1128021149,1128021123.0,1128021128.0,1128021150.0,1128021140.0,1128021139.0,1128021102.0,1128021129.0,1128021104.0,1128021146.0,1128021144.0,1128021142.0,1128021141.0,1128021139.0,1128021137.0,,,,,,,,,Muslim,control,Raipura Upazila,no,Grade 6,no,No,yes,0.0,0.0,81,149,,yes,1128021202.0,1128021219.0,1128021225.0,1128021229.0,1128021218.0,1128021225.0,1128021212.0,1,0,0,0
112802_133,1128021,1128021133,1128021111.0,1128021107.0,1128021105.0,1128021111.0,1128021107.0,1128021105.0,1128021129.0,1128021104.0,1128021102.0,1128021101.0,1128021148.0,1128021141.0,1128021137.0,1128021134.0,,,,,,,,,Muslim,control,Raipura Upazila,no,Grade 6,no,No,yes,0.0,0.0,81,133,,yes,1128021.0,,,,,,,0,0,0,0
112802_624,1128021,1128021624,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Raipura Upazila,no,,no,No,no,,,81,624,,yes,1128021206.0,1128021205.0,1128021211.0,1128021229.0,1128021205.0,1128021213.0,1128021218.0,1,1,1,1
112802_103,1128021,1128021103,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Raipura Upazila,no,,no,No,no,,,81,103,,yes,1128021.0,,,,,,,0,0,1,1
112802_134,1128021,1128021134,1128021130.0,1128021120.0,1128021119.0,1128021150.0,1128021140.0,1128021124.0,1128021149.0,1128021148.0,1128021147.0,1128021146.0,1128021145.0,1128021144.0,1128021143.0,1128021142.0,,,,,,,,,Muslim,control,Raipura Upazila,no,Grade 6,no,No,yes,0.0,0.0,81,134,,yes,1128021.0,,,,,,,0,0,0,0
112802_136,1128021,1128021136,1128021104.0,1128021140.0,1128021102.0,1128021149.0,1128021144.0,1128021147.0,1128021134.0,1128021123.0,1128021132.0,1128021131.0,1128021130.0,1128021128.0,1128021126.0,1128021122.0,,,,,,,,,Muslim,control,Raipura Upazila,no,,no,No,yes,0.0,0.0,81,136,,yes,1128021221.0,1128021213.0,1128021219.0,1128021214.0,1128021213.0,1128021214.0,1128021205.0,1,0,0,0
112802_156,1128021,1128021156,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Raipura Upazila,no,Grade 6,no,No,no,,,81,156,,yes,1128021.0,,,,,,,1,0,1,1
112802_145,1128021,1128021145,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Raipura Upazila,no,Grade 6,no,No,no,,,81,145,,yes,1128021.0,,,,,,,0,1,1,1
112802_138,1128021,1128021138,1128021127.0,1128021140.0,1128021150.0,1128021127.0,1128021139.0,,1128021140.0,1128021127.0,1128021101.0,1128021131.0,1128021125.0,1128021123.0,1128021118.0,1128021116.0,,,,,,,,,Muslim,control,Raipura Upazila,no,Grade 6,no,No,yes,0.0,0.0,81,138,,yes,1128021229.0,1128021218.0,1128021219.0,1128021205.0,1128021219.0,1128021205.0,1128021201.0,0,0,0,0
112802_104,1128021,1128021104,1128021140.0,1128021150.0,1128021129.0,1128021147.0,1128021143.0,1128021141.0,1128021103.0,1128021102.0,1128021101.0,1128021149.0,1128021148.0,1128021144.0,1128021141.0,1128021139.0,,,,,,,,,Muslim,control,Raipura Upazila,no,Grade 6,no,No,yes,0.0,0.0,81,104,,yes,1128021213.0,1128021211.0,1128021219.0,1128021221.0,1128021206.0,1128021211.0,1128021205.0,0,0,0,0
112802_142,1128021,1128021142,1128021150.0,1128021141.0,1128021139.0,1128021129.0,1128021101.0,1128021119.0,1128021140.0,1128021108.0,1128021104.0,1128021103.0,1128021102.0,1128021147.0,1128021144.0,1128021141.0,,,,,,,,,Muslim,control,Raipura Upazila,no,Grade 6,no,No,yes,0.0,0.0,81,142,,yes,1128021212.0,1128021225.0,1128021230.0,1128021214.0,1128021218.0,1128021209.0,1128021228.0,1,0,0,0
112802_139,1128021,1128021139,1128021150.0,1128021101.0,1128021141.0,1128021101.0,1128021142.0,1128021138.0,1128021150.0,1128021129.0,1128021101.0,1128021142.0,1128021141.0,1128021136.0,1128021133.0,1128021130.0,,,,,,,,,Muslim,control,Raipura Upazila,no,Grade 6,no,No,yes,0.0,0.0,81,139,,yes,1128021219.0,1128021218.0,1128021211.0,1128021225.0,1128021218.0,1128021229.0,1128021212.0,0,0,0,0
112802_119,1128021,1128021119,1128021147.0,1128021134.0,1128021130.0,1128021108.0,1128021103.0,1128021148.0,1128021124.0,1128021122.0,1128021120.0,1128021118.0,1128021117.0,1128021116.0,1128021138.0,1128021136.0,,,,,,,,,Muslim,control,Raipura Upazila,no,Grade 6,no,No,yes,0.0,0.0,81,119,,yes,1128021.0,,,,,,,0,0,0,0
112802_155,1128021,1128021155,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Raipura Upazila,no,Grade 6,no,No,no,,,81,155,,yes,1128021.0,,,,,,,1,0,1,1
112802_623,1128021,1128021623,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Raipura Upazila,no,,no,No,no,,,81,623,,yes,1128021.0,,,,,,,1,1,1,1
112802_116,1128021,1128021116,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Raipura Upazila,no,Grade 6,no,No,no,,,81,116,,yes,1128021207.0,1128021201.0,1128021205.0,1128021229.0,1128021201.0,1128021227.0,1128021230.0,1,0,1,1
112802_132,1128021,1128021132,1128021150.0,1128021129.0,1128021147.0,1128021139.0,1128021140.0,1128021102.0,1128021103.0,1128021148.0,1128021144.0,1128021137.0,1128021140.0,1128021149.0,1128021128.0,1128021141.0,,,,,,,,,Muslim,control,Raipura Upazila,no,Grade 6,no,No,yes,0.0,0.0,81,132,,yes,1128021.0,,,,,,,1,0,0,0
112802_128,1128021,1128021128,1128021141.0,1128021150.0,1128021103.0,1128021139.0,1128021137.0,1128021136.0,1128021143.0,1128021141.0,1128021139.0,1128021134.0,1128021133.0,1128021124.0,1128021120.0,1128021118.0,,,,,,,,,Muslim,control,Raipura Upazila,no,Grade 6,no,No,yes,0.0,0.0,81,128,,yes,1128021215.0,1128021209.0,1128021210.0,1128021212.0,1128021205.0,1128021206.0,1128021208.0,0,0,0,0
112802_127,1128021,1128021127,1128021138.0,1128021140.0,,1128021140.0,1128021138.0,,1128021140.0,1128021102.0,1128021138.0,1128021121.0,1128021116.0,1128021125.0,1128021134.0,1128021101.0,,,,,,,,,Muslim,control,Raipura Upazila,no,Grade 6,no,No,yes,0.0,0.0,81,127,,yes,1128021205.0,1128021206.0,1128021229.0,1128021211.0,1128021206.0,1128021214.0,1128021229.0,0,0,0,0
112802_122,1128021,1128021122,1128021150.0,1128021137.0,1128021119.0,1128021116.0,1128021131.0,1128021134.0,1128021123.0,1128021120.0,1128021117.0,1128021116.0,1128021128.0,1128021125.0,1128021136.0,1128021135.0,,,,,,,,,Muslim,control,Raipura Upazila,no,Grade 6,no,No,yes,0.0,0.0,81,122,,yes,1128021.0,,,,,,,1,1,0,0
112802_124,1128021,1128021124,,,,,,,,,,,,,,,,,,,,,,,Muslim,control,Raipura Upazila,no,,no,No,no,,,81,124,,yes,1128021211.0,1128021206.0,1128021221.0,1128021214.0,1128021205.0,1128021218.0,1128021213.0,1,0,1,1
