fs_classroom,fs_student_id,s_merge_id,low_low_acad_math,low_low_emot_math,high_high_acad_math,high_high_emot_math,low_low_acad_math_b,low_low_emot_math_b,high_high_acad_math_b,high_high_emot_math_b,low_low_acad_math_perc,low_low_emot_math_perc,high_high_acad_math_perc,high_high_emot_math_perc
,,112606_172,0,0,0,0,0,0,0,0,,,,
,,112760_603,0,0,0,0,0,0,0,0,,,,
,,112777_169,0,0,0,0,0,0,0,0,,,,
,,112623_130,0,0,0,0,0,0,0,0,,,,
,,112790_272,0,0,0,0,0,0,0,0,,,,
,,112777_214,0,0,0,0,0,0,0,0,,,,
,,112736_603,0,0,0,0,0,0,0,0,,,,
,,112855_163,0,0,0,0,0,0,0,0,,,,
,,112797_130,0,0,0,0,0,0,0,0,,,,
,,133870_612,0,0,0,0,0,0,0,0,,,,
,,112614_144,0,0,0,0,0,0,0,0,,,,
,,134119_177,0,0,0,0,0,0,0,0,,,,
,,112611_129,0,0,0,0,0,0,0,0,,,,
,,112611_152,0,0,0,0,0,0,0,0,,,,
,,135318_603,0,0,0,0,0,0,0,0,,,,
,,112616_601,0,0,0,0,0,0,0,0,,,,
,,112611_125,0,0,0,0,0,0,0,0,,,,
,,112594_159,0,0,0,0,0,0,0,0,,,,
,,112663_142,0,0,0,0,0,0,0,0,,,,
,,112772_109,0,0,0,0,0,0,0,0,,,,
,,112597_107,0,0,0,0,0,0,0,0,,,,
,,112842_131,0,0,0,0,0,0,0,0,,,,
,,112777_613,0,0,0,0,0,0,0,0,,,,
,,112543_162,0,0,0,0,0,0,0,0,,,,
,,134630_132,0,0,0,0,0,0,0,0,,,,
,,112726_233,0,0,0,0,0,0,0,0,,,,
,,112609_615,0,0,0,0,0,0,0,0,,,,
,,112561_607,0,0,0,0,0,0,0,0,,,,
,,112675_312,0,0,0,0,0,0,0,0,,,,
,,112685_156,0,0,0,0,0,0,0,0,,,,
,,112682_106,0,0,0,0,0,0,0,0,,,,
,,112675_247,0,0,0,0,0,0,0,0,,,,
,,112785_161,0,0,0,0,0,0,0,0,,,,
,,112675_127,0,0,0,0,0,0,0,0,,,,
,,112793_164,0,0,0,0,0,0,0,0,,,,
,,112825_177,0,0,0,0,0,0,0,0,,,,
,,112841_149,0,0,0,0,0,0,0,0,,,,
,,112677_137,0,0,0,0,0,0,0,0,,,,
,,112830_143,0,0,0,0,0,0,0,0,,,,
,,112723_215,0,0,0,0,0,0,0,0,,,,
,,112610_112,0,0,0,0,0,0,0,0,,,,
,,112610_118,0,0,0,0,0,0,0,0,,,,
,,112610_123,0,0,0,0,0,0,0,0,,,,
,,112734_152,0,0,0,0,0,0,0,0,,,,
,,112858_234,0,0,0,0,0,0,0,0,,,,
,,112785_703,0,0,0,0,0,0,0,0,,,,
,,112609_155,0,0,0,0,0,0,0,0,,,,
,,112777_173,0,0,0,0,0,0,0,0,,,,
,,112723_302,0,0,0,0,0,0,0,0,,,,
,,112858_197,0,0,0,0,0,0,0,0,,,,
,,112723_387,0,0,0,0,0,0,0,0,,,,
,,112800_126,0,0,0,0,0,0,0,0,,,,
,,112765_603,0,0,0,0,0,0,0,0,,,,
,,112624_165,0,0,0,0,0,0,0,0,,,,
,,112765_224,0,0,0,0,0,0,0,0,,,,
,,112609_113,0,0,0,0,0,0,0,0,,,,
,,112624_177,0,0,0,0,0,0,0,0,,,,
,,112723_204,0,0,0,0,0,0,0,0,,,,
,,112723_114,0,0,0,0,0,0,0,0,,,,
,,112560_130,0,0,0,0,0,0,0,0,,,,
,,112609_614,0,0,0,0,0,0,0,0,,,,
,,112540_111,0,0,0,0,0,0,0,0,,,,
,,112609_139,0,0,0,0,0,0,0,0,,,,
,,112675_215,0,0,0,0,0,0,0,0,,,,
,,112676_132,0,0,0,0,0,0,0,0,,,,
,,112609_149,0,0,0,0,0,0,0,0,,,,
,,112802_107,0,0,0,0,0,0,0,0,,,,
,,112620_181,0,0,0,0,0,0,0,0,,,,
,,112730_206,0,0,0,0,0,0,0,0,,,,
,,112623_627,0,0,0,0,0,0,0,0,,,,
,,112772_134,0,0,0,0,0,0,0,0,,,,
,,112623_605,0,0,0,0,0,0,0,0,,,,
,,112616_107,0,0,0,0,0,0,0,0,,,,
,,112802_616,0,0,0,0,0,0,0,0,,,,
,,112624_183,0,0,0,0,0,0,0,0,,,,
,,112560_122,0,0,0,0,0,0,0,0,,,,
,,112765_200,0,0,0,0,0,0,0,0,,,,
,,112555_145,0,0,0,0,0,0,0,0,,,,
,,112608_165,0,0,0,0,0,0,0,0,,,,
,,112666_328,0,0,0,0,0,0,0,0,,,,
,,112723_148,0,0,0,0,0,0,0,0,,,,
,,134119_136,0,0,0,0,0,0,0,0,,,,
,,112794_202,0,0,0,0,0,0,0,0,,,,
,,112734_156,0,0,0,0,0,0,0,0,,,,
,,112594_129,0,0,0,0,0,0,0,0,,,,
,,112800_102,0,0,0,0,0,0,0,0,,,,
,,112607_600,0,0,0,0,0,0,0,0,,,,
,,112675_603,0,0,0,0,0,0,0,0,,,,
,,112723_317,0,0,0,0,0,0,0,0,,,,
,,112666_504,0,0,0,0,0,0,0,0,,,,
,,112795_137,0,0,0,0,0,0,0,0,,,,
,,112760_129,0,0,0,0,0,0,0,0,,,,
,,112623_155,0,0,0,0,0,0,0,0,,,,
,,112777_230,0,0,0,0,0,0,0,0,,,,
,,112545_328,0,0,0,0,0,0,0,0,,,,
,,112765_137,0,0,0,0,0,0,0,0,,,,
,,112835_134,0,0,0,0,0,0,0,0,,,,
,,112607_122,0,0,0,0,0,0,0,0,,,,
,,134630_128,0,0,0,0,0,0,0,0,,,,
,,112730_125,0,0,0,0,0,0,0,0,,,,
,,112666_414,0,0,0,0,0,0,0,0,,,,
,,112557_163,0,0,0,0,0,0,0,0,,,,
,,112670_104,0,0,0,0,0,0,0,0,,,,
,,112671_420,0,0,0,0,0,0,0,0,,,,
,,112667_260,0,0,0,0,0,0,0,0,,,,
,,112695_179,0,0,0,0,0,0,0,0,,,,
,,112620_606,0,0,0,0,0,0,0,0,,,,
,,112787_139,0,0,0,0,0,0,0,0,,,,
,,112606_137,0,0,0,0,0,0,0,0,,,,
,,112773_128,0,0,0,0,0,0,0,0,,,,
,,112545_185,0,0,0,0,0,0,0,0,,,,
,,112800_606,0,0,0,0,0,0,0,0,,,,
,,134119_103,0,0,0,0,0,0,0,0,,,,
,,112773_130,0,0,0,0,0,0,0,0,,,,
,,112606_114,0,0,0,0,0,0,0,0,,,,
,,112665_123,0,0,0,0,0,0,0,0,,,,
,,112790_203,0,0,0,0,0,0,0,0,,,,
,,112795_117,0,0,0,0,0,0,0,0,,,,
,,112784_1001,0,0,0,0,0,0,0,0,,,,
,,112858_247,0,0,0,0,0,0,0,0,,,,
,,112608_130,0,0,0,0,0,0,0,0,,,,
,,112723_101,0,0,0,0,0,0,0,0,,,,
,,112681_129,0,0,0,0,0,0,0,0,,,,
,,112785_111,0,0,0,0,0,0,0,0,,,,
,,112765_181,0,0,0,0,0,0,0,0,,,,
,,112830_127,0,0,0,0,0,0,0,0,,,,
,,112666_605,0,0,0,0,0,0,0,0,,,,
,,112839_108,0,0,0,0,0,0,0,0,,,,
,,112604_130,0,0,0,0,0,0,0,0,,,,
,,112765_198,0,0,0,0,0,0,0,0,,,,
,,112793_137,0,0,0,0,0,0,0,0,,,,
,,112551_115,0,0,0,0,0,0,0,0,,,,
,,112853_130,0,0,0,0,0,0,0,0,,,,
,,112604_114,0,0,0,0,0,0,0,0,,,,
,,112760_111,0,0,0,0,0,0,0,0,,,,
,,112670_136,0,0,0,0,0,0,0,0,,,,
,,112665_603,0,0,0,0,0,0,0,0,,,,
,,112604_134,0,0,0,0,0,0,0,0,,,,
,,112785_1003,0,0,0,0,0,0,0,0,,,,
,,134630_166,0,0,0,0,0,0,0,0,,,,
,,112551_107,0,0,0,0,0,0,0,0,,,,
,,112670_114,0,0,0,0,0,0,0,0,,,,
,,112800_143,0,0,0,0,0,0,0,0,,,,
,,112540_234,0,0,0,0,0,0,0,0,,,,
,,112599_118,0,0,0,0,0,0,0,0,,,,
,,112606_600,0,0,0,0,0,0,0,0,,,,
,,112723_297,0,0,0,0,0,0,0,0,,,,
,,112723_190,0,0,0,0,0,0,0,0,,,,
,,112727_156,0,0,0,0,0,0,0,0,,,,
,,112599_126,0,0,0,0,0,0,0,0,,,,
,,112854_104,0,0,0,0,0,0,0,0,,,,
,,112614_129,0,0,0,0,0,0,0,0,,,,
,,112588_619,0,0,0,0,0,0,0,0,,,,
,,112778_189,0,0,0,0,0,0,0,0,,,,
,,112784_134,0,0,0,0,0,0,0,0,,,,
,,133870_614,0,0,0,0,0,0,0,0,,,,
,,112624_151,0,0,0,0,0,0,0,0,,,,
,,112680_116,0,0,0,0,0,0,0,0,,,,
,,112672_148,0,0,0,0,0,0,0,0,,,,
,,112791_130,0,0,0,0,0,0,0,0,,,,
,,112624_116,0,0,0,0,0,0,0,0,,,,
,,112793_155,0,0,0,0,0,0,0,0,,,,
,,112551_131,0,0,0,0,0,0,0,0,,,,
,,112734_134,0,0,0,0,0,0,0,0,,,,
,,112539_602,0,0,0,0,0,0,0,0,,,,
,,112545_285,0,0,0,0,0,0,0,0,,,,
,,112789_158,0,0,0,0,0,0,0,0,,,,
,,112790_287,0,0,0,0,0,0,0,0,,,,
,,133870_117,0,0,0,0,0,0,0,0,,,,
,,112544_154,0,0,0,0,0,0,0,0,,,,
,,112773_103,0,0,0,0,0,0,0,0,,,,
,,112540_223,0,0,0,0,0,0,0,0,,,,
,,112791_128,0,0,0,0,0,0,0,0,,,,
,,112820_607,0,0,0,0,0,0,0,0,,,,
,,112545_291,0,0,0,0,0,0,0,0,,,,
,,112800_142,0,0,0,0,0,0,0,0,,,,
,,112791_107,0,0,0,0,0,0,0,0,,,,
,,112597_130,0,0,0,0,0,0,0,0,,,,
,,112595_188,0,0,0,0,0,0,0,0,,,,
,,112666_216,0,0,0,0,0,0,0,0,,,,
,,112595_152,0,0,0,0,0,0,0,0,,,,
,,112594_132,0,0,0,0,0,0,0,0,,,,
,,112772_187,0,0,0,0,0,0,0,0,,,,
,,134119_185,0,0,0,0,0,0,0,0,,,,
,,112663_193,0,0,0,0,0,0,0,0,,,,
,,112791_141,0,0,0,0,0,0,0,0,,,,
,,112545_219,0,0,0,0,0,0,0,0,,,,
,,134119_153,0,0,0,0,0,0,0,0,,,,
,,112820_126,0,0,0,0,0,0,0,0,,,,
,,112585_117,0,0,0,0,0,0,0,0,,,,
,,134399_119,0,0,0,0,0,0,0,0,,,,
,,112557_162,0,0,0,0,0,0,0,0,,,,
,,112624_194,0,0,0,0,0,0,0,0,,,,
,,112685_124,0,0,0,0,0,0,0,0,,,,
,,112624_142,0,0,0,0,0,0,0,0,,,,
,,112595_115,0,0,0,0,0,0,0,0,,,,
,,112594_178,0,0,0,0,0,0,0,0,,,,
,,134630_141,0,0,0,0,0,0,0,0,,,,
,,112773_139,0,0,0,0,0,0,0,0,,,,
,,112722_103,0,0,0,0,0,0,0,0,,,,
,,112800_174,0,0,0,0,0,0,0,0,,,,
,,112606_183,0,0,0,0,0,0,0,0,,,,
,,112839_163,0,0,0,0,0,0,0,0,,,,
,,112695_187,0,0,0,0,0,0,0,0,,,,
,,112620_152,0,0,0,0,0,0,0,0,,,,
,,112794_178,0,0,0,0,0,0,0,0,,,,
,,112662_143,0,0,0,0,0,0,0,0,,,,
,,112675_174,0,0,0,0,0,0,0,0,,,,
,,112557_134,0,0,0,0,0,0,0,0,,,,
,,112800_611,0,0,0,0,0,0,0,0,,,,
,,112723_254,0,0,0,0,0,0,0,0,,,,
,,112682_127,0,0,0,0,0,0,0,0,,,,
,,112790_285,0,0,0,0,0,0,0,0,,,,
,,112549_139,0,0,0,0,0,0,0,0,,,,
,,112682_602,0,0,0,0,0,0,0,0,,,,
,,112670_139,0,0,0,0,0,0,0,0,,,,
,,112726_125,0,0,0,0,0,0,0,0,,,,
,,112595_108,0,0,0,0,0,0,0,0,,,,
,,112595_701,0,0,0,0,0,0,0,0,,,,
,,112543_188,0,0,0,0,0,0,0,0,,,,
,,133870_111,0,0,0,0,0,0,0,0,,,,
,,112820_616,0,0,0,0,0,0,0,0,,,,
,,112607_127,0,0,0,0,0,0,0,0,,,,
,,112589_181,0,0,0,0,0,0,0,0,,,,
,,112681_153,0,0,0,0,0,0,0,0,,,,
,,112561_135,0,0,0,0,0,0,0,0,,,,
,,112666_346,0,0,0,0,0,0,0,0,,,,
,,112747_130,0,0,0,0,0,0,0,0,,,,
,,112595_707,0,0,0,0,0,0,0,0,,,,
,,137021_118,0,0,0,0,0,0,0,0,,,,
,,112540_145,0,0,0,0,0,0,0,0,,,,
,,112551_609,0,0,0,0,0,0,0,0,,,,
,,112790_260,0,0,0,0,0,0,0,0,,,,
,,112723_405,0,0,0,0,0,0,0,0,,,,
,,112616_128,0,0,0,0,0,0,0,0,,,,
,,112826_113,0,0,0,0,0,0,0,0,,,,
,,112676_164,0,0,0,0,0,0,0,0,,,,
,,112595_118,0,0,0,0,0,0,0,0,,,,
,,112776_110,0,0,0,0,0,0,0,0,,,,
,,112858_180,0,0,0,0,0,0,0,0,,,,
,,112584_608,0,0,0,0,0,0,0,0,,,,
,,112789_222,0,0,0,0,0,0,0,0,,,,
,,112772_158,0,0,0,0,0,0,0,0,,,,
,,112853_157,0,0,0,0,0,0,0,0,,,,
,,112731_139,0,0,0,0,0,0,0,0,,,,
,,112595_202,0,0,0,0,0,0,0,0,,,,
,,112597_111,0,0,0,0,0,0,0,0,,,,
,,112858_319,0,0,0,0,0,0,0,0,,,,
,,112793_129,0,0,0,0,0,0,0,0,,,,
,,112839_119,0,0,0,0,0,0,0,0,,,,
,,112594_143,0,0,0,0,0,0,0,0,,,,
,,112540_198,0,0,0,0,0,0,0,0,,,,
,,112594_111,0,0,0,0,0,0,0,0,,,,
,,112682_133,0,0,0,0,0,0,0,0,,,,
,,112604_129,0,0,0,0,0,0,0,0,,,,
,,112830_711,0,0,0,0,0,0,0,0,,,,
,,112591_128,0,0,0,0,0,0,0,0,,,,
,,112793_156,0,0,0,0,0,0,0,0,,,,
,,112793_115,0,0,0,0,0,0,0,0,,,,
,,112684_102,0,0,0,0,0,0,0,0,,,,
,,112594_173,0,0,0,0,0,0,0,0,,,,
,,112773_178,0,0,0,0,0,0,0,0,,,,
,,112614_164,0,0,0,0,0,0,0,0,,,,
,,112667_265,0,0,0,0,0,0,0,0,,,,
,,112785_139,0,0,0,0,0,0,0,0,,,,
,,112846_1001,0,0,0,0,0,0,0,0,,,,
,,112594_154,0,0,0,0,0,0,0,0,,,,
,,112589_169,0,0,0,0,0,0,0,0,,,,
,,112594_123,0,0,0,0,0,0,0,0,,,,
,,112734_154,0,0,0,0,0,0,0,0,,,,
,,112594_136,0,0,0,0,0,0,0,0,,,,
,,112778_128,0,0,0,0,0,0,0,0,,,,
,,112594_186,0,0,0,0,0,0,0,0,,,,
,,112684_162,0,0,0,0,0,0,0,0,,,,
,,112595_735,0,0,0,0,0,0,0,0,,,,
,,112798_107,0,0,0,0,0,0,0,0,,,,
,,112765_221,0,0,0,0,0,0,0,0,,,,
,,137021_604,0,0,0,0,0,0,0,0,,,,
,,112743_111,0,0,0,0,0,0,0,0,,,,
,,112666_178,0,0,0,0,0,0,0,0,,,,
,,112591_110,0,0,0,0,0,0,0,0,,,,
,,112786_714,0,0,0,0,0,0,0,0,,,,
,,112675_285,0,0,0,0,0,0,0,0,,,,
,,112588_129,0,0,0,0,0,0,0,0,,,,
,,112743_190,0,0,0,0,0,0,0,0,,,,
,,112551_607,0,0,0,0,0,0,0,0,,,,
,,112671_233,0,0,0,0,0,0,0,0,,,,
,,112785_129,0,0,0,0,0,0,0,0,,,,
,,112682_172,0,0,0,0,0,0,0,0,,,,
,,112558_117,0,0,0,0,0,0,0,0,,,,
,,112549_193,0,0,0,0,0,0,0,0,,,,
,,112594_144,0,0,0,0,0,0,0,0,,,,
,,134971_183,0,0,0,0,0,0,0,0,,,,
,,112789_226,0,0,0,0,0,0,0,0,,,,
,,112591_108,0,0,0,0,0,0,0,0,,,,
,,112551_141,0,0,0,0,0,0,0,0,,,,
,,134630_165,0,0,0,0,0,0,0,0,,,,
,,112819_110,0,0,0,0,0,0,0,0,,,,
,,112558_176,0,0,0,0,0,0,0,0,,,,
,,112787_157,0,0,0,0,0,0,0,0,,,,
,,112784_601,0,0,0,0,0,0,0,0,,,,
,,112726_180,0,0,0,0,0,0,0,0,,,,
,,112540_169,0,0,0,0,0,0,0,0,,,,
,,112682_119,0,0,0,0,0,0,0,0,,,,
,,112743_135,0,0,0,0,0,0,0,0,,,,
,,112734_180,0,0,0,0,0,0,0,0,,,,
,,112820_1010,0,0,0,0,0,0,0,0,,,,
,,112589_149,0,0,0,0,0,0,0,0,,,,
,,112589_112,0,0,0,0,0,0,0,0,,,,
,,112620_144,0,0,0,0,0,0,0,0,,,,
,,112854_147,0,0,0,0,0,0,0,0,,,,
,,112791_605,0,0,0,0,0,0,0,0,,,,
,,112835_138,0,0,0,0,0,0,0,0,,,,
,,112624_111,0,0,0,0,0,0,0,0,,,,
,,112623_621,0,0,0,0,0,0,0,0,,,,
,,112777_168,0,0,0,0,0,0,0,0,,,,
,,112589_156,0,0,0,0,0,0,0,0,,,,
,,112561_136,0,0,0,0,0,0,0,0,,,,
,,112779_134,0,0,0,0,0,0,0,0,,,,
,,112610_124,0,0,0,0,0,0,0,0,,,,
,,112671_350,0,0,0,0,0,0,0,0,,,,
,,112589_194,0,0,0,0,0,0,0,0,,,,
,,112819_723,0,0,0,0,0,0,0,0,,,,
,,112551_160,0,0,0,0,0,0,0,0,,,,
,,112543_134,0,0,0,0,0,0,0,0,,,,
,,112800_608,0,0,0,0,0,0,0,0,,,,
,,112588_1020,0,0,0,0,0,0,0,0,,,,
,,112846_124,0,0,0,0,0,0,0,0,,,,
,,112667_262,0,0,0,0,0,0,0,0,,,,
,,112790_249,0,0,0,0,0,0,0,0,,,,
,,112589_145,0,0,0,0,0,0,0,0,,,,
,,112545_130,0,0,0,0,0,0,0,0,,,,
,,112850_138,0,0,0,0,0,0,0,0,,,,
,,112604_133,0,0,0,0,0,0,0,0,,,,
,,112588_142,0,0,0,0,0,0,0,0,,,,
,,112595_265,0,0,0,0,0,0,0,0,,,,
,,112623_629,0,0,0,0,0,0,0,0,,,,
,,112551_173,0,0,0,0,0,0,0,0,,,,
,,112772_188,0,0,0,0,0,0,0,0,,,,
,,134630_195,0,0,0,0,0,0,0,0,,,,
,,112588_118,0,0,0,0,0,0,0,0,,,,
,,112802_623,0,0,0,0,0,0,0,0,,,,
,,112666_111,0,0,0,0,0,0,0,0,,,,
,,112544_112,0,0,0,0,0,0,0,0,,,,
,,112789_1005,0,0,0,0,0,0,0,0,,,,
,,112675_602,0,0,0,0,0,0,0,0,,,,
,,112848_104,0,0,0,0,0,0,0,0,,,,
,,112545_345,0,0,0,0,0,0,0,0,,,,
,,112785_208,0,0,0,0,0,0,0,0,,,,
,,112736_110,0,0,0,0,0,0,0,0,,,,
,,112545_202,0,0,0,0,0,0,0,0,,,,
,,112794_194,0,0,0,0,0,0,0,0,,,,
,,112588_1023,0,0,0,0,0,0,0,0,,,,
,,112667_138,0,0,0,0,0,0,0,0,,,,
,,112846_603,0,0,0,0,0,0,0,0,,,,
,,112846_137,0,0,0,0,0,0,0,0,,,,
,,112558_159,0,0,0,0,0,0,0,0,,,,
,,112545_255,0,0,0,0,0,0,0,0,,,,
,,112620_1017,0,0,0,0,0,0,0,0,,,,
,,112675_113,0,0,0,0,0,0,0,0,,,,
,,112585_134,0,0,0,0,0,0,0,0,,,,
,,112624_160,0,0,0,0,0,0,0,0,,,,
,,112588_629,0,0,0,0,0,0,0,0,,,,
,,112585_139,0,0,0,0,0,0,0,0,,,,
,,112549_198,0,0,0,0,0,0,0,0,,,,
,,112790_294,0,0,0,0,0,0,0,0,,,,
,,112666_387,0,0,0,0,0,0,0,0,,,,
,,112747_114,0,0,0,0,0,0,0,0,,,,
,,112614_162,0,0,0,0,0,0,0,0,,,,
,,112837_146,0,0,0,0,0,0,0,0,,,,
,,112773_199,0,0,0,0,0,0,0,0,,,,
,,112663_189,0,0,0,0,0,0,0,0,,,,
,,112539_118,0,0,0,0,0,0,0,0,,,,
,,112790_146,0,0,0,0,0,0,0,0,,,,
,,112584_136,0,0,0,0,0,0,0,0,,,,
,,112597_129,0,0,0,0,0,0,0,0,,,,
,,112539_159,0,0,0,0,0,0,0,0,,,,
,,112734_107,0,0,0,0,0,0,0,0,,,,
,,112675_242,0,0,0,0,0,0,0,0,,,,
,,112620_120,0,0,0,0,0,0,0,0,,,,
,,112616_144,0,0,0,0,0,0,0,0,,,,
,,112589_144,0,0,0,0,0,0,0,0,,,,
,,112610_133,0,0,0,0,0,0,0,0,,,,
,,112666_155,0,0,0,0,0,0,0,0,,,,
,,112722_216,0,0,0,0,0,0,0,0,,,,
,,112835_116,0,0,0,0,0,0,0,0,,,,
,,112623_119,0,0,0,0,0,0,0,0,,,,
,,112561_604,0,0,0,0,0,0,0,0,,,,
,,112784_101,0,0,0,0,0,0,0,0,,,,
,,112820_108,0,0,0,0,0,0,0,0,,,,
,,112666_118,0,0,0,0,0,0,0,0,,,,
,,112800_175,0,0,0,0,0,0,0,0,,,,
,,112555_602,0,0,0,0,0,0,0,0,,,,
,,112791_801,0,0,0,0,0,0,0,0,,,,
,,134630_162,0,0,0,0,0,0,0,0,,,,
,,112610_117,0,0,0,0,0,0,0,0,,,,
,,112681_187,0,0,0,0,0,0,0,0,,,,
,,112793_123,0,0,0,0,0,0,0,0,,,,
,,112722_111,0,0,0,0,0,0,0,0,,,,
,,112584_197,0,0,0,0,0,0,0,0,,,,
,,112624_159,0,0,0,0,0,0,0,0,,,,
,,112849_105,0,0,0,0,0,0,0,0,,,,
,,112589_137,0,0,0,0,0,0,0,0,,,,
,,112846_138,0,0,0,0,0,0,0,0,,,,
,,112666_608,0,0,0,0,0,0,0,0,,,,
,,112545_251,0,0,0,0,0,0,0,0,,,,
,,112789_233,0,0,0,0,0,0,0,0,,,,
,,112667_132,0,0,0,0,0,0,0,0,,,,
,,112595_109,0,0,0,0,0,0,0,0,,,,
,,112777_612,0,0,0,0,0,0,0,0,,,,
,,112663_127,0,0,0,0,0,0,0,0,,,,
,,112789_128,0,0,0,0,0,0,0,0,,,,
,,112695_126,0,0,0,0,0,0,0,0,,,,
,,112623_170,0,0,0,0,0,0,0,0,,,,
,,112545_333,0,0,0,0,0,0,0,0,,,,
,,134399_120,0,0,0,0,0,0,0,0,,,,
,,112665_117,0,0,0,0,0,0,0,0,,,,
,,112588_638,0,0,0,0,0,0,0,0,,,,
,,112779_178,0,0,0,0,0,0,0,0,,,,
,,112558_105,0,0,0,0,0,0,0,0,,,,
,,112849_136,0,0,0,0,0,0,0,0,,,,
,,112798_601,0,0,0,0,0,0,0,0,,,,
,,112739_602,0,0,0,0,0,0,0,0,,,,
,,112667_602,0,0,0,0,0,0,0,0,,,,
,,112545_214,0,0,0,0,0,0,0,0,,,,
,,134971_187,0,0,0,0,0,0,0,0,,,,
,,112729_111,0,0,0,0,0,0,0,0,,,,
,,112561_110,0,0,0,0,0,0,0,0,,,,
,,112555_130,0,0,0,0,0,0,0,0,,,,
,,112722_214,0,0,0,0,0,0,0,0,,,,
,,112791_106,0,0,0,0,0,0,0,0,,,,
,,112773_162,0,0,0,0,0,0,0,0,,,,
,,133870_123,0,0,0,0,0,0,0,0,,,,
,,112544_129,0,0,0,0,0,0,0,0,,,,
,,112743_145,0,0,0,0,0,0,0,0,,,,
,,112579_113,0,0,0,0,0,0,0,0,,,,
,,112726_200,0,0,0,0,0,0,0,0,,,,
,,112800_107,0,0,0,0,0,0,0,0,,,,
,,112777_220,0,0,0,0,0,0,0,0,,,,
,,134119_175,0,0,0,0,0,0,0,0,,,,
,,112579_131,0,0,0,0,0,0,0,0,,,,
,,112675_149,0,0,0,0,0,0,0,0,,,,
,,112663_184,0,0,0,0,0,0,0,0,,,,
,,112620_116,0,0,0,0,0,0,0,0,,,,
,,112730_205,0,0,0,0,0,0,0,0,,,,
,,112791_606,0,0,0,0,0,0,0,0,,,,
,,112695_111,0,0,0,0,0,0,0,0,,,,
,,112676_129,0,0,0,0,0,0,0,0,,,,
,,112624_135,0,0,0,0,0,0,0,0,,,,
,,112561_129,0,0,0,0,0,0,0,0,,,,
,,112662_142,0,0,0,0,0,0,0,0,,,,
,,112747_107,0,0,0,0,0,0,0,0,,,,
,,112723_435,0,0,0,0,0,0,0,0,,,,
,,112584_194,0,0,0,0,0,0,0,0,,,,
,,112594_183,0,0,0,0,0,0,0,0,,,,
,,112594_149,0,0,0,0,0,0,0,0,,,,
,,112734_612,0,0,0,0,0,0,0,0,,,,
,,112676_603,0,0,0,0,0,0,0,0,,,,
,,112594_153,0,0,0,0,0,0,0,0,,,,
,,112540_211,0,0,0,0,0,0,0,0,,,,
,,112561_114,0,0,0,0,0,0,0,0,,,,
,,112776_105,0,0,0,0,0,0,0,0,,,,
,,112781_178,0,0,0,0,0,0,0,0,,,,
,,112620_104,0,0,0,0,0,0,0,0,,,,
,,112666_375,0,0,0,0,0,0,0,0,,,,
,,112722_230,0,0,0,0,0,0,0,0,,,,
,,112591_602,0,0,0,0,0,0,0,0,,,,
,,112671_806,0,0,0,0,0,0,0,0,,,,
,,112538_106,0,0,0,0,0,0,0,0,,,,
,,112609_168,0,0,0,0,0,0,0,0,,,,
,,112677_121,0,0,0,0,0,0,0,0,,,,
,,112671_411,0,0,0,0,0,0,0,0,,,,
,,112682_202,0,0,0,0,0,0,0,0,,,,
,,112732_136,0,0,0,0,0,0,0,0,,,,
,,112729_159,0,0,0,0,0,0,0,0,,,,
,,112790_205,0,0,0,0,0,0,0,0,,,,
,,112551_124,0,0,0,0,0,0,0,0,,,,
,,112830_106,0,0,0,0,0,0,0,0,,,,
,,112777_109,0,0,0,0,0,0,0,0,,,,
,,112846_159,0,0,0,0,0,0,0,0,,,,
,,112736_123,0,0,0,0,0,0,0,0,,,,
,,112540_134,0,0,0,0,0,0,0,0,,,,
,,112609_704,0,0,0,0,0,0,0,0,,,,
,,112722_138,0,0,0,0,0,0,0,0,,,,
,,112666_245,0,0,0,0,0,0,0,0,,,,
,,112599_109,0,0,0,0,0,0,0,0,,,,
,,112624_191,0,0,0,0,0,0,0,0,,,,
,,112846_114,0,0,0,0,0,0,0,0,,,,
,,112800_605,0,0,0,0,0,0,0,0,,,,
,,112732_601,0,0,0,0,0,0,0,0,,,,
,,112773_127,0,0,0,0,0,0,0,0,,,,
,,112558_165,0,0,0,0,0,0,0,0,,,,
,,112666_130,0,0,0,0,0,0,0,0,,,,
,,112778_156,0,0,0,0,0,0,0,0,,,,
,,112595_604,0,0,0,0,0,0,0,0,,,,
,,112585_165,0,0,0,0,0,0,0,0,,,,
,,112723_162,0,0,0,0,0,0,0,0,,,,
,,112663_157,0,0,0,0,0,0,0,0,,,,
,,112736_113,0,0,0,0,0,0,0,0,,,,
,,112558_125,0,0,0,0,0,0,0,0,,,,
,,112849_141,0,0,0,0,0,0,0,0,,,,
,,134119_181,0,0,0,0,0,0,0,0,,,,
,,112608_105,0,0,0,0,0,0,0,0,,,,
,,112793_136,0,0,0,0,0,0,0,0,,,,
,,112667_223,0,0,0,0,0,0,0,0,,,,
,,112723_451,0,0,0,0,0,0,0,0,,,,
,,112776_195,0,0,0,0,0,0,0,0,,,,
,,112558_155,0,0,0,0,0,0,0,0,,,,
,,133870_137,0,0,0,0,0,0,0,0,,,,
,,112666_127,0,0,0,0,0,0,0,0,,,,
,,112792_121,0,0,0,0,0,0,0,0,,,,
,,112778_137,0,0,0,0,0,0,0,0,,,,
