s_merge_id,fs_student_id,fs_classroom,high_eyes,high_raven,high_bangla,high_math,emot_1,emot_2,emot_3,academic_1,academic_2,academic_3,isolated_emot_in,isolated_academic_in,isolated_emot_out,isolated_academic_out
112671_399,6713287.0,6713.0,yes,no,no,no,6713305.0,6713222.0,6713227.0,6713225.0,6713305.0,6713222.0,0,0,0,0
112671_152,6713288.0,6713.0,yes,yes,no,no,6713270.0,6713212.0,6713294.0,6713270.0,6713293.0,6713212.0,0,0,0,0
112671_139,6713290.0,6713.0,no,yes,yes,no,6713249.0,6713245.0,6713228.0,6713228.0,6713245.0,6713249.0,1,0,0,0
112671_453,6713291.0,6713.0,no,yes,no,no,6713248.0,6713223.0,6713210.0,6713210.0,6713248.0,,0,0,0,0
112671_368,6713292.0,6713.0,no,no,no,no,6713230.0,6713223.0,,6713230.0,6713223.0,,0,0,0,0
112671_375,6713293.0,6713.0,no,no,no,yes,6713235.0,,,6713270.0,6713286.0,6713291.0,0,0,0,0
112671_287,6713294.0,6713.0,no,no,no,no,6713212.0,6713257.0,6713251.0,6713212.0,6713257.0,6713251.0,0,0,0,0
112671_268,6713295.0,6713.0,no,yes,no,yes,6713216.0,6713250.0,6713296.0,6713216.0,6713250.0,6713296.0,0,0,0,0
112671_494,6713297.0,6713.0,no,yes,no,no,6713263.0,6713223.0,6713255.0,6713263.0,6713223.0,6713283.0,0,1,0,0
112671_109,6713298.0,6713.0,no,no,yes,no,6713243.0,,,6713212.0,6713248.0,6713291.0,1,0,0,0
112671_105,6713299.0,6713.0,no,no,no,no,6713254.0,6713305.0,6713235.0,6713254.0,6713305.0,6713235.0,0,0,0,0
112671_201,6713300.0,6713.0,no,no,no,no,6713216.0,6713220.0,6713241.0,6713216.0,6713220.0,6713273.0,0,0,0,0
112671_503,6713301.0,6713.0,yes,no,no,no,6713304.0,6713227.0,6713243.0,6713304.0,6713227.0,6713225.0,0,0,0,0
112671_352,6713303.0,6713.0,no,no,no,no,6713238.0,6713233.0,,6713238.0,6713233.0,,0,0,0,0
112671_206,6713304.0,6713.0,no,no,no,no,6713243.0,6713301.0,6713227.0,6713301.0,6713243.0,6713303.0,0,0,0,0
112671_276,6713305.0,6713.0,yes,yes,yes,yes,6713222.0,6713227.0,6713287.0,6713222.0,6713227.0,6713221.0,0,0,0,0
112671_145,6713306.0,6713.0,no,no,no,no,6713216.0,6713220.0,6713300.0,6713216.0,6713300.0,6713220.0,0,1,0,0
112671_187,6713307.0,6713.0,no,no,no,no,6713278.0,6713212.0,6713270.0,6713225.0,,,1,1,0,0
112671_304,6714211.0,6714.0,yes,yes,yes,no,6714237.0,6714213.0,6714246.0,6714246.0,6714237.0,6714218.0,0,0,0,0
112671_192,6714212.0,6714.0,no,yes,no,no,6714257.0,6714230.0,6714258.0,6714252.0,6714258.0,6714230.0,0,0,0,0
112671_190,6714213.0,6714.0,yes,yes,no,no,6714211.0,6714237.0,6714268.0,6714251.0,6714284.0,6714237.0,0,0,0,0
112671_318,6714214.0,6714.0,yes,yes,no,no,,,,6714238.0,6714246.0,,1,1,1,0
112671_383,6714215.0,6714.0,yes,no,no,no,6714235.0,6714238.0,6714244.0,6714235.0,6714238.0,6714244.0,0,0,0,0
112671_245,6714217.0,6714.0,yes,yes,yes,no,6714242.0,6714264.0,6714303.0,6714284.0,6714242.0,6714292.0,0,0,0,0
112671_452,6714220.0,6714.0,yes,no,no,yes,6714307.0,,,6714307.0,6714305.0,,0,0,0,0
112671_265,6714222.0,6714.0,yes,yes,no,no,6714261.0,6714298.0,6714313.0,6714297.0,6714300.0,6714261.0,0,0,0,0
112671_387,6714224.0,6714.0,no,yes,yes,yes,6714250.0,6714297.0,6714256.0,6714297.0,6714256.0,6714291.0,0,0,0,0
112671_369,6714229.0,6714.0,no,yes,no,no,6714273.0,6714241.0,6714259.0,6714273.0,6714267.0,6714241.0,0,0,0,0
112671_171,6714230.0,6714.0,yes,no,no,no,6714212.0,6714257.0,6714252.0,6714212.0,6714252.0,6714294.0,0,0,0,0
112671_307,6714235.0,6714.0,no,yes,no,yes,6714219.0,6714215.0,6714296.0,6714246.0,6714238.0,6714219.0,0,0,0,0
112671_351,6714237.0,6714.0,yes,yes,yes,no,6714213.0,6714211.0,6714309.0,6714213.0,6714211.0,6714309.0,0,0,0,0
112671_345,6714238.0,6714.0,yes,yes,no,no,6714237.0,6714244.0,6714313.0,6714237.0,6714313.0,6714244.0,0,0,0,0
112671_302,6714240.0,6714.0,yes,yes,yes,yes,6714249.0,6714264.0,6714266.0,6714264.0,6714249.0,6714274.0,0,0,0,0
112671_224,6714241.0,6714.0,no,yes,yes,yes,6714227.0,6714273.0,6714229.0,6714273.0,6714246.0,6714229.0,0,0,0,0
112671_441,6714242.0,6714.0,yes,no,no,no,6714284.0,6714268.0,6714295.0,6714295.0,6714268.0,6714217.0,0,0,0,0
112671_108,6714244.0,6714.0,yes,yes,no,no,6714238.0,6714215.0,6714235.0,6714215.0,6714235.0,6714238.0,0,0,0,0
112671_101,6714246.0,6714.0,no,yes,yes,no,6714260.0,6714263.0,6714282.0,6714249.0,6714260.0,6714218.0,0,0,0,0
112671_253,6714247.0,6714.0,yes,yes,no,no,6714260.0,,,6714260.0,6714304.0,6714231.0,1,0,0,0
112671_426,6714249.0,6714.0,yes,yes,no,no,6714276.0,6714261.0,6714240.0,6714254.0,6714288.0,6714246.0,0,0,0,0
112671_110,6714253.0,6714.0,yes,yes,no,no,6714258.0,6714288.0,6714298.0,6714258.0,6714262.0,6714283.0,0,0,0,0
112671_431,6714256.0,6714.0,no,yes,no,no,6714243.0,6714224.0,6714255.0,6714243.0,6714224.0,6714255.0,0,0,0,0
112671_367,6714258.0,6714.0,yes,yes,yes,yes,6714253.0,6714288.0,6714212.0,6714253.0,6714288.0,6714262.0,0,0,0,0
112671_234,6714261.0,6714.0,no,yes,yes,no,6714236.0,6714285.0,6714275.0,6714275.0,6714233.0,6714222.0,0,0,0,0
112671_332,6714263.0,6714.0,yes,yes,yes,no,6714259.0,6714273.0,6714293.0,6714259.0,6714273.0,6714293.0,0,0,0,0
112671_423,6714264.0,6714.0,yes,yes,no,yes,6714240.0,6714306.0,6714266.0,6714266.0,6714274.0,6714240.0,0,0,0,0
112671_380,6714265.0,6714.0,no,no,no,no,6714246.0,6714218.0,6714314.0,6714246.0,6714218.0,6714314.0,1,1,0,0
112671_337,6714266.0,6714.0,yes,yes,yes,no,6714306.0,6714282.0,6714240.0,6714282.0,6714240.0,6714306.0,0,0,0,0
112671_459,6714267.0,6714.0,yes,yes,no,no,6714229.0,6714240.0,6714250.0,6714273.0,6714229.0,6714250.0,1,0,0,0
112671_333,6714268.0,6714.0,yes,yes,no,no,6714242.0,6714295.0,6714213.0,6714242.0,6714251.0,6714284.0,0,0,0,0
112671_165,6714269.0,6714.0,yes,yes,yes,yes,6714291.0,6714283.0,6714246.0,6714246.0,6714218.0,6714260.0,1,1,0,0
112671_226,6714270.0,6714.0,no,yes,no,yes,6714251.0,6714242.0,6714284.0,6714246.0,6714314.0,6714273.0,0,0,0,0
112671_283,6714271.0,6714.0,yes,yes,no,no,6714217.0,6714243.0,6714255.0,6714282.0,6714313.0,6714217.0,0,1,0,0
112671_129,6714273.0,6714.0,yes,yes,yes,no,6714229.0,6714241.0,6714259.0,6714263.0,6714229.0,6714241.0,0,0,0,0
112671_391,6714276.0,6714.0,yes,yes,no,no,6714285.0,6714249.0,6714261.0,6714285.0,6714249.0,6714261.0,0,1,0,0
112671_186,6714283.0,6714.0,no,yes,no,yes,6714291.0,6714250.0,6714224.0,6714291.0,6714250.0,6714224.0,0,0,0,0
112671_413,6714284.0,6714.0,yes,no,yes,yes,6714270.0,6714242.0,6714251.0,6714296.0,6714273.0,6714270.0,0,0,0,0
112671_148,6714285.0,6714.0,no,no,yes,no,6714261.0,6714236.0,6714233.0,6714275.0,6714249.0,6714261.0,0,0,0,0
112671_289,6714286.0,6714.0,yes,yes,no,no,6714262.0,6714285.0,6714231.0,6714262.0,6714285.0,6714275.0,1,1,0,0
112671_524,6714288.0,6714.0,no,no,no,no,6714298.0,6714253.0,6714314.0,6714298.0,6714309.0,6714237.0,0,0,0,0
112671_178,6714289.0,6714.0,no,yes,no,no,6714256.0,6714272.0,6714281.0,6714256.0,6714266.0,6714304.0,1,1,0,0
112671_488,6714291.0,6714.0,yes,yes,yes,yes,6714250.0,6714283.0,6714224.0,6714224.0,6714283.0,6714250.0,0,0,0,0
112671_477,6714292.0,6714.0,yes,yes,no,yes,6714217.0,6714271.0,6714293.0,6714260.0,6714293.0,6714302.0,1,0,0,0
112671_404,6714293.0,6714.0,no,yes,yes,yes,6714259.0,6714314.0,6714254.0,6714259.0,6714314.0,6714254.0,0,0,0,0
112671_203,6714294.0,6714.0,yes,no,no,no,6714257.0,6714259.0,6714302.0,6714259.0,6714230.0,6714212.0,1,0,0,0
112671_133,6714295.0,6714.0,yes,yes,yes,no,6714242.0,6714268.0,6714213.0,6714246.0,6714242.0,6714284.0,0,0,0,0
112671_208,6714297.0,6714.0,yes,yes,yes,no,6714222.0,6714224.0,6714268.0,6714224.0,6714268.0,6714234.0,0,0,0,0
112671_464,6714298.0,6714.0,yes,no,yes,no,6714253.0,6714288.0,6714237.0,6714288.0,6714253.0,6714237.0,0,0,0,0
112671_402,6714304.0,6714.0,yes,yes,no,no,6714262.0,6714253.0,6714273.0,6714262.0,6714247.0,6714273.0,1,0,0,0
112671_320,6714306.0,6714.0,yes,yes,yes,no,6714218.0,6714266.0,6714282.0,6714282.0,6714266.0,6714218.0,0,0,0,0
112671_241,6714307.0,6714.0,no,yes,yes,yes,6714220.0,,,6714220.0,,,0,0,0,0
112671_238,6714309.0,6714.0,yes,yes,yes,no,6714237.0,6714288.0,6714298.0,6714237.0,6714288.0,6714298.0,0,0,0,0
112671_444,6714310.0,6714.0,no,no,yes,yes,6714218.0,6714246.0,6714211.0,6714218.0,6714246.0,6714211.0,1,1,0,0
112671_277,6714314.0,6714.0,yes,yes,no,yes,6714259.0,6714254.0,6714285.0,6714293.0,6714287.0,6714259.0,0,0,0,0
112672_103,6721208.0,6721.0,yes,yes,yes,no,6721207.0,6721220.0,6721240.0,6721220.0,6721240.0,6721254.0,1,1,0,0
112672_132,6722201.0,6722.0,yes,no,yes,no,6722247.0,6722233.0,6722211.0,6722247.0,6722233.0,6722223.0,0,0,0,0
112672_101,6722203.0,6722.0,yes,yes,yes,no,6722208.0,6722213.0,6722207.0,6722207.0,6722224.0,6722210.0,0,0,0,0
112672_105,6722204.0,6722.0,no,no,no,yes,6722205.0,6722220.0,6722231.0,6722201.0,6722205.0,6722220.0,0,0,0,0
112672_167,6722205.0,6722.0,no,no,no,no,6722204.0,6722220.0,6722231.0,6722201.0,6722204.0,6722220.0,0,0,0,0
112672_122,6722206.0,6722.0,yes,no,yes,no,6722237.0,6722229.0,6722221.0,6722237.0,6722229.0,6722214.0,0,0,0,0
112672_164,6722207.0,6722.0,no,yes,no,yes,6722223.0,6722248.0,6722214.0,6722219.0,6722247.0,6722224.0,0,0,0,0
112672_151,6722208.0,6722.0,yes,no,yes,yes,6722203.0,6722243.0,6722213.0,6722203.0,6722207.0,6722249.0,0,0,0,0
112672_146,6722210.0,6722.0,no,no,no,no,6722222.0,6722230.0,,6722230.0,6722222.0,6722202.0,0,0,0,0
112672_162,6722211.0,6722.0,yes,yes,yes,yes,6722201.0,6722233.0,,6722201.0,6722233.0,6722247.0,0,0,0,0
112672_120,6722214.0,6722.0,no,no,no,no,6722248.0,6722246.0,6722219.0,6722248.0,6722246.0,6722219.0,0,0,0,0
112672_137,6722215.0,6722.0,no,no,no,no,6722216.0,6722252.0,6722202.0,6722212.0,6722252.0,6722216.0,0,0,0,0
112672_150,6722216.0,6722.0,yes,yes,no,no,6722212.0,6722236.0,6722215.0,6722212.0,6722215.0,6722236.0,0,0,0,0
112672_117,6722218.0,6722.0,yes,yes,yes,no,6722229.0,6722249.0,6722221.0,6722229.0,6722249.0,6722221.0,0,0,0,0
112672_154,6722219.0,6722.0,yes,yes,yes,yes,6722248.0,6722214.0,6722246.0,6722207.0,6722223.0,6722247.0,0,0,0,0
112672_168,6722222.0,6722.0,yes,yes,yes,yes,6722230.0,6722210.0,6722244.0,6722230.0,6722210.0,6722208.0,0,0,0,0
112672_163,6722223.0,6722.0,yes,yes,yes,no,,,,6722201.0,6722247.0,,0,0,1,0
112672_144,6722224.0,6722.0,yes,no,yes,no,6722234.0,6722236.0,6722202.0,6722234.0,6722236.0,6722202.0,0,0,0,0
112672_110,6722227.0,6722.0,no,no,no,no,6722229.0,6722254.0,6722232.0,6722229.0,6722210.0,6722218.0,1,1,0,0
112672_108,6722229.0,6722.0,no,no,yes,no,6722249.0,6722221.0,6722218.0,6722249.0,6722221.0,6722218.0,0,0,0,0
112672_130,6722230.0,6722.0,no,yes,yes,yes,6722222.0,6722210.0,,6722222.0,6722210.0,,0,0,0,0
112672_116,6722231.0,6722.0,no,no,no,no,6722205.0,6722220.0,6722204.0,6722204.0,6722220.0,6722250.0,0,1,0,0
112672_169,6722233.0,6722.0,yes,yes,yes,no,6722201.0,6722211.0,6722247.0,6722201.0,6722247.0,6722211.0,0,0,0,0
112672_114,6722234.0,6722.0,no,no,no,no,6722202.0,6722224.0,6722253.0,6722236.0,6722224.0,6722202.0,0,0,0,0
112672_133,6722235.0,6722.0,no,yes,yes,no,6722242.0,6722251.0,,6722242.0,,,0,0,0,0
112672_161,6722236.0,6722.0,no,no,yes,no,6722224.0,6722234.0,6722202.0,6722234.0,6722224.0,6722202.0,0,0,0,0
112672_109,6722237.0,6722.0,no,no,no,no,6722254.0,6722232.0,6722206.0,6722206.0,6722249.0,6722232.0,0,0,0,0
112672_165,6722241.0,6722.0,no,no,no,no,6722236.0,6722244.0,6722253.0,6722244.0,,,0,0,0,0
112672_173,6722242.0,6722.0,yes,yes,yes,no,,,,6722235.0,,,0,0,1,0
112672_160,6722244.0,6722.0,yes,yes,yes,no,6722202.0,6722241.0,6722236.0,6722241.0,6722234.0,6722224.0,0,0,0,0
112672_141,6722246.0,6722.0,yes,yes,yes,yes,6722248.0,6722219.0,6722214.0,6722207.0,6722224.0,6722223.0,0,0,0,0
112672_102,6722247.0,6722.0,no,yes,yes,no,6722201.0,6722233.0,6722211.0,6722201.0,6722233.0,6722211.0,0,0,0,0
112672_140,6722248.0,6722.0,no,no,no,no,6722214.0,6722246.0,6722219.0,6722207.0,6722219.0,,0,0,0,0
112672_149,6722249.0,6722.0,yes,yes,yes,no,6722221.0,6722229.0,6722250.0,6722229.0,6722221.0,,0,0,0,0
112672_143,6722250.0,6722.0,yes,yes,yes,no,6722249.0,6722203.0,6722210.0,6722249.0,6722208.0,6722203.0,0,0,0,0
112672_153,6722251.0,6722.0,yes,yes,yes,yes,6722242.0,6722235.0,6722214.0,6722235.0,6722242.0,6722248.0,0,1,0,0
112672_157,6722252.0,6722.0,no,no,no,no,,,,,,,0,0,1,1
112672_139,6722253.0,6722.0,no,no,yes,no,6722245.0,6722235.0,6722202.0,6722245.0,,,0,1,0,0
112672_152,6722255.0,6722.0,no,yes,yes,no,6722201.0,6722211.0,6722233.0,6722201.0,6722211.0,6722233.0,1,1,0,0
112675_172,6751201.0,6751.0,no,no,no,no,6751205.0,6751221.0,6751233.0,6751235.0,6751237.0,6751291.0,0,0,0,0
112675_143,6751202.0,6751.0,yes,no,no,no,6751245.0,6751281.0,6751291.0,6751292.0,6751248.0,6751246.0,0,0,0,0
112675_146,6751204.0,6751.0,yes,no,no,no,6751208.0,6751262.0,6751303.0,6751206.0,6751271.0,6751248.0,0,0,0,0
112675_211,6751205.0,6751.0,no,yes,no,no,6751221.0,6751235.0,6751201.0,6751235.0,6751291.0,6751221.0,0,0,0,0
112675_261,6751206.0,6751.0,yes,no,no,yes,6751259.0,6751209.0,,6751259.0,6751209.0,,0,0,0,0
112675_111,6751207.0,6751.0,no,no,no,no,6751208.0,6751262.0,6751302.0,6751306.0,6751204.0,6751303.0,0,0,0,0
112675_303,6751208.0,6751.0,no,no,no,no,6751204.0,6751262.0,6751207.0,6751306.0,6751303.0,6751255.0,0,0,0,0
112675_287,6751209.0,6751.0,no,yes,yes,no,6751206.0,6751259.0,6751220.0,6751206.0,6751246.0,6751220.0,0,0,0,0
112675_105,6751212.0,6751.0,yes,yes,no,no,6751310.0,6751242.0,6751275.0,6751227.0,6751243.0,6751275.0,0,0,0,0
112675_229,6751213.0,6751.0,yes,yes,yes,yes,6751258.0,6751241.0,,6751258.0,6751241.0,6751248.0,0,0,0,0
112675_258,6751214.0,6751.0,yes,no,yes,yes,6751306.0,6751305.0,6751251.0,6751201.0,6751306.0,6751207.0,0,0,0,0
112675_130,6751215.0,6751.0,no,yes,no,yes,6751283.0,6751222.0,6751225.0,6751222.0,6751283.0,,0,0,0,0
112675_118,6751216.0,6751.0,no,yes,no,no,6751290.0,6751265.0,6751283.0,6751265.0,6751290.0,6751283.0,0,0,0,0
112675_180,6751217.0,6751.0,no,yes,no,no,6751260.0,6751301.0,,6751301.0,6751260.0,6751279.0,0,0,0,0
112675_245,6751220.0,6751.0,yes,yes,yes,yes,6751206.0,6751246.0,6751209.0,6751246.0,6751206.0,6751271.0,0,0,0,0
112675_170,6751226.0,6751.0,no,no,no,no,6751225.0,6751234.0,6751287.0,6751225.0,6751234.0,6751287.0,0,1,0,0
112675_101,6751227.0,6751.0,no,no,yes,yes,6751275.0,6751246.0,6751212.0,6751275.0,6751246.0,6751212.0,0,0,0,0
112675_203,6751229.0,6751.0,no,yes,no,no,6751214.0,6751221.0,,6751250.0,6751230.0,,0,1,0,0
112675_104,6751230.0,6751.0,no,no,no,no,6751250.0,6751285.0,6751300.0,6751250.0,6751285.0,6751300.0,0,0,0,0
112675_202,6751232.0,6751.0,no,yes,no,yes,6751248.0,6751306.0,6751245.0,6751248.0,6751279.0,6751245.0,0,0,0,0
112675_305,6751234.0,6751.0,no,no,no,no,6751226.0,6751225.0,6751287.0,6751308.0,6751293.0,6751225.0,0,0,0,0
112675_163,6751243.0,6751.0,no,no,no,no,6751238.0,6751242.0,6751299.0,6751242.0,6751241.0,6751238.0,1,0,0,0
112675_315,6751244.0,6751.0,no,no,no,no,6751242.0,6751297.0,,6751242.0,6751297.0,,1,1,0,0
112675_307,6751245.0,6751.0,no,no,no,no,6751202.0,6751232.0,6751291.0,6751232.0,6751266.0,6751271.0,0,0,0,0
112675_103,6751246.0,6751.0,yes,yes,yes,yes,6751275.0,6751227.0,6751220.0,6751271.0,6751206.0,6751248.0,0,0,0,0
112675_208,6751248.0,6751.0,yes,yes,yes,yes,6751271.0,6751291.0,6751221.0,6751271.0,6751291.0,6751221.0,0,0,0,0
112675_133,6751250.0,6751.0,no,no,no,no,6751305.0,6751270.0,6751230.0,6751305.0,6751270.0,6751230.0,0,0,0,0
112675_154,6751255.0,6751.0,yes,yes,no,no,6751304.0,6751303.0,6751207.0,6751262.0,6751208.0,6751204.0,0,0,0,0
112675_310,6751258.0,6751.0,no,no,no,no,6751248.0,6751213.0,6751271.0,6751213.0,6751248.0,6751271.0,0,0,0,0
112675_254,6751260.0,6751.0,yes,yes,yes,yes,6751217.0,6751301.0,,6751217.0,6751301.0,6751205.0,0,0,0,0
112675_164,6751262.0,6751.0,no,no,no,no,6751208.0,6751207.0,6751303.0,6751201.0,6751303.0,6751255.0,0,0,0,0
112675_244,6751265.0,6751.0,no,no,no,yes,6751216.0,6751290.0,6751283.0,6751216.0,6751290.0,6751283.0,0,0,0,0
112675_109,6751268.0,6751.0,no,no,no,no,6751310.0,6751295.0,,6751212.0,6751295.0,6751310.0,0,0,0,0
112675_147,6751269.0,6751.0,no,no,no,yes,6751282.0,6751263.0,,6751282.0,6751263.0,,0,0,0,0
112675_264,6751271.0,6751.0,yes,yes,yes,yes,6751248.0,,,6751248.0,,,0,0,0,0
112675_266,6751274.0,6751.0,no,yes,yes,yes,6751307.0,6751207.0,6751218.0,6751248.0,6751271.0,6751235.0,0,0,0,0
112675_225,6751275.0,6751.0,yes,yes,yes,yes,6751246.0,6751227.0,6751212.0,6751246.0,6751227.0,6751220.0,0,0,0,0
112675_122,6751279.0,6751.0,yes,no,no,yes,6751298.0,6751221.0,6751232.0,6751298.0,6751232.0,6751258.0,1,0,0,0
112675_141,6751281.0,6751.0,yes,yes,no,no,6751202.0,,,6751245.0,6751236.0,6751246.0,0,1,0,0
112675_129,6751282.0,6751.0,no,yes,no,yes,6751269.0,6751263.0,,6751269.0,6751263.0,,0,0,0,0
112675_121,6751283.0,6751.0,no,no,no,yes,6751215.0,6751226.0,6751225.0,6751215.0,6751222.0,6751216.0,0,0,0,0
112675_144,6751284.0,6751.0,no,no,no,yes,6751202.0,6751211.0,6751264.0,6751202.0,6751211.0,6751292.0,1,1,0,0
112675_214,6751286.0,6751.0,yes,no,no,yes,6751250.0,6751255.0,6751305.0,6751246.0,6751248.0,6751222.0,1,1,0,0
112675_296,6751287.0,6751.0,no,no,no,no,6751226.0,6751234.0,6751309.0,6751309.0,6751234.0,,0,0,0,0
112675_246,6751288.0,6751.0,no,no,no,no,6751206.0,6751282.0,6751290.0,6751206.0,6751248.0,6751298.0,1,1,0,0
112675_120,6751290.0,6751.0,no,no,no,no,6751216.0,6751265.0,,6751216.0,6751265.0,,0,0,0,0
112675_197,6751291.0,6751.0,yes,yes,yes,yes,6751248.0,6751271.0,6751235.0,6751271.0,6751248.0,6751235.0,0,0,0,0
112675_267,6751292.0,6751.0,no,no,no,no,6751202.0,6751251.0,6751246.0,6751202.0,6751250.0,6751271.0,1,0,0,0
112675_248,6751300.0,6751.0,no,yes,no,yes,6751229.0,6751232.0,6751205.0,6751258.0,6751291.0,6751232.0,0,0,0,0
112675_110,6751301.0,6751.0,no,yes,no,no,6751217.0,6751260.0,6751306.0,6751217.0,6751260.0,6751306.0,0,0,0,0
112675_185,6751303.0,6751.0,yes,yes,no,yes,6751207.0,6751262.0,6751306.0,6751204.0,6751207.0,6751255.0,0,0,0,0
112675_252,6751305.0,6751.0,yes,no,no,no,6751207.0,6751250.0,6751274.0,6751208.0,6751306.0,6751201.0,0,0,0,0
112675_274,6751306.0,6751.0,yes,yes,yes,yes,6751296.0,6751214.0,6751274.0,6751206.0,6751274.0,6751214.0,0,0,0,0
112675_119,6751310.0,6751.0,yes,no,no,no,6751268.0,,,6751212.0,6751295.0,6751268.0,0,0,0,0
112675_235,6752201.0,6752.0,yes,yes,yes,no,6752223.0,6752244.0,6752230.0,6752244.0,6752223.0,6752250.0,0,0,0,0
112675_221,6752203.0,6752.0,yes,no,no,no,6752221.0,6752254.0,6752233.0,6752221.0,6752231.0,6752259.0,0,0,0,0
112675_152,6752204.0,6752.0,yes,no,no,no,6752241.0,6752258.0,6752232.0,6752240.0,6752209.0,6752205.0,0,1,0,0
112675_142,6752206.0,6752.0,yes,no,no,no,6752259.0,6752251.0,6752233.0,6752259.0,6752252.0,6752233.0,0,0,0,0
112675_260,6752208.0,6752.0,yes,yes,yes,yes,6752248.0,6752238.0,,6752239.0,6752248.0,6752245.0,0,0,0,0
112675_234,6752209.0,6752.0,yes,yes,yes,no,6752235.0,6752255.0,6752228.0,6752235.0,6752239.0,6752213.0,0,0,0,0
112675_193,6752210.0,6752.0,no,yes,yes,yes,6752202.0,6752239.0,6752213.0,6752208.0,6752213.0,6752245.0,0,0,0,0
112675_265,6752214.0,6752.0,yes,no,no,no,6752237.0,6752210.0,6752229.0,6752244.0,6752237.0,6752210.0,0,0,0,0
112675_223,6752215.0,6752.0,no,no,no,no,6752244.0,6752202.0,6752242.0,6752239.0,6752202.0,6752242.0,1,1,0,0
112675_199,6752217.0,6752.0,no,no,no,no,6752216.0,6752236.0,,6752236.0,,,0,0,0,0
112675_132,6752218.0,6752.0,no,no,no,no,6752248.0,6752217.0,6752208.0,6752248.0,6752239.0,6752208.0,1,1,0,0
112675_249,6752219.0,6752.0,no,no,no,no,6752226.0,,,6752226.0,6752213.0,6752239.0,0,0,0,0
112675_939,6752221.0,6752.0,no,no,no,no,6752203.0,6752253.0,6752231.0,6752253.0,6752203.0,6752231.0,0,0,0,0
112675_270,6752222.0,6752.0,no,yes,no,no,6752240.0,6752257.0,6752256.0,6752240.0,6752256.0,6752209.0,0,0,0,0
112675_139,6752223.0,6752.0,no,yes,no,no,6752201.0,6752244.0,,6752244.0,6752201.0,6752239.0,0,0,0,0
112675_181,6752224.0,6752.0,yes,yes,no,no,6752213.0,6752245.0,6752244.0,6752239.0,6752213.0,6752210.0,1,1,0,0
112675_188,6752225.0,6752.0,no,no,yes,no,6752236.0,6752216.0,6752258.0,6752236.0,6752235.0,6752216.0,1,1,0,0
112675_259,6752226.0,6752.0,no,no,yes,yes,6752219.0,6752242.0,6752250.0,6752219.0,6752245.0,6752250.0,0,0,0,0
112675_231,6752230.0,6752.0,no,yes,yes,yes,6752201.0,6752244.0,6752223.0,6752244.0,6752201.0,6752223.0,0,1,0,0
112675_195,6752231.0,6752.0,yes,yes,yes,no,6752233.0,6752253.0,,6752233.0,6752253.0,6752242.0,0,0,0,0
112675_210,6752233.0,6752.0,no,no,no,no,6752231.0,6752206.0,,6752231.0,6752206.0,6752242.0,0,0,0,0
112675_206,6752234.0,6752.0,no,no,no,yes,6752250.0,6752210.0,,6752210.0,6752208.0,6752239.0,1,1,0,0
112675_161,6752235.0,6752.0,yes,yes,yes,yes,6752209.0,6752239.0,6752213.0,6752209.0,6752213.0,6752239.0,0,0,0,0
112675_228,6752236.0,6752.0,no,yes,yes,no,6752217.0,6752257.0,6752232.0,6752257.0,6752217.0,6752232.0,0,0,0,0
112675_279,6752237.0,6752.0,yes,yes,no,yes,6752214.0,6752229.0,6752226.0,6752214.0,6752208.0,6752202.0,0,0,0,0
112675_218,6752240.0,6752.0,yes,no,no,no,6752222.0,6752256.0,6752241.0,6752222.0,6752220.0,6752241.0,0,0,0,0
112675_213,6752241.0,6752.0,no,yes,no,no,6752232.0,6752258.0,6752204.0,6752205.0,6752232.0,6752258.0,0,0,0,0
112675_168,6752242.0,6752.0,no,no,no,no,6752244.0,6752213.0,6752239.0,6752239.0,6752213.0,6752244.0,0,0,0,0
112675_125,6752244.0,6752.0,yes,yes,yes,no,6752201.0,6752223.0,6752230.0,6752201.0,6752223.0,6752239.0,0,0,0,0
112675_207,6752245.0,6752.0,yes,yes,yes,yes,6752250.0,6752213.0,6752239.0,6752250.0,6752213.0,6752242.0,0,0,0,0
112675_137,6752248.0,6752.0,no,yes,yes,no,6752208.0,6752219.0,,6752208.0,6752213.0,6752244.0,0,0,0,0
112675_281,6752249.0,6752.0,no,no,no,no,6752242.0,6752256.0,6752230.0,6752242.0,6752208.0,6752220.0,1,1,0,0
112675_107,6752250.0,6752.0,yes,no,no,no,6752245.0,6752213.0,6752244.0,6752245.0,6752213.0,6752239.0,0,0,0,0
112675_192,6752253.0,6752.0,no,yes,no,no,6752254.0,6752221.0,6752203.0,6752231.0,6752203.0,6752221.0,0,0,0,0
112675_134,6752256.0,6752.0,yes,yes,yes,no,6752244.0,6752247.0,6752223.0,6752201.0,6752240.0,6752247.0,0,0,0,0
112675_216,6752258.0,6752.0,yes,no,no,yes,6752241.0,6752204.0,6752236.0,6752241.0,6752232.0,6752217.0,0,0,0,0
112675_160,6752259.0,6752.0,yes,yes,no,no,6752229.0,6752206.0,6752202.0,6752213.0,6752208.0,6752241.0,0,0,0,0
112675_140,6753201.0,6753.0,no,no,no,yes,6753202.0,6753227.0,,6753214.0,6753227.0,6753202.0,0,0,0,0
112675_173,6753202.0,6753.0,yes,yes,yes,yes,6753254.0,6753201.0,6753259.0,6753201.0,6753259.0,6753254.0,0,0,0,0
